date,year,title,slug,path,source,source_url,format
2020-01-08,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_01_08.pdf,text
2020-01-15,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-01-13/2020-01-15_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_01_15.pdf,text
2020-01-22,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-01-20/2020-01-22_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_01_22.pdf,text
2020-01-29,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-01-27/2020-01-29_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_01_29.pdf,text
2020-02-12,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_02_12.pdf,text
2020-02-12,2020,Community Development Agency Meeting,community-development-agency-meeting,minutes/2020/2020-02-10/2020-02-12_community-development-agency-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_02_12_CDA.pdf,text
2020-02-26,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_02_26.pdf,text
2020-03-11,2020,Community Development Agency Meeting,community-development-agency-meeting,minutes/2020/2020-03-09/2020-03-11_community-development-agency-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_03_11_CDA.pdf,text
2020-04-08,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_04_08.pdf,text
2020-04-08,2020,Community Development Agency Meeting,community-development-agency-meeting,minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_04_08_CDA.pdf,text
2020-04-22,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_04_22.pdf,text
2020-05-06,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-05-04/2020-05-06_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_05_06.pdf,text
2020-05-27,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_05_27.pdf,text
2020-05-27,2020,Community Development Agency Meeting,community-development-agency-meeting,minutes/2020/2020-05-25/2020-05-27_community-development-agency-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_05_27_CDA.pdf,text
2020-06-10,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_06_10.pdf,text
2020-06-10,2020,Community Development Agency Meeting,community-development-agency-meeting,minutes/2020/2020-06-08/2020-06-10_community-development-agency-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_06_10_CDA.pdf,text
2020-06-24,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_06_24.pdf,text
2020-07-08,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_07_08.pdf,text
2020-08-12,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-08-10/2020-08-12_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_08_12.pdf,text
2020-08-19,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-08-17/2020-08-19_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_08_19.pdf,text
2020-08-26,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-08-24/2020-08-26_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_08_26.pdf,text
2020-09-09,2020,Community Development Agency Meeting,community-development-agency-meeting,minutes/2020/2020-09-07/2020-09-09_community-development-agency-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_09_09_CDA.pdf,text
2020-09-30,2020,Joint City Council Meeting,joint-city-council-meeting,minutes/2020/2020-09-28/2020-09-30_joint-city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_09_30_Joint.pdf,text
2020-10-28,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-10-26/2020-10-28_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_10_28.pdf,text
2020-11-18,2020,Special City Council Meeting,special-city-council-meeting,minutes/2020/2020-11-16/2020-11-18_special-city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_11_18_SCCM.pdf,text
2020-12-16,2020,City Council Meeting,city-council-meeting,minutes/2020/2020-12-14/2020-12-16_city-council-meeting.md,s3-legacy,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_12_16.pdf,text
