meeting_id,body_id,meeting_date,title,source_file
1,3,2020-05-27,RDA RC Meeting 2020-05-27,minutes/2020/2020-05-25/2020-05-27_rda_RC.md
2,3,2020-06-03,RDA RC Meeting 2020-06-03,minutes/2020/2020-06-01/2020-06-03_rda_RC.md
3,3,2020-06-17,RDA RC Meeting 2020-06-17,minutes/2020/2020-06-15/2020-06-17_rda_RC.md
4,1,2020-07-08,Council RC Meeting 2020-07-08,minutes/2020/2020-07-06/2020-07-08_council_RC.md
5,3,2020-07-08,RDA RC Meeting 2020-07-08,minutes/2020/2020-07-06/2020-07-08_rda_RC.md
6,1,2020-07-22,Council RC Meeting 2020-07-22,minutes/2020/2020-07-20/2020-07-22_council_RC.md
7,1,2020-08-12,Council RC Meeting 2020-08-12,minutes/2020/2020-08-10/2020-08-12_council_RC.md
8,3,2020-08-12,RDA RC Meeting 2020-08-12,minutes/2020/2020-08-10/2020-08-12_rda_RC.md
9,1,2020-08-26,Council RC Meeting 2020-08-26,minutes/2020/2020-08-24/2020-08-26_council_RC.md
10,1,2020-09-09,Council RC Meeting 2020-09-09,minutes/2020/2020-09-07/2020-09-09_council_RC.md
11,3,2020-09-09,RDA RC Meeting 2020-09-09,minutes/2020/2020-09-07/2020-09-09_rda_RC.md
12,1,2020-09-17,Council SM Meeting 2020-09-17,minutes/2020/2020-09-14/2020-09-17_council_SM.md
13,3,2020-09-23,RDA RC Meeting 2020-09-23,minutes/2020/2020-09-21/2020-09-23_rda_RC.md
14,1,2020-09-30,Council RC Meeting 2020-09-30,minutes/2020/2020-09-28/2020-09-30_council_RC.md
15,1,2020-10-14,Council RC Meeting 2020-10-14,minutes/2020/2020-10-12/2020-10-14_council_RC.md
16,3,2020-10-14,RDA RC Meeting 2020-10-14,minutes/2020/2020-10-12/2020-10-14_rda_RC.md
17,1,2020-10-28,Council RC Meeting 2020-10-28,minutes/2020/2020-10-26/2020-10-28_council_RC.md
18,3,2020-10-28,RDA RC Meeting 2020-10-28,minutes/2020/2020-10-26/2020-10-28_rda_RC.md
19,1,2020-11-04,Council RC Meeting 2020-11-04,minutes/2020/2020-11-02/2020-11-04_council_RC.md
20,3,2020-11-04,RDA RC Meeting 2020-11-04,minutes/2020/2020-11-02/2020-11-04_rda_RC.md
21,1,2020-11-18,Council RC Meeting 2020-11-18,minutes/2020/2020-11-16/2020-11-18_council_RC.md
22,1,2020-12-02,Council RC Meeting 2020-12-02,minutes/2020/2020-11-30/2020-12-02_council_RC.md
23,1,2020-12-09,Council RC Meeting 2020-12-09,minutes/2020/2020-12-07/2020-12-09_council_RC.md
24,3,2020-12-09,RDA RC Meeting 2020-12-09,minutes/2020/2020-12-07/2020-12-09_rda_RC.md
25,1,2021-01-13,Council RC Meeting 2021-01-13,minutes/2021/2021-01-11/2021-01-13_council_RC.md
26,3,2021-01-13,RDA RC Meeting 2021-01-13,minutes/2021/2021-01-11/2021-01-13_rda_RC.md
27,1,2021-01-27,Council RC Meeting 2021-01-27,minutes/2021/2021-01-25/2021-01-27_council_RC.md
28,3,2021-01-27,RDA RC Meeting 2021-01-27,minutes/2021/2021-01-25/2021-01-27_rda_RC.md
29,1,2021-02-10,Council RC Meeting 2021-02-10,minutes/2021/2021-02-08/2021-02-10_council_RC.md
30,1,2021-02-24,Council RC Meeting 2021-02-24,minutes/2021/2021-02-22/2021-02-24_council_RC.md
31,1,2022-09-14,Council RC Meeting 2022-09-14,minutes/2022/2022-09-12/2022-09-14_council_RC.md
