vote_id,motion_id,person_id,vote_value
1,1,24,Aye
2,1,21,Aye
3,1,12,Aye
4,1,20,Aye
5,1,15,Aye
6,1,22,Aye
7,1,5,Aye
8,2,24,Aye
9,2,21,Aye
10,2,12,Aye
11,2,20,Aye
12,2,15,Aye
13,2,22,Aye
14,2,5,Aye
15,3,24,Aye
16,3,21,Aye
17,3,12,Aye
18,3,20,Aye
19,3,15,Aye
20,3,22,Aye
21,3,5,Aye
22,4,24,Aye
23,4,21,Aye
24,4,12,Aye
25,4,20,Aye
26,4,15,Aye
27,4,22,Aye
28,4,5,Aye
29,5,24,Aye
30,5,21,Aye
31,5,12,Aye
32,5,20,Aye
33,5,15,Aye
34,5,22,Aye
35,5,5,Aye
36,6,24,Aye
37,6,21,Aye
38,6,12,Aye
39,6,20,Aye
40,6,15,Aye
41,6,22,Aye
42,6,5,Aye
43,7,24,Aye
44,7,21,Aye
45,7,12,Aye
46,7,20,Aye
47,7,15,Aye
48,7,22,Aye
49,7,5,Aye
50,8,24,Aye
51,8,21,Aye
52,8,12,Aye
53,8,20,Aye
54,8,15,Aye
55,8,22,Aye
56,8,5,Aye
57,9,24,Aye
58,9,21,Aye
59,9,12,Aye
60,9,20,Aye
61,9,15,Aye
62,9,22,Aye
63,9,5,Aye
64,10,24,Aye
65,10,21,Aye
66,10,12,Aye
67,10,20,Aye
68,10,15,Aye
69,10,22,Aye
70,10,5,Aye
71,11,24,Aye
72,11,21,Aye
73,11,12,Aye
74,11,20,Aye
75,11,15,Aye
76,11,22,Aye
77,11,5,Aye
78,12,24,Aye
79,12,21,Aye
80,12,12,Aye
81,12,20,Aye
82,12,15,Aye
83,12,22,Aye
84,12,5,Aye
85,13,24,Aye
86,13,21,Aye
87,13,12,Aye
88,13,20,Aye
89,13,15,Aye
90,13,22,Aye
91,13,5,Aye
92,14,24,Aye
93,14,21,Aye
94,14,12,Aye
95,14,20,Aye
96,14,15,Aye
97,14,22,Aye
98,14,5,Aye
99,15,24,Aye
100,15,21,Aye
101,15,12,Aye
102,15,20,Aye
103,15,15,Aye
104,15,22,Aye
105,15,5,Aye
106,16,24,Aye
107,16,21,Aye
108,16,12,Aye
109,16,20,Aye
110,16,15,Aye
111,16,22,Aye
112,16,5,Aye
113,17,24,Aye
114,17,21,Aye
115,17,12,Aye
116,17,20,Aye
117,17,15,Aye
118,17,22,Aye
119,17,5,Aye
120,18,24,Aye
121,18,21,Aye
122,18,12,Aye
123,18,20,Aye
124,18,15,Aye
125,18,22,Aye
126,18,5,Aye
127,19,24,Aye
128,19,21,Aye
129,19,20,Aye
130,19,15,Aye
131,19,22,Aye
132,19,12,Absent
133,19,5,Absent
134,20,24,Aye
135,20,21,Aye
136,20,20,Aye
137,20,15,Aye
138,20,22,Aye
139,20,12,Absent
140,20,5,Absent
141,21,24,Aye
142,21,21,Aye
143,21,20,Aye
144,21,15,Aye
145,21,22,Aye
146,21,12,Absent
147,21,5,Absent
148,22,24,Aye
149,22,21,Aye
150,22,20,Aye
151,22,15,Aye
152,22,22,Aye
153,22,12,Absent
154,22,5,Absent
155,23,24,Aye
156,23,21,Aye
157,23,20,Aye
158,23,15,Aye
159,23,22,Aye
160,23,12,Absent
161,23,5,Absent
162,24,24,Aye
163,24,21,Aye
164,24,20,Aye
165,24,15,Aye
166,24,22,Aye
167,24,12,Absent
168,24,5,Absent
169,25,24,Aye
170,25,21,Aye
171,25,20,Aye
172,25,15,Aye
173,25,22,Aye
174,25,12,Absent
175,25,5,Absent
176,26,24,Aye
177,26,21,Aye
178,26,12,Aye
179,26,15,Aye
180,26,22,Aye
181,26,5,Aye
182,26,20,Absent
183,27,24,Aye
184,27,21,Aye
185,27,12,Aye
186,27,15,Aye
187,27,22,Aye
188,27,5,Aye
189,27,20,Absent
190,28,24,Aye
191,28,21,Aye
192,28,12,Aye
193,28,15,Aye
194,28,22,Aye
195,28,5,Aye
196,28,20,Absent
197,29,24,Aye
198,29,21,Aye
199,29,12,Aye
200,29,15,Aye
201,29,22,Aye
202,29,5,Aye
203,29,20,Absent
204,30,24,Aye
205,30,21,Aye
206,30,12,Aye
207,30,15,Aye
208,30,22,Aye
209,30,5,Aye
210,30,20,Absent
211,31,24,Aye
212,31,21,Aye
213,31,12,Aye
214,31,15,Aye
215,31,22,Aye
216,31,5,Aye
217,31,20,Absent
218,32,24,Aye
219,32,21,Aye
220,32,12,Aye
221,32,15,Aye
222,32,22,Aye
223,32,5,Aye
224,32,20,Absent
225,33,24,Aye
226,33,21,Aye
227,33,12,Aye
228,33,20,Aye
229,33,15,Aye
230,33,22,Aye
231,33,5,Aye
232,34,24,Aye
233,34,21,Aye
234,34,12,Aye
235,34,20,Aye
236,34,15,Aye
237,34,22,Aye
238,34,5,Aye
239,35,24,Aye
240,35,21,Aye
241,35,12,Aye
242,35,20,Aye
243,35,15,Aye
244,35,22,Aye
245,35,5,Aye
246,36,24,Aye
247,36,21,Aye
248,36,12,Aye
249,36,20,Aye
250,36,15,Aye
251,36,22,Aye
252,36,5,Aye
253,37,24,Aye
254,37,21,Aye
255,37,12,Aye
256,37,20,Aye
257,37,15,Aye
258,37,22,Aye
259,37,5,Aye
260,38,24,Aye
261,38,21,Aye
262,38,12,Aye
263,38,20,Aye
264,38,15,Aye
265,38,22,Aye
266,38,5,Aye
267,39,24,Aye
268,39,21,Aye
269,39,12,Aye
270,39,20,Aye
271,39,15,Aye
272,39,22,Aye
273,39,5,Aye
274,40,24,Aye
275,40,21,Aye
276,40,12,Aye
277,40,20,Aye
278,40,15,Aye
279,40,22,Aye
280,40,5,Aye
281,41,24,Aye
282,41,21,Aye
283,41,12,Aye
284,41,15,Aye
285,41,22,Aye
286,41,5,Aye
287,41,20,Absent
288,42,24,Aye
289,42,21,Aye
290,42,12,Aye
291,42,20,Aye
292,42,15,Aye
293,42,22,Aye
294,42,5,Aye
295,43,24,Aye
296,43,21,Aye
297,43,12,Aye
298,43,20,Aye
299,43,15,Aye
300,43,22,Aye
301,43,5,Aye
302,44,24,Aye
303,44,21,Aye
304,44,12,Aye
305,44,20,Aye
306,44,15,Aye
307,44,22,Aye
308,44,5,Aye
309,45,24,Aye
310,45,21,Aye
311,45,12,Aye
312,45,20,Aye
313,45,15,Aye
314,45,22,Aye
315,45,5,Aye
316,46,24,Aye
317,46,21,Aye
318,46,12,Aye
319,46,20,Aye
320,46,15,Aye
321,46,22,Aye
322,46,5,Aye
323,47,24,Aye
324,47,21,Aye
325,47,12,Aye
326,47,20,Aye
327,47,15,Aye
328,47,22,Aye
329,47,5,Aye
330,48,24,Aye
331,48,21,Aye
332,48,12,Aye
333,48,20,Aye
334,48,15,Aye
335,48,22,Aye
336,48,5,Aye
337,49,24,Aye
338,49,21,Aye
339,49,12,Aye
340,49,20,Aye
341,49,15,Aye
342,49,22,Aye
343,49,5,Aye
344,50,24,Aye
345,50,21,Aye
346,50,12,Aye
347,50,20,Aye
348,50,15,Aye
349,50,22,Aye
350,50,5,Aye
351,51,24,Aye
352,51,21,Aye
353,51,12,Aye
354,51,20,Aye
355,51,15,Aye
356,51,22,Aye
357,51,5,Aye
358,52,24,Aye
359,52,21,Aye
360,52,12,Aye
361,52,20,Aye
362,52,15,Aye
363,52,22,Aye
364,52,5,Aye
365,53,24,Aye
366,53,21,Aye
367,53,12,Aye
368,53,20,Aye
369,53,15,Aye
370,53,22,Aye
371,53,5,Aye
372,54,24,Aye
373,54,21,Aye
374,54,12,Aye
375,54,20,Aye
376,54,15,Aye
377,54,22,Aye
378,54,5,Aye
379,55,24,Aye
380,55,21,Aye
381,55,12,Aye
382,55,20,Aye
383,55,15,Aye
384,55,22,Aye
385,55,5,Aye
386,56,24,Aye
387,56,21,Aye
388,56,12,Aye
389,56,20,Aye
390,56,15,Aye
391,56,22,Aye
392,56,5,Aye
393,57,24,Aye
394,57,21,Aye
395,57,12,Aye
396,57,20,Aye
397,57,15,Aye
398,57,22,Aye
399,57,5,Aye
400,58,24,Aye
401,58,21,Aye
402,58,12,Aye
403,58,20,Aye
404,58,15,Aye
405,58,22,Aye
406,58,5,Aye
407,59,24,Aye
408,59,21,Aye
409,59,12,Aye
410,59,20,Aye
411,59,15,Aye
412,59,22,Aye
413,59,5,Aye
414,60,24,Aye
415,60,21,Aye
416,60,12,Aye
417,60,20,Aye
418,60,15,Aye
419,60,22,Aye
420,60,5,Aye
421,61,24,Aye
422,61,21,Aye
423,61,12,Aye
424,61,20,Aye
425,61,15,Aye
426,61,22,Aye
427,61,5,Aye
428,62,24,Aye
429,62,21,Aye
430,62,12,Aye
431,62,20,Aye
432,62,15,Aye
433,62,22,Aye
434,62,5,Aye
435,63,24,Aye
436,63,21,Aye
437,63,12,Aye
438,63,20,Aye
439,63,15,Aye
440,63,22,Aye
441,63,5,Aye
442,64,24,Aye
443,64,21,Aye
444,64,12,Aye
445,64,20,Aye
446,64,15,Aye
447,64,22,Aye
448,64,5,Aye
449,65,24,Aye
450,65,21,Aye
451,65,12,Aye
452,65,20,Aye
453,65,15,Aye
454,65,22,Aye
455,65,5,Aye
456,66,24,Aye
457,66,21,Aye
458,66,12,Aye
459,66,20,Aye
460,66,15,Aye
461,66,22,Aye
462,66,5,Aye
463,67,24,Aye
464,67,21,Aye
465,67,12,Aye
466,67,20,Aye
467,67,15,Aye
468,67,22,Aye
469,67,5,Aye
470,68,24,Aye
471,68,21,Aye
472,68,12,Aye
473,68,20,Aye
474,68,15,Aye
475,68,22,Aye
476,68,5,Aye
477,69,24,Aye
478,69,21,Aye
479,69,12,Aye
480,69,20,Aye
481,69,15,Aye
482,69,22,Aye
483,69,5,Aye
484,70,24,Aye
485,70,21,Aye
486,71,24,Aye
487,71,21,Aye
488,71,12,Aye
489,71,20,Aye
490,71,15,Aye
491,71,22,Aye
492,71,5,Aye
493,72,24,Aye
494,72,21,Aye
495,72,12,Aye
496,72,20,Aye
497,72,15,Aye
498,72,22,Aye
499,72,5,Aye
500,73,24,Aye
501,73,21,Aye
502,73,12,Aye
503,73,20,Aye
504,73,15,Aye
505,73,22,Aye
506,73,5,Aye
507,74,24,Aye
508,74,21,Aye
509,74,12,Aye
510,74,20,Aye
511,74,15,Aye
512,74,22,Aye
513,74,5,Aye
514,75,24,Aye
515,75,21,Aye
516,75,12,Aye
517,75,20,Aye
518,75,15,Aye
519,75,5,Aye
520,75,22,Absent
521,76,24,Aye
522,76,21,Aye
523,76,12,Aye
524,76,20,Aye
525,76,15,Aye
526,76,22,Aye
527,76,5,Aye
528,77,24,Aye
529,77,21,Aye
530,77,12,Aye
531,77,20,Aye
532,77,15,Aye
533,77,22,Aye
534,77,5,Aye
535,78,24,Aye
536,78,21,Aye
537,78,12,Aye
538,78,20,Aye
539,78,15,Aye
540,78,22,Aye
541,78,5,Aye
542,79,24,Aye
543,79,21,Aye
544,79,12,Aye
545,79,20,Aye
546,79,15,Aye
547,79,22,Aye
548,79,5,Aye
549,80,24,Aye
550,80,21,Aye
551,80,12,Aye
552,80,20,Aye
553,80,15,Aye
554,80,22,Aye
555,80,5,Aye
556,81,24,Aye
557,81,21,Aye
558,81,12,Aye
559,81,20,Aye
560,81,15,Aye
561,81,22,Aye
562,81,5,Aye
563,82,24,Aye
564,82,21,Aye
565,82,12,Aye
566,82,20,Aye
567,82,15,Aye
568,82,22,Aye
569,82,5,Aye
570,83,24,Aye
571,83,21,Aye
572,83,12,Aye
573,83,20,Aye
574,83,15,Aye
575,83,22,Aye
576,83,5,Aye
577,84,24,Aye
578,84,21,Aye
579,84,12,Aye
580,84,20,Aye
581,84,15,Aye
582,84,22,Aye
583,84,5,Aye
584,85,24,Aye
585,85,21,Aye
586,85,12,Aye
587,85,20,Aye
588,85,15,Aye
589,85,22,Aye
590,85,5,Aye
591,86,24,Aye
592,86,21,Aye
593,86,12,Aye
594,86,20,Aye
595,86,15,Aye
596,86,22,Aye
597,86,5,Aye
598,87,24,Aye
599,87,21,Aye
600,87,12,Aye
601,87,20,Aye
602,87,15,Aye
603,87,22,Aye
604,87,5,Aye
605,88,24,Aye
606,88,21,Aye
607,88,12,Aye
608,88,20,Aye
609,88,15,Aye
610,88,22,Aye
611,88,5,Aye
612,89,24,Aye
613,89,21,Aye
614,89,12,Aye
615,89,20,Aye
616,89,15,Aye
617,89,22,Aye
618,89,5,Aye
619,90,24,Aye
620,90,21,Aye
621,90,12,Aye
622,90,20,Aye
623,90,15,Aye
624,90,22,Aye
625,90,5,Aye
626,91,24,Aye
627,91,21,Aye
628,91,12,Aye
629,91,20,Aye
630,91,15,Aye
631,91,22,Aye
632,91,5,Aye
633,92,21,Aye
634,92,12,Aye
635,92,20,Aye
636,92,15,Aye
637,92,22,Aye
638,92,5,Aye
639,92,24,Absent
640,93,21,Aye
641,93,12,Aye
642,93,20,Aye
643,93,15,Aye
644,93,22,Aye
645,93,5,Aye
646,93,24,Absent
647,94,21,Aye
648,94,12,Aye
649,94,20,Aye
650,94,15,Aye
651,94,22,Aye
652,94,5,Aye
653,94,24,Absent
654,95,24,Aye
655,95,21,Aye
656,95,12,Aye
657,95,20,Aye
658,95,15,Aye
659,95,22,Aye
660,95,5,Aye
661,96,24,Aye
662,96,21,Aye
663,96,12,Aye
664,96,20,Aye
665,96,15,Aye
666,96,22,Aye
667,96,5,Aye
668,97,24,Aye
669,97,21,Aye
670,97,12,Aye
671,97,20,Aye
672,97,15,Aye
673,97,22,Aye
674,97,5,Aye
675,98,24,Aye
676,98,21,Aye
677,98,12,Aye
678,98,20,Aye
679,98,15,Aye
680,98,22,Aye
681,98,5,Aye
682,99,24,Aye
683,99,21,Aye
684,99,12,Aye
685,99,20,Aye
686,99,15,Aye
687,99,22,Aye
688,99,5,Absent
689,100,24,Aye
690,100,21,Aye
691,100,12,Aye
692,100,20,Aye
693,100,15,Aye
694,100,22,Aye
695,100,5,Absent
696,101,24,Aye
697,101,21,Aye
698,101,12,Aye
699,101,20,Aye
700,101,15,Aye
701,101,22,Aye
702,101,5,Aye
703,102,24,Aye
704,102,21,Aye
705,102,12,Aye
706,102,20,Aye
707,102,15,Aye
708,102,22,Aye
709,102,5,Aye
710,103,24,Aye
711,103,21,Aye
712,103,12,Aye
713,103,20,Aye
714,103,15,Aye
715,103,22,Aye
716,103,5,Aye
717,104,24,Aye
718,104,21,Aye
719,104,12,Aye
720,104,20,Aye
721,104,15,Aye
722,104,22,Aye
723,104,5,Aye
724,105,24,Aye
725,105,21,Aye
726,105,12,Aye
727,105,20,Aye
728,105,15,Aye
729,105,22,Aye
730,105,5,Aye
731,106,24,Aye
732,106,21,Aye
733,106,12,Aye
734,106,20,Aye
735,106,15,Aye
736,106,22,Aye
737,106,5,Aye
738,107,24,Aye
