source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2020/2020-01-13/2020-01-14_planning-commission.md,1,2020-01-14,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor,crosswalk,high
minutes/2020/2020-01-13/2020-01-14_planning-commission.md,2,2020-01-14,PlanningCommission,Procedural/Administrative,Appointment,,final-action,pass,,,,unanimous-declared,unanimous in favor,rule:officer-elect,high
minutes/2020/2020-01-13/2020-01-14_planning-commission.md,3,2020-01-14,PlanningCommission,Procedural/Administrative,Appointment,,final-action,pass,,,,unanimous-declared,unanimous in favor,rule:officer-elect,high
minutes/2020/2020-01-13/2020-01-14_planning-commission.md,4,2020-01-14,PlanningCommission,Procedural/Administrative,Land-Use,Site-Plan-Design-Review,final-action,pass,,,,unanimous-declared,unanimous in favor,rule:lu-site,high
minutes/2020/2020-01-13/2020-01-14_planning-commission.md,5,2020-01-14,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor,crosswalk,high
minutes/2020/2020-01-13/2020-01-14_planning-commission.md,6,2020-01-14,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,tally-only,5-0 unanimous in favor,crosswalk,medium
minutes/2020/2020-01-13/2020-01-14_planning-commission.md,7,2020-01-14,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,tally-only,5-0 unanimous in favor,rule:lu-subdiv,high
minutes/2020/2020-01-13/2020-01-14_planning-commission.md,8,2020-01-14,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,5,0,,tally-only,5-0 unanimous in favor,rule:lu-rezone,high
minutes/2020/2020-01-13/2020-01-14_planning-commission.md,9,2020-01-14,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor,crosswalk,high
minutes/2020/2020-01-27/2020-01-28_planning-commission-work-session.md,1,2020-01-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor,crosswalk,high
minutes/2020/2020-01-27/2020-01-28_planning-commission-work-session.md,2,2020-01-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor,crosswalk,high
minutes/2020/2020-01-27/2020-01-28_planning-commission.md,1,2020-01-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor,crosswalk,high
minutes/2020/2020-01-27/2020-01-28_planning-commission.md,2,2020-01-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor,crosswalk,high
minutes/2020/2020-01-27/2020-01-28_planning-commission.md,3,2020-01-28,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,tally-only,5-0 in favor,rule:lu-subdiv,high
minutes/2020/2020-01-27/2020-01-28_planning-commission.md,4,2020-01-28,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,5,0,,tally-only,5-0 in favor,rule:lu-cup,high
