date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,1,"to approve the agenda with the name change for the Pitcher Subdivision to the Cody 10 Pitcher Subdivision and the Powder Mountain Discussion moving further down on the agenda and to 11 approve the minutes from October 3, 2024",,"Passed 5, 0",Watterson,Parker,Brady Christensen,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,1,"to approve the agenda with the name change for the Pitcher Subdivision to the Cody 10 Pitcher Subdivision and the Powder Mountain Discussion moving further down on the agenda and to 11 approve the minutes from October 3, 2024",,"Passed 5, 0",Watterson,Parker,Jason Watterson,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,1,"to approve the agenda with the name change for the Pitcher Subdivision to the Cody 10 Pitcher Subdivision and the Powder Mountain Discussion moving further down on the agenda and to 11 approve the minutes from October 3, 2024",,"Passed 5, 0",Watterson,Parker,Lane Parker,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,1,"to approve the agenda with the name change for the Pitcher Subdivision to the Cody 10 Pitcher Subdivision and the Powder Mountain Discussion moving further down on the agenda and to 11 approve the minutes from October 3, 2024",,"Passed 5, 0",Watterson,Parker,Nate Daugs,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,1,"to approve the agenda with the name change for the Pitcher Subdivision to the Cody 10 Pitcher Subdivision and the Powder Mountain Discussion moving further down on the agenda and to 11 approve the minutes from October 3, 2024",,"Passed 5, 0",Watterson,Parker,Chris Sands,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,2,to approve the consent agenda,,"Passed 5, 0",Watterson,Parker,Brady Christensen,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,2,to approve the consent agenda,,"Passed 5, 0",Watterson,Parker,Jason Watterson,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,2,to approve the consent agenda,,"Passed 5, 0",Watterson,Parker,Lane Parker,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,2,to approve the consent agenda,,"Passed 5, 0",Watterson,Parker,Nate Daugs,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,2,to approve the consent agenda,,"Passed 5, 0",Watterson,Parker,Chris Sands,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,3,to open the public hearing,,"Passed 5, 0",Watterson,Parker,Brady Christensen,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,3,to open the public hearing,,"Passed 5, 0",Watterson,Parker,Jason Waterson,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,3,to open the public hearing,,"Passed 5, 0",Watterson,Parker,Lane Parker,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,3,to open the public hearing,,"Passed 5, 0",Watterson,Parker,Nate Daugs,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,3,to open the public hearing,,"Passed 5, 0",Watterson,Parker,Chris Sands,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,4,to close the public hearing,,"Passed 5, 0",Parker,Watterson,Brady Christensen,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,4,to close the public hearing,,"Passed 5, 0",Parker,Watterson,Jason Watterson,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,4,to close the public hearing,,"Passed 5, 0",Parker,Watterson,Lane Parker,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,4,to close the public hearing,,"Passed 5, 0",Parker,Watterson,Nate Daugs,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,4,to close the public hearing,,"Passed 5, 0",Parker,Watterson,Chris Sands,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
2024-11-07,2024,Cache County Planning Commission,PlanningCommission,5,to recommend approval to the County Council for the CVB Rezone with the three 52 conclusions,,"Passed 5, 0",Sands,Watterson,Brady Christensen,Aye,cache_county/land_use/minutes/2024/2024-11-07_planning_commission.md
