date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2026-04-28,2026,Magna Council Meeting,Council,1,"Council Member Olsen moved to approve the April 14, 2026 City Council Meeting Minutes with the changes discussed and shared with the council prior to the meeting and noted above",Procedural/Administrative,5-0 Pass,Megan Olsen,Michael Jensen,,,minutes/2026/2026-04-28_council_1431439.md,minutes
2026-04-28,2026,Magna Council Meeting,Council,2,Council Member Jensen moved to approve Option Two for the sergeant position and direct staff to prepare the interlocal agreement,Interlocal,Unanimous Pass,Michael Jensen,Steve Prokopis,,,minutes/2026/2026-04-28_council_1431439.md,minutes
2026-04-28,2026,Magna Council Meeting,Council,3,"Council Member Jensen moved to approve Resolution R2026-27, authorizing the Mayor to sign the agreement above, and Council Member Olsen seconded",Resolution,Unanimous Pass,Michael Jensen,Megan Olsen,,,minutes/2026/2026-04-28_council_1431439.md,minutes
2026-04-28,2026,Magna Council Meeting,Council,4,"Council Member Jensen moved to approve Ordinance 2026-O-08, Regarding a ban on the discharge of fireworks in certain areas of the city",Ordinance,Unanimous Pass,Michael Jensen,Terry George,,,minutes/2026/2026-04-28_council_1431439.md,minutes
2026-04-28,2026,Magna Council Meeting,Council,5,"Council Member Jensen moved to approve Resolution R2026-23, with Council Member Prokopis seconding",Resolution,Unanimous Pass,Michael Jensen,,,,minutes/2026/2026-04-28_council_1431439.md,minutes
2026-04-28,2026,Magna Council Meeting,Council,6,"Council Member Jensen moved to approve Resolution R2026-23, Waiving fees and bond requirements for Salt Lake County as discussed above",Resolution,Unanimous Pass,Michael Jensen,Steve Prokopis,,,minutes/2026/2026-04-28_council_1431439.md,minutes
2026-04-28,2026,Magna Council Meeting,Council,7,"Council Member Jensen moved to approve Ordinance 2026-O-07, Adoption of the city’s WUI map as discussed above",Ordinance,Unanimous Pass,Michael Jensen,Steve Prokopis,,,minutes/2026/2026-04-28_council_1431439.md,minutes
2026-04-28,2026,Magna Council Meeting,Council,8,"Council Member Jensen moved to approve Ordinance 2026‑O‑06, Repealing and replacing Chapter 2.49.170 of the City Code as discussed above. Council Member Prokopis seconding",Ordinance,Unanimous Pass,Michael Jensen,,,,minutes/2026/2026-04-28_council_1431439.md,minutes
2026-04-28,2026,Magna Council Meeting,Council,9,"Council Member Olsen moved to approve Resolution R2026-24, commemorative street name change as discussed above",Resolution,Unanimous Pass,Megan Olsen,Michael Jensen,,,minutes/2026/2026-04-28_council_1431439.md,minutes
2026-04-28,2026,Magna Council Meeting,Council,10,"Council Member Jensen moved to approve Resolution R2026-25, commemorative street name change as discussed above",Resolution,Unanimous Pass,Michael Jensen,Terry George,,,minutes/2026/2026-04-28_council_1431439.md,minutes
2026-04-28,2026,Magna Council Meeting,Council,11,"Council Member George moved to approve $2,450 in funding, and Council Member Olsen seconded",Other,Unanimous Pass,Terry George,Megan Olsen,,,minutes/2026/2026-04-28_council_1431439.md,minutes
2026-04-28,2026,Magna Council Meeting,Council,12,"Council Member George moved to allocate the beer tax revenue to police services, and Council Member Olsen seconded",Other,Unanimous Pass,Terry George,Megan Olsen,,,minutes/2026/2026-04-28_council_1431439.md,minutes
2026-04-28,2026,Magna Council Meeting,Council,13,"Council Member Jensen moved to convene a Closed Session for the stated purpose, and Council Member George seconded the motion",Procedural/Administrative,No result recorded,Michael Jensen,Terry George,,,minutes/2026/2026-04-28_council_1431439.md,minutes
