date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,media_source,audio_url,audio_filename,media_type,pmn_body_id,pmn_file_id,notice_url,size_bytes,http_status,whisper_candidate
2017-01-11,Agenda,Council,,,none,https://www.utah.gov/pmn/files/282681.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/282681.MP3,01-11-2017 Emigration.MP3,mp3,5809,282681,https://www.utah.gov/pmn/sitemap/notice/370411.html,,404,no
2017-01-26,Agenda,Council,,,none,https://www.utah.gov/pmn/files/282735.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/282735.MP3,01-26-2017 Emigration.MP3,mp3,5809,282735,https://www.utah.gov/pmn/sitemap/notice/373523.html,,404,no
2017-02-07,Agenda,Council,,,none,https://www.utah.gov/pmn/files/282683.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/282683.MP3,02-07-17 Emigration.MP3,mp3,5809,282683,https://www.utah.gov/pmn/sitemap/notice/375867.html,,404,no
2017-02-28,Agenda,Council,,,none,https://www.utah.gov/pmn/files/282687.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/282687.MP3,02-28-17 Emigration.MP3,mp3,5809,282687,https://www.utah.gov/pmn/sitemap/notice/380303.html,,404,no
2017-03-07,Agenda,Council,,,none,https://www.utah.gov/pmn/files/284945.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/284945.MP3,03-07-17 Emigration .MP3,mp3,5809,284945,https://www.utah.gov/pmn/sitemap/notice/381829.html,,404,no
2017-03-07,Agenda,Council,,,none,https://www.utah.gov/pmn/files/284947.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/284947.MP3,03-07-17 Emigration .MP3,mp3,5809,284947,https://www.utah.gov/pmn/sitemap/notice/381877.html,,404,no
2017-04-04,Agenda,Council,,,none,https://www.utah.gov/pmn/files/295571.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/295571.MP3,04-04-17.MP3,mp3,5809,295571,https://www.utah.gov/pmn/sitemap/notice/387095.html,,404,no
2017-04-24,Agenda,Council,,,none,https://www.utah.gov/pmn/files/295583.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/295583.MP3,04-24-17.MP3,mp3,5809,295583,https://www.utah.gov/pmn/sitemap/notice/390099.html,,404,no
2017-05-02,Agenda,Council,,,none,https://www.utah.gov/pmn/files/297679.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/297679.MP3,05-02-17.MP3,mp3,5809,297679,https://www.utah.gov/pmn/sitemap/notice/392869.html,,404,no
2017-06-06,Agenda,Council,,,none,https://www.utah.gov/pmn/files/305553.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/305553.MP3,06-06-17.MP3,mp3,5809,305553,https://www.utah.gov/pmn/sitemap/notice/399589.html,,404,no
2017-06-12,Agenda,Council,,,none,https://www.utah.gov/pmn/files/307345.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/307345.MP3,06-12-17.MP3,mp3,5809,307345,https://www.utah.gov/pmn/sitemap/notice/400911.html,,404,no
2017-07-10,Agenda,Council,,,none,https://www.utah.gov/pmn/files/313983.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/313983.MP3,07-10-17.MP3,mp3,5809,313983,https://www.utah.gov/pmn/sitemap/notice/405733.html,,404,no
2017-08-01,Agenda,Council,,,none,https://www.utah.gov/pmn/files/319055.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/319055.MP3,08-01-17.MP3,mp3,5809,319055,https://www.utah.gov/pmn/sitemap/notice/409739.html,,404,no
2017-09-05,Agenda,Council,,,none,https://www.utah.gov/pmn/files/326667.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/326667.MP3,09-05-17.MP3,mp3,5809,326667,https://www.utah.gov/pmn/sitemap/notice/415169.html,,404,no
2017-10-03,Agenda,Council,,,none,https://www.utah.gov/pmn/files/334603.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/334603.MP3,10-03-17.MP3,mp3,5809,334603,https://www.utah.gov/pmn/sitemap/notice/420461.html,,404,no
2017-11-06,Agenda,Council,,,none,https://www.utah.gov/pmn/files/345239.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/345239.MP3,11-06-17.MP3,mp3,5809,345239,https://www.utah.gov/pmn/sitemap/notice/427077.html,,404,no
2017-12-20,Agenda,Council,,,none,https://www.utah.gov/pmn/files/358717.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/358717.MP3,12-20-17.MP3,mp3,5809,358717,https://www.utah.gov/pmn/sitemap/notice/436095.html,,404,no
2018-01-02,Agenda,Council,,,none,https://www.utah.gov/pmn/files/358881.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/358881.MP3,01-02-18.MP3,mp3,5809,358881,https://www.utah.gov/pmn/sitemap/notice/437393.html,,404,no
2018-01-15,Special Meeting Agenda,Council,,,none,https://www.utah.gov/pmn/files/362997.mp3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/362997.mp3,01-15-18 (1).mp3,mp3,5809,362997,https://www.utah.gov/pmn/sitemap/notice/440741.html,,404,no
2018-01-15,Special Meeting Agenda,Council,,,none,https://www.utah.gov/pmn/files/362999.mp3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/362999.mp3,01-15-18 (2).mp3,mp3,5809,362999,https://www.utah.gov/pmn/sitemap/notice/440741.html,,404,no
2018-02-01,Agenda,Council,,,none,https://www.utah.gov/pmn/files/368393.mp3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/368393.mp3,02-01-18.mp3,mp3,5809,368393,https://www.utah.gov/pmn/sitemap/notice/443779.html,,404,no
2018-03-22,Agenda,Council,,,none,https://www.utah.gov/pmn/files/382353.MP3,2026-07-14,na,none (PMN file purged/unavailable — HTTP 404; pre-~mid-2018 blob rot),,pmn_audio,https://www.utah.gov/pmn/files/382353.MP3,03-22-18.MP3,mp3,5809,382353,https://www.utah.gov/pmn/sitemap/notice/454073.html,,404,no
