meeting_id,body_id,meeting_date,title,source_file
1,1,2018-07-18,Copperton Meeting,minutes/2018/2018-07-18/2018-07-18_council-meeting.md
2,1,2018-08-15,Copperton Meeting,minutes/2018/2018-08-15/2018-08-15_council-meeting.md
3,1,2018-09-04,Copperton Meeting,minutes/2018/2018-09-04/2018-09-04_council-meeting.md
4,1,2018-09-19,Copperton Meeting,minutes/2018/2018-09-19/2018-09-19_council-meeting.md
5,1,2018-11-21,Copperton Meeting,minutes/2018/2018-11-21/2018-11-21_council-meeting.md
6,1,2019-01-16,Copperton Meeting,minutes/2019/2019-01-16/2019-01-16_council-meeting.md
7,1,2019-03-20,Copperton Meeting,minutes/2019/2019-03-20/2019-03-20_council-meeting.md
8,1,2019-04-03,Copperton Meeting,minutes/2019/2019-04-03/2019-04-03_council-meeting.md
9,1,2019-05-15,Copperton Meeting,minutes/2019/2019-05-15/2019-05-15_council-meeting.md
10,1,2019-06-19,Copperton Meeting,minutes/2019/2019-06-19/2019-06-19_council-meeting.md
11,1,2019-07-17,Copperton Meeting,minutes/2019/2019-07-17/2019-07-17_council-meeting.md
12,1,2019-08-21,Copperton Meeting,minutes/2019/2019-08-21/2019-08-21_council-meeting.md
13,1,2019-09-18,Copperton Meeting,minutes/2019/2019-09-18/2019-09-18_council-meeting.md
14,1,2019-09-30,Copperton Meeting,minutes/2019/2019-09-30/2019-09-30_council-meeting.md
15,1,2019-10-16,Copperton Meeting,minutes/2019/2019-10-16/2019-10-16_council-meeting.md
16,1,2019-11-19,Copperton Meeting,minutes/2019/2019-11-19/2019-11-19_council-meeting.md
17,1,2019-12-18,Copperton Meeting,minutes/2019/2019-12-18/2019-12-18_council-meeting.md
18,1,2019-12-20,Copperton Meeting,minutes/2019/2019-12-20/2019-12-20_council-meeting.md
19,1,2020-01-15,Copperton Meeting,minutes/2020/2020-01-15/2020-01-15_council-meeting.md
20,1,2020-02-19,Copperton Meeting,minutes/2020/2020-02-19/2020-02-19_council-meeting.md
21,1,2020-03-18,Copperton Meeting,minutes/2020/2020-03-18/2020-03-18_council-meeting.md
22,1,2020-04-15,Copperton Meeting,minutes/2020/2020-04-15/2020-04-15_council-meeting.md
23,1,2020-05-20,Copperton Meeting,minutes/2020/2020-05-20/2020-05-20_council-meeting.md
24,1,2020-06-17,Copperton Meeting,minutes/2020/2020-06-17/2020-06-17_council-meeting.md
25,1,2020-07-06,Copperton Meeting,minutes/2020/2020-07-06/2020-07-06_council-meeting.md
26,1,2020-07-15,Copperton Meeting,minutes/2020/2020-07-15/2020-07-15_council-meeting.md
27,1,2020-08-19,Copperton Meeting,minutes/2020/2020-08-19/2020-08-19_council-meeting.md
28,1,2020-09-16,Copperton Meeting,minutes/2020/2020-09-16/2020-09-16_council-meeting.md
29,1,2020-10-21,Copperton Meeting,minutes/2020/2020-10-21/2020-10-21_council-meeting.md
30,1,2020-11-18,Copperton Meeting,minutes/2020/2020-11-18/2020-11-18_council-meeting.md
31,1,2020-12-16,Copperton Meeting,minutes/2020/2020-12-16/2020-12-16_council-meeting.md
32,1,2021-01-20,Copperton Meeting,minutes/2021/2021-01-20/2021-01-20_council-meeting.md
33,1,2021-02-17,Copperton Meeting,minutes/2021/2021-02-17/2021-02-17_council-meeting.md
34,1,2021-03-17,Copperton Meeting,minutes/2021/2021-03-17/2021-03-17_council-meeting.md
35,1,2021-04-21,Copperton Meeting,minutes/2021/2021-04-21/2021-04-21_council-meeting.md
36,1,2021-06-16,Copperton Meeting,minutes/2021/2021-06-16/2021-06-16_council-meeting.md
