dataset,source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence,motion_id
meeting_minutes,minutes/2018/2018-07-18/2018-07-18_council-meeting.md,1,2018-07-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,1
meeting_minutes,minutes/2018/2018-07-18/2018-07-18_council-meeting.md,2,2018-07-18,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,2
meeting_minutes,minutes/2018/2018-07-18/2018-07-18_council-meeting.md,3,2018-07-18,Council,Other,Other,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:no-signal,low,3
meeting_minutes,minutes/2018/2018-07-18/2018-07-18_council-meeting.md,4,2018-07-18,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,4
meeting_minutes,minutes/2018/2018-08-15/2018-08-15_council-meeting.md,1,2018-08-15,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,5
meeting_minutes,minutes/2018/2018-08-15/2018-08-15_council-meeting.md,2,2018-08-15,Council,Other,Other,,final-action,pass,,,,unknown,Pass,rule:no-signal,low,6
meeting_minutes,minutes/2018/2018-08-15/2018-08-15_council-meeting.md,3,2018-08-15,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,7
meeting_minutes,minutes/2018/2018-09-04/2018-09-04_council-meeting.md,1,2018-09-04,Council,Resolution,Resolution,,final-action,pass,,,,unknown,Pass,crosswalk,high,8
meeting_minutes,minutes/2018/2018-09-04/2018-09-04_council-meeting.md,2,2018-09-04,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,9
meeting_minutes,minutes/2018/2018-09-04/2018-09-04_council-meeting.md,3,2018-09-04,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,10
meeting_minutes,minutes/2018/2018-09-19/2018-09-19_council-meeting.md,1,2018-09-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,11
meeting_minutes,minutes/2018/2018-09-19/2018-09-19_council-meeting.md,2,2018-09-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,12
meeting_minutes,minutes/2018/2018-09-19/2018-09-19_council-meeting.md,3,2018-09-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,13
meeting_minutes,minutes/2018/2018-11-21/2018-11-21_council-meeting.md,1,2018-11-21,Council,Budget/Fiscal,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,14
meeting_minutes,minutes/2018/2018-11-21/2018-11-21_council-meeting.md,2,2018-11-21,Council,Budget/Fiscal,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,15
meeting_minutes,minutes/2018/2018-11-21/2018-11-21_council-meeting.md,3,2018-11-21,Council,Budget/Fiscal,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,16
meeting_minutes,minutes/2018/2018-11-21/2018-11-21_council-meeting.md,4,2018-11-21,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,17
meeting_minutes,minutes/2018/2018-11-21/2018-11-21_council-meeting.md,5,2018-11-21,Council,Land-Use/Zoning,Land-Use,Annexation,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:lu-annex,high,18
meeting_minutes,minutes/2018/2018-11-21/2018-11-21_council-meeting.md,6,2018-11-21,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,19
meeting_minutes,minutes/2019/2019-01-16/2019-01-16_council-meeting.md,1,2019-01-16,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,20
meeting_minutes,minutes/2019/2019-01-16/2019-01-16_council-meeting.md,2,2019-01-16,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,21
meeting_minutes,minutes/2019/2019-01-16/2019-01-16_council-meeting.md,3,2019-01-16,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,22
