date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2018-04-05,2018,White City Council Meeting,Council,1,"to allow Randy Allen, Fiscal Manager, Salt Lake County Planning and Development Services Division, to present the February 2018 Financial Report",Other,Pass (unanimous),Cody Cutler,Allan Perry,,,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
2018-04-05,2018,White City Council Meeting,Council,2,to close the staff meeting,Other,Pass (unanimous),Allan Perry,Cody Cutler,,,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
2018-04-05,2018,White City Council Meeting,Council,3,to close the open public meeting of the White City Metro Township Council meeting to discuss personnel matters,Other,Pass (unanimous),Linda Price,Allan Perry,,,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
2018-04-05,2018,White City Council Meeting,Council,4,to reopen the public meeting,Other,Pass (unanimous),Cody Cutler,Allan Perry,,,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
2018-04-05,2018,White City Council Meeting,Council,5,to direct Paul Ashton to move forward with the letter,Other,Pass (unanimous),Allan Perry,Cody Cutler,,,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
2018-04-05,2018,White City Council Meeting,Council,6,to approve Resolution #18-04-03,Resolution,Pass (unanimous),Allan Perry,Cody Cutler,,,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
2018-04-05,2018,White City Council Meeting,Council,7,to approve Resolution #18-04-01,Resolution,Pass (unanimous),Allan Perry,Cody Cutler,,,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
2018-04-05,2018,White City Council Meeting,Council,8,to appoint Greg Schulz to the Greater Salt Lake Municipal Services District’s Fee Committee,Appointment,Pass (unanimous),Cody Cutler,Linda Price,,,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
2018-04-05,2018,White City Council Meeting,Council,9,to appoint Council Member Perry to serve on the Greater Salt Lake Municipal Services Districts Storm Water Fee Committee,Appointment,Pass (unanimous),Linda Price,Cody Cutler,,,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
2018-04-05,2018,White City Council Meeting,Council,10,to approve Resolution #18-04-02,Resolution,Pass (unanimous),Kay Dickerson,Linda Price,,,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
2018-04-05,2018,White City Council Meeting,Council,11,"to approve the minutes of the White City Metro Township Council meetings held on December 28, 2017, February 1, 2018, and March 1, 2018",Procedural/Administrative,Pass (unanimous),Allan Perry,Linda Price,,,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
2018-04-05,2018,White City Council Meeting,Council,12,to approve the February 2018 financial report,Other,Pass (unanimous),Allan Perry,Cody Cutler,,,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
2018-04-05,2018,White City Council Meeting,Council,13,to direct Greg Schulz to obtain bids and appoint Council Members Flint and Price to sit on the selection committee,Appointment,Pass (unanimous),Allan Perry,Cody Cutler,,,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
