date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2026-03-05,2026,City Council Meeting,Council,1,"Council Member Ciraco moved to close the meeting to discuss property, personnel, litigation, and advice of counsel at 3:00 p.m",Procedural/Administrative,4-0 Pass,Bill Ciraco,Diego Zegarra,Bill Ciraco,Aye,minutes/2026/2026-03-02/2026-03-05_city-council-meeting.md
2026-03-05,2026,City Council Meeting,Council,1,"Council Member Ciraco moved to close the meeting to discuss property, personnel, litigation, and advice of counsel at 3:00 p.m",Procedural/Administrative,4-0 Pass,Bill Ciraco,Diego Zegarra,Diego Zegarra,Aye,minutes/2026/2026-03-02/2026-03-05_city-council-meeting.md
2026-03-05,2026,City Council Meeting,Council,1,"Council Member Ciraco moved to close the meeting to discuss property, personnel, litigation, and advice of counsel at 3:00 p.m",Procedural/Administrative,4-0 Pass,Bill Ciraco,Diego Zegarra,Ed Parigian,Absent,minutes/2026/2026-03-02/2026-03-05_city-council-meeting.md
2026-03-05,2026,City Council Meeting,Council,1,"Council Member Ciraco moved to close the meeting to discuss property, personnel, litigation, and advice of counsel at 3:00 p.m",Procedural/Administrative,4-0 Pass,Bill Ciraco,Diego Zegarra,Molly Miller,Aye,minutes/2026/2026-03-02/2026-03-05_city-council-meeting.md
2026-03-05,2026,City Council Meeting,Council,1,"Council Member Ciraco moved to close the meeting to discuss property, personnel, litigation, and advice of counsel at 3:00 p.m",Procedural/Administrative,4-0 Pass,Bill Ciraco,Diego Zegarra,Tana Toly,Aye,minutes/2026/2026-03-02/2026-03-05_city-council-meeting.md
2026-03-05,2026,City Council Meeting,Council,2,Council Member Zegarra moved to adjourn from Closed Meeting at 4:27 p.m,Procedural/Administrative,5-0 Pass,Diego Zegarra,Molly Miller,Bill Ciraco,Aye,minutes/2026/2026-03-02/2026-03-05_city-council-meeting.md
2026-03-05,2026,City Council Meeting,Council,2,Council Member Zegarra moved to adjourn from Closed Meeting at 4:27 p.m,Procedural/Administrative,5-0 Pass,Diego Zegarra,Molly Miller,Diego Zegarra,Aye,minutes/2026/2026-03-02/2026-03-05_city-council-meeting.md
2026-03-05,2026,City Council Meeting,Council,2,Council Member Zegarra moved to adjourn from Closed Meeting at 4:27 p.m,Procedural/Administrative,5-0 Pass,Diego Zegarra,Molly Miller,Ed Parigian,Aye,minutes/2026/2026-03-02/2026-03-05_city-council-meeting.md
2026-03-05,2026,City Council Meeting,Council,2,Council Member Zegarra moved to adjourn from Closed Meeting at 4:27 p.m,Procedural/Administrative,5-0 Pass,Diego Zegarra,Molly Miller,Molly Miller,Aye,minutes/2026/2026-03-02/2026-03-05_city-council-meeting.md
2026-03-05,2026,City Council Meeting,Council,2,Council Member Zegarra moved to adjourn from Closed Meeting at 4:27 p.m,Procedural/Administrative,5-0 Pass,Diego Zegarra,Molly Miller,Tana Toly,Aye,minutes/2026/2026-03-02/2026-03-05_city-council-meeting.md
2026-03-05,2026,City Council Meeting,Council,3,Council Member Toly moved to approve the Consent Agenda,Procedural/Administrative,4-0 Pass,Tana Toly,Molly Miller,Bill Ciraco,Aye,minutes/2026/2026-03-02/2026-03-05_city-council-meeting.md
2026-03-05,2026,City Council Meeting,Council,3,Council Member Toly moved to approve the Consent Agenda,Procedural/Administrative,4-0 Pass,Tana Toly,Molly Miller,Diego Zegarra,Aye,minutes/2026/2026-03-02/2026-03-05_city-council-meeting.md
2026-03-05,2026,City Council Meeting,Council,3,Council Member Toly moved to approve the Consent Agenda,Procedural/Administrative,4-0 Pass,Tana Toly,Molly Miller,Ed Parigian,Absent,minutes/2026/2026-03-02/2026-03-05_city-council-meeting.md
