date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2020-12-03,2020,White City Council Meeting,Council,1,to close the staff meeting,Other,Pass (unanimous),Linda Price,Kay Dickerson,,,meeting_minutes/minutes/2020/2020-12-03/2020-12-03_council-meeting.md,minutes
2020-12-03,2020,White City Council Meeting,Council,2,"to approve the October 1, 2020 meeting minutes of the White City Metro Township, with amendments",Procedural/Administrative,Pass (unanimous),Scott Little,Linda Price,,,meeting_minutes/minutes/2020/2020-12-03/2020-12-03_council-meeting.md,minutes
2020-12-03,2020,White City Council Meeting,Council,3,"to approve the October 15, 2020, and November 5, 2020 minutes of the White City Metro Township",Procedural/Administrative,Pass (unanimous),Allan Perry,Linda Price,,,meeting_minutes/minutes/2020/2020-12-03/2020-12-03_council-meeting.md,minutes
2020-12-03,2020,White City Council Meeting,Council,4,to open the public hearing for the 2021 White City Metro Township budget,Public Hearing Action,4-1 Pass,Allan Perry,Linda Price,Scott Little,Nay,meeting_minutes/minutes/2020/2020-12-03/2020-12-03_council-meeting.md,minutes
2020-12-03,2020,White City Council Meeting,Council,5,to close the public hearing,Public Hearing Action,Pass (unanimous),Allan Perry,Linda Price,,,meeting_minutes/minutes/2020/2020-12-03/2020-12-03_council-meeting.md,minutes
2020-12-03,2020,White City Council Meeting,Council,6,to approve the following Resolution No. 20-12-01,Resolution,4-1 Pass,Linda Price,Kay Dickerson,Scott Little,Nay,meeting_minutes/minutes/2020/2020-12-03/2020-12-03_council-meeting.md,minutes
2020-12-03,2020,White City Council Meeting,Council,7,to defer the public hearing for the White City Metro Township 2021 Consolidated Fee Schedule for two weeks,Other,Pass (unanimous),Scott Little,Linda Price,,,meeting_minutes/minutes/2020/2020-12-03/2020-12-03_council-meeting.md,minutes
2020-12-03,2020,White City Council Meeting,Council,8,to return to the staff meeting to finish the rest of the items,Other,Pass (unanimous),Linda Price,Kay Dickerson,,,meeting_minutes/minutes/2020/2020-12-03/2020-12-03_council-meeting.md,minutes
2020-12-03,2020,White City Council Meeting,Council,9,to close the staff meeting,Other,Pass (unanimous),Allan Perry,Kay Dickerson,,,meeting_minutes/minutes/2020/2020-12-03/2020-12-03_council-meeting.md,minutes
2020-12-03,2020,White City Council Meeting,Council,10,to approve Resolution No. 20-12-03,Resolution,Pass (unanimous),Allan Perry,Kay Dickerson,,,meeting_minutes/minutes/2020/2020-12-03/2020-12-03_council-meeting.md,minutes
2020-12-03,2020,White City Council Meeting,Council,11,to approve Resolution No. 20-12-05,Resolution,Pass (unanimous),Allan Perry,Kay Dickerson,,,meeting_minutes/minutes/2020/2020-12-03/2020-12-03_council-meeting.md,minutes
