date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-02-26,2020,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",Council,1,Dave Kallas moved to approve Item 3.4 on the Agenda,Other,The motion passed with the unanimous consent of the Council,Dave Kallas,,,,minutes/2020/2020-02-24/council_2020-02-26_725.md
2020-02-26,2020,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",Council,2,Dave Kallas moved to approve the Consent Agenda with the exclusion of agenda item 3.4,Procedural/Administrative,The motion passed with the unanimous consent of the Council,Dave Kallas,,,,minutes/2020/2020-02-24/council_2020-02-26_725.md
2020-02-26,2020,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",Council,3,"Wendy Aston moved to adopt an ordinance accepting the Impact Fee Analysis and Facilities Plan, as presented",Ordinance,The motion passed with the unanimous consent of the Council,Wendy Aston,,,,minutes/2020/2020-02-24/council_2020-02-26_725.md
2020-02-26,2020,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",Council,4,Jeff Gaston moved to table Item No. 7,Procedural/Administrative,The motion passed with the unanimous consent of the Council,Jeff Gaston,,,,minutes/2020/2020-02-24/council_2020-02-26_725.md
2020-02-26,2020,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",Council,5,"Dave Kallas moved to adopt a Resolution adopting an Amended Budget for the 2019-2020 Fiscal Year, as presented",Budget,The motion passed with the unanimous consent of the Council,Dave Kallas,,,,minutes/2020/2020-02-24/council_2020-02-26_725.md
2020-02-26,2020,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",LBA,6,"Dave Kallas moved to adopt a Resolution adopting an Amended Budget for the 2019-2020 Fiscal Year, as presented",Budget,The motion passed with the unanimous consent of the LBA Board,Dave Kallas,,,,minutes/2020/2020-02-24/council_2020-02-26_725.md
2020-02-26,2020,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",RDA,7,Mayor Timothy moved to adopt a Resolution approving and adopting the Community Reinvestment Project Area Plan for the Jordan Crossing Community Reinvestment Project Area,Land-Use/Zoning,The motion passed with the unanimous consent of the RDA Board,Derk Timothy,,,,minutes/2020/2020-02-24/council_2020-02-26_725.md
2020-02-26,2020,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",RDA,8,Mayor Timothy moved to adopt a Resolution adopting an Amended Budget for the 2019- 2020 fiscal year,Budget,The motion passed with the unanimous consent of the RDA Board,Derk Timothy,,,,minutes/2020/2020-02-24/council_2020-02-26_725.md
2020-02-26,2020,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",Council,9,"Traci Crockett moved to approve an Ordinance adopting the Project Area Plan for the Jordan Crossing Community Reinvestment Project Area, as approved by the Bluffdale City Redevelopment Agency",Land-Use/Zoning,The motion passed with the unanimous consent of the Council,Traci Crockett,,,,minutes/2020/2020-02-24/council_2020-02-26_725.md
2020-02-26,2020,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",Council,10,Jeff Gaston moved to go into Closed Meeting to discuss property acquisition,Procedural/Administrative,The motion passed with the unanimous consent of the Council,Jeff Gaston,,,,minutes/2020/2020-02-24/council_2020-02-26_725.md
2020-02-26,2020,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",Council,11,Jeff Gaston moved to go into Closed Session to discuss property acquisition,Procedural/Administrative,The motion passed with the unanimous consent of the Council,Jeff Gaston,,,,minutes/2020/2020-02-24/council_2020-02-26_725.md
