date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,1,to continue item 3,Other,5-0 Pass,Cheri Jackson,Silvia Catten,Bev Uipi,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,1,to continue item 3,Other,5-0 Pass,Cheri Jackson,Silvia Catten,Cheri Jackson,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,1,to continue item 3,Other,5-0 Pass,Cheri Jackson,Silvia Catten,Jeff Silvestrini,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,1,to continue item 3,Other,5-0 Pass,Cheri Jackson,Silvia Catten,Silvia Catten,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,1,to continue item 3,Other,5-0 Pass,Cheri Jackson,Silvia Catten,Thom DeSirant,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,2,to adjourn the work meeting at 6:31 p.m,Procedural/Administrative,5-0 Pass,Thom DeSirant,Cheri Jackson,Bev Uipi,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,2,to adjourn the work meeting at 6:31 p.m,Procedural/Administrative,5-0 Pass,Thom DeSirant,Cheri Jackson,Cheri Jackson,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,2,to adjourn the work meeting at 6:31 p.m,Procedural/Administrative,5-0 Pass,Thom DeSirant,Cheri Jackson,Jeff Silvestrini,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,2,to adjourn the work meeting at 6:31 p.m,Procedural/Administrative,5-0 Pass,Thom DeSirant,Cheri Jackson,Silvia Catten,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,2,to adjourn the work meeting at 6:31 p.m,Procedural/Administrative,5-0 Pass,Thom DeSirant,Cheri Jackson,Thom DeSirant,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,3,"to approve Ordinance 23-05, Removing Three Zone Conditions from Property Located at 3701 South Highland Drive",Land-Use/Zoning,4-0 Pass,Thom DeSirant,Cheri Jackson,Cheri Jackson,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,3,"to approve Ordinance 23-05, Removing Three Zone Conditions from Property Located at 3701 South Highland Drive",Land-Use/Zoning,4-0 Pass,Thom DeSirant,Cheri Jackson,Jeff Silvestrini,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,3,"to approve Ordinance 23-05, Removing Three Zone Conditions from Property Located at 3701 South Highland Drive",Land-Use/Zoning,4-0 Pass,Thom DeSirant,Cheri Jackson,Silvia Catten,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,3,"to approve Ordinance 23-05, Removing Three Zone Conditions from Property Located at 3701 South Highland Drive",Land-Use/Zoning,4-0 Pass,Thom DeSirant,Cheri Jackson,Thom DeSirant,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,4,"to adopt Ordinance 23-06, rezoning a certain portion of property located at approximately 1200 East Elgin Avenue from the R-2-6.5 Zone to the R- M Zone; removing certain zone conditions from two adjoining properties located at approximately 3060 & 3070 South Richmond Street; and approving a development agreement with respect to the property",Land-Use/Zoning,4-0 Pass,Cheri Jackson,Silvia Catten,Cheri Jackson,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,4,"to adopt Ordinance 23-06, rezoning a certain portion of property located at approximately 1200 East Elgin Avenue from the R-2-6.5 Zone to the R- M Zone; removing certain zone conditions from two adjoining properties located at approximately 3060 & 3070 South Richmond Street; and approving a development agreement with respect to the property",Land-Use/Zoning,4-0 Pass,Cheri Jackson,Silvia Catten,Jeff Silvestrini,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,4,"to adopt Ordinance 23-06, rezoning a certain portion of property located at approximately 1200 East Elgin Avenue from the R-2-6.5 Zone to the R- M Zone; removing certain zone conditions from two adjoining properties located at approximately 3060 & 3070 South Richmond Street; and approving a development agreement with respect to the property",Land-Use/Zoning,4-0 Pass,Cheri Jackson,Silvia Catten,Silvia Catten,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,4,"to adopt Ordinance 23-06, rezoning a certain portion of property located at approximately 1200 East Elgin Avenue from the R-2-6.5 Zone to the R- M Zone; removing certain zone conditions from two adjoining properties located at approximately 3060 & 3070 South Richmond Street; and approving a development agreement with respect to the property",Land-Use/Zoning,4-0 Pass,Cheri Jackson,Silvia Catten,Thom DeSirant,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,5,to approve the development agreement with respect to the property located at 1200 E. Elgin Avenue and 3060 and 3070 S. Richmond Street as explained by Brad Sanderson,Land-Use/Zoning,4-0 Pass,Cheri Jackson,Silvia Catten,Cheri Jackson,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,5,to approve the development agreement with respect to the property located at 1200 E. Elgin Avenue and 3060 and 3070 S. Richmond Street as explained by Brad Sanderson,Land-Use/Zoning,4-0 Pass,Cheri Jackson,Silvia Catten,Jeff Silvestrini,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,5,to approve the development agreement with respect to the property located at 1200 E. Elgin Avenue and 3060 and 3070 S. Richmond Street as explained by Brad Sanderson,Land-Use/Zoning,4-0 Pass,Cheri Jackson,Silvia Catten,Silvia Catten,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,5,to approve the development agreement with respect to the property located at 1200 E. Elgin Avenue and 3060 and 3070 S. Richmond Street as explained by Brad Sanderson,Land-Use/Zoning,4-0 Pass,Cheri Jackson,Silvia Catten,Thom DeSirant,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,6,to open the public hearing,Public Hearing Action,4-0 Pass,Silvia Catten,Cheri Jackson,Cheri Jackson,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,6,to open the public hearing,Public Hearing Action,4-0 Pass,Silvia Catten,Cheri Jackson,Jeff Silvestrini,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,6,to open the public hearing,Public Hearing Action,4-0 Pass,Silvia Catten,Cheri Jackson,Silvia Catten,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,6,to open the public hearing,Public Hearing Action,4-0 Pass,Silvia Catten,Cheri Jackson,Thom DeSirant,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,7,to close the public hearing,Public Hearing Action,4-0 Pass,Silvia Catten,Thom DeSirant,Cheri Jackson,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
2023-02-27,2023,City Council Meeting Agenda and Packet,Council,7,to close the public hearing,Public Hearing Action,4-0 Pass,Silvia Catten,Thom DeSirant,Jeff Silvestrini,Aye,minutes/2023/2023-02-27/2023-02-27_city-council-meeting-agenda-and-packet-667.md
