date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-01-09,2020,City Council Meeting,Council,1,approve Resolution 2020-01,Resolution,Resolution 2020-01 was approved by a unanimous vote.,and,Gibbons,Dahle,Aye,minutes/2020/2020-01-06/2020-01-09_city-council-meeting_571111.md
2020-01-09,2020,City Council Meeting,Council,1,approve Resolution 2020-01,Resolution,Resolution 2020-01 was approved by a unanimous vote.,and,Gibbons,Petersen,Aye,minutes/2020/2020-01-06/2020-01-09_city-council-meeting_571111.md
2020-01-09,2020,City Council Meeting,Council,1,approve Resolution 2020-01,Resolution,Resolution 2020-01 was approved by a unanimous vote.,and,Gibbons,Durham,Aye,minutes/2020/2020-01-06/2020-01-09_city-council-meeting_571111.md
2020-01-09,2020,City Council Meeting,Council,1,approve Resolution 2020-01,Resolution,Resolution 2020-01 was approved by a unanimous vote.,and,Gibbons,Fotheringham,Aye,minutes/2020/2020-01-06/2020-01-09_city-council-meeting_571111.md
2020-01-09,2020,City Council Meeting,Council,1,approve Resolution 2020-01,Resolution,Resolution 2020-01 was approved by a unanimous vote.,and,Gibbons,Quinn,Aye,minutes/2020/2020-01-06/2020-01-09_city-council-meeting_571111.md
2020-01-09,2020,City Council Meeting,Council,1,approve Resolution 2020-01,Resolution,Resolution 2020-01 was approved by a unanimous vote.,and,Gibbons,Gibbons,Aye,minutes/2020/2020-01-06/2020-01-09_city-council-meeting_571111.md
2020-01-09,2020,City Council Meeting,Council,2,recess and reconvene in a Work Session,Procedural,The motion passed with the unanimous consent of the Council.,Fotheringham,Petersen,,,minutes/2020/2020-01-06/2020-01-09_city-council-meeting_571111.md
2020-01-09,2020,City Council Meeting,Council,3,adjourn,Procedural,The motion passed with the unanimous consent of the Council.,Petersen,Fotheringham,,,minutes/2020/2020-01-06/2020-01-09_city-council-meeting_571111.md
2020-01-23,2020,City Council Meeting,Council,1,approve Resolution 2020-02,Resolution,Resolution 2020-02 was approved by a unanimous vote.,Petersen,Quinn,Dahle,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,1,approve Resolution 2020-02,Resolution,Resolution 2020-02 was approved by a unanimous vote.,Petersen,Quinn,Gibbons,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,1,approve Resolution 2020-02,Resolution,Resolution 2020-02 was approved by a unanimous vote.,Petersen,Quinn,Quinn,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,1,approve Resolution 2020-02,Resolution,Resolution 2020-02 was approved by a unanimous vote.,Petersen,Quinn,Fotheringham,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,1,approve Resolution 2020-02,Resolution,Resolution 2020-02 was approved by a unanimous vote.,Petersen,Quinn,Durham,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,1,approve Resolution 2020-02,Resolution,Resolution 2020-02 was approved by a unanimous vote.,Petersen,Quinn,Petersen,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,2,remove agenda item number seven from the agenda,Other,,Fotheringham,Petersen,Dahle,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,2,remove agenda item number seven from the agenda,Other,,Fotheringham,Petersen,Gibbons,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,2,remove agenda item number seven from the agenda,Other,,Fotheringham,Petersen,Quinn,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,2,remove agenda item number seven from the agenda,Other,,Fotheringham,Petersen,Fotheringham,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,2,remove agenda item number seven from the agenda,Other,,Fotheringham,Petersen,Durham,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,2,remove agenda item number seven from the agenda,Other,,Fotheringham,Petersen,Petersen,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,3,approve Resolution 2020-04,Resolution,Resolution 2020-04 was approved by a unanimous vote.,Fotheringham,Petersen,Dahle,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,3,approve Resolution 2020-04,Resolution,Resolution 2020-04 was approved by a unanimous vote.,Fotheringham,Petersen,Gibbons,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,3,approve Resolution 2020-04,Resolution,Resolution 2020-04 was approved by a unanimous vote.,Fotheringham,Petersen,Quinn,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,3,approve Resolution 2020-04,Resolution,Resolution 2020-04 was approved by a unanimous vote.,Fotheringham,Petersen,Fotheringham,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,3,approve Resolution 2020-04,Resolution,Resolution 2020-04 was approved by a unanimous vote.,Fotheringham,Petersen,Durham,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,3,approve Resolution 2020-04,Resolution,Resolution 2020-04 was approved by a unanimous vote.,Fotheringham,Petersen,Petersen,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,4,approve Resolution 2020-05 appointing Dan Gibbons to serve on the Wasatch Front Waste and Recycling District Board,Resolution,Resolution 2020-05 was approved by a unanimous vote.,Petersen,Quinn,Dahle,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
2020-01-23,2020,City Council Meeting,Council,4,approve Resolution 2020-05 appointing Dan Gibbons to serve on the Wasatch Front Waste and Recycling District Board,Resolution,Resolution 2020-05 was approved by a unanimous vote.,Petersen,Quinn,Gibbons,Aye,minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md
