source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2020/2020-01-06/2020-01-09_city-council-meeting_571111.md,1,2020-01-09,Council,Resolution,Resolution,,final-action,pass,6,0,,roll-call,Resolution 2020-01 was approved by a unanimous vote.,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting_571111.md,2,2020-01-09,Council,Procedural,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council.,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting_571111.md,3,2020-01-09,Council,Procedural,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council.,crosswalk,high
minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md,1,2020-01-23,Council,Resolution,Resolution,,final-action,pass,6,0,,roll-call,Resolution 2020-02 was approved by a unanimous vote.,crosswalk,high
minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md,2,2020-01-23,Council,Other,Other,,final-action,pass,6,0,,roll-call,,rule:no-signal,low
minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md,3,2020-01-23,Council,Resolution,Resolution,,final-action,pass,6,0,,roll-call,Resolution 2020-04 was approved by a unanimous vote.,crosswalk,high
minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md,4,2020-01-23,Council,Resolution,Appointment,,final-action,pass,6,0,,roll-call,Resolution 2020-05 was approved by a unanimous vote.,rule:appoint,high
minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md,5,2020-01-23,Council,Resolution,Resolution,,final-action,pass,6,0,,roll-call,Resolution 2020-07 was approved by a unanimous vote.,crosswalk,high
minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md,6,2020-01-23,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council.,rule:proc-minutes,high
minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md,7,2020-01-23,Council,Procedural,Procedural-Administrative,,procedural,unknown,,,,unknown,,crosswalk,high
minutes/2020/2020-01-20/2020-01-23_city-council-meeting_585441.md,8,2020-01-23,Council,Procedural,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council.,crosswalk,high
