city,district_id,plan_id,effective_start,effective_end,geometry_ref,adopted_by,source_url,confidence,note
west_jordan,District 1,plan_2022,2022-04-13,,geo/council_districts.geojson,Resolution 22-011,"meeting_minutes/minutes/2022/2022-04-11/2022-04-13_city-council-regular-meeting.md (Business Item 8a: Resolution No. 22-011 adopting new City Council Districts, passed 5-0)",high,"CURRENT post-2020-census boundaries. Resolution 22-011 ('adopting new City Council Districts for the City of West Jordan') adopted 2022-04-13 on a 5-0 roll call (motion Worthen / second Green; Bloom + McConnehey absent): Whitelock, Green, Jacob, Pack, Worthen all Yes. geometry_ref is the city's authoritative 4-district GIS layer in geo/council_districts.geojson (ArcGIS Council_Districts FeatureServer; agrees with the 2023 election-derived precinct map on 86% of shared precincts vs 69% for 2019 -> current vintage); precinct->district in geo/precinct_to_district.csv. First used for the 2023 district elections."
west_jordan,District 1,plan_pre2022,2020-01-01,2022-04-13,geo/council_districts_pre2022.geojson,prior plan (pre-2022 boundaries),,low,"Prior-plan (pre-2022) district boundaries RECONSTRUCTED 2026-07-11 by dissolving current-vintage precinct shapes by the pre-2022 (2012-cycle) precinct->district assignment (geometry_ref = geo/council_districts_pre2022.geojson; all 68 WJD precincts present, 0 holes, 0 conflicts). In force through the 2019 elections. effective_start = data floor. VALIDATION 2026-07-19 (LM-wave follow-up): probed West Jordan's own ArcGIS org (services1.arcgis.com/yznraL2FyB2Sm732) — it publishes NO pre-2022 boundary layer; Council_Districts / Council_Districts_22 / WJC_Council_2025 are ALL the current 2022+ plan (87-99% centroid-agree with the current precinct assignment, only 59-69% with the pre-2022 assignment). A fragmentation control PROVES precinct renumbering: dissolving CURRENT precinct shapes by the CURRENT assignment yields clean 1-2-piece districts, but this pre-2022 dissolve yields 3-5-piece fragments -> old WJD codes were partially renumbered between the 2019 SOVC vintage and the current UGRC precinct shapes (the same millcreek defect, milder here). No authoritative prior layer exists to replace it -> geometry confidence DOWNGRADED medium->low. The district_precincts precinct-CODE composition stays medium (a faithful SOVC record of which old code voted in which district, geometry-independent). See scripts/roster_boundary_recon.md."
west_jordan,District 2,plan_2022,2022-04-13,,geo/council_districts.geojson,Resolution 22-011,"meeting_minutes/minutes/2022/2022-04-11/2022-04-13_city-council-regular-meeting.md (Business Item 8a: Resolution No. 22-011 adopting new City Council Districts, passed 5-0)",high,"CURRENT post-2020-census boundaries. Resolution 22-011 ('adopting new City Council Districts for the City of West Jordan') adopted 2022-04-13 on a 5-0 roll call (motion Worthen / second Green; Bloom + McConnehey absent): Whitelock, Green, Jacob, Pack, Worthen all Yes. geometry_ref is the city's authoritative 4-district GIS layer in geo/council_districts.geojson (ArcGIS Council_Districts FeatureServer; agrees with the 2023 election-derived precinct map on 86% of shared precincts vs 69% for 2019 -> current vintage); precinct->district in geo/precinct_to_district.csv. First used for the 2023 district elections."
west_jordan,District 2,plan_pre2022,2020-01-01,2022-04-13,geo/council_districts_pre2022.geojson,prior plan (pre-2022 boundaries),,low,"Prior-plan (pre-2022) district boundaries RECONSTRUCTED 2026-07-11 by dissolving current-vintage precinct shapes by the pre-2022 (2012-cycle) precinct->district assignment (geometry_ref = geo/council_districts_pre2022.geojson; all 68 WJD precincts present, 0 holes, 0 conflicts). In force through the 2019 elections. effective_start = data floor. VALIDATION 2026-07-19 (LM-wave follow-up): probed West Jordan's own ArcGIS org (services1.arcgis.com/yznraL2FyB2Sm732) — it publishes NO pre-2022 boundary layer; Council_Districts / Council_Districts_22 / WJC_Council_2025 are ALL the current 2022+ plan (87-99% centroid-agree with the current precinct assignment, only 59-69% with the pre-2022 assignment). A fragmentation control PROVES precinct renumbering: dissolving CURRENT precinct shapes by the CURRENT assignment yields clean 1-2-piece districts, but this pre-2022 dissolve yields 3-5-piece fragments -> old WJD codes were partially renumbered between the 2019 SOVC vintage and the current UGRC precinct shapes (the same millcreek defect, milder here). No authoritative prior layer exists to replace it -> geometry confidence DOWNGRADED medium->low. The district_precincts precinct-CODE composition stays medium (a faithful SOVC record of which old code voted in which district, geometry-independent). See scripts/roster_boundary_recon.md."
west_jordan,District 3,plan_2022,2022-04-13,,geo/council_districts.geojson,Resolution 22-011,"meeting_minutes/minutes/2022/2022-04-11/2022-04-13_city-council-regular-meeting.md (Business Item 8a: Resolution No. 22-011 adopting new City Council Districts, passed 5-0)",high,"CURRENT post-2020-census boundaries. Resolution 22-011 ('adopting new City Council Districts for the City of West Jordan') adopted 2022-04-13 on a 5-0 roll call (motion Worthen / second Green; Bloom + McConnehey absent): Whitelock, Green, Jacob, Pack, Worthen all Yes. geometry_ref is the city's authoritative 4-district GIS layer in geo/council_districts.geojson (ArcGIS Council_Districts FeatureServer; agrees with the 2023 election-derived precinct map on 86% of shared precincts vs 69% for 2019 -> current vintage); precinct->district in geo/precinct_to_district.csv. First used for the 2023 district elections."
west_jordan,District 3,plan_pre2022,2020-01-01,2022-04-13,geo/council_districts_pre2022.geojson,prior plan (pre-2022 boundaries),,low,"Prior-plan (pre-2022) district boundaries RECONSTRUCTED 2026-07-11 by dissolving current-vintage precinct shapes by the pre-2022 (2012-cycle) precinct->district assignment (geometry_ref = geo/council_districts_pre2022.geojson; all 68 WJD precincts present, 0 holes, 0 conflicts). In force through the 2019 elections. effective_start = data floor. VALIDATION 2026-07-19 (LM-wave follow-up): probed West Jordan's own ArcGIS org (services1.arcgis.com/yznraL2FyB2Sm732) — it publishes NO pre-2022 boundary layer; Council_Districts / Council_Districts_22 / WJC_Council_2025 are ALL the current 2022+ plan (87-99% centroid-agree with the current precinct assignment, only 59-69% with the pre-2022 assignment). A fragmentation control PROVES precinct renumbering: dissolving CURRENT precinct shapes by the CURRENT assignment yields clean 1-2-piece districts, but this pre-2022 dissolve yields 3-5-piece fragments -> old WJD codes were partially renumbered between the 2019 SOVC vintage and the current UGRC precinct shapes (the same millcreek defect, milder here). No authoritative prior layer exists to replace it -> geometry confidence DOWNGRADED medium->low. The district_precincts precinct-CODE composition stays medium (a faithful SOVC record of which old code voted in which district, geometry-independent). See scripts/roster_boundary_recon.md."
west_jordan,District 4,plan_2022,2022-04-13,,geo/council_districts.geojson,Resolution 22-011,"meeting_minutes/minutes/2022/2022-04-11/2022-04-13_city-council-regular-meeting.md (Business Item 8a: Resolution No. 22-011 adopting new City Council Districts, passed 5-0)",high,"CURRENT post-2020-census boundaries. Resolution 22-011 ('adopting new City Council Districts for the City of West Jordan') adopted 2022-04-13 on a 5-0 roll call (motion Worthen / second Green; Bloom + McConnehey absent): Whitelock, Green, Jacob, Pack, Worthen all Yes. geometry_ref is the city's authoritative 4-district GIS layer in geo/council_districts.geojson (ArcGIS Council_Districts FeatureServer; agrees with the 2023 election-derived precinct map on 86% of shared precincts vs 69% for 2019 -> current vintage); precinct->district in geo/precinct_to_district.csv. First used for the 2023 district elections."
west_jordan,District 4,plan_pre2022,2020-01-01,2022-04-13,geo/council_districts_pre2022.geojson,prior plan (pre-2022 boundaries),,low,"Prior-plan (pre-2022) district boundaries RECONSTRUCTED 2026-07-11 by dissolving current-vintage precinct shapes by the pre-2022 (2012-cycle) precinct->district assignment (geometry_ref = geo/council_districts_pre2022.geojson; all 68 WJD precincts present, 0 holes, 0 conflicts). In force through the 2019 elections. effective_start = data floor. VALIDATION 2026-07-19 (LM-wave follow-up): probed West Jordan's own ArcGIS org (services1.arcgis.com/yznraL2FyB2Sm732) — it publishes NO pre-2022 boundary layer; Council_Districts / Council_Districts_22 / WJC_Council_2025 are ALL the current 2022+ plan (87-99% centroid-agree with the current precinct assignment, only 59-69% with the pre-2022 assignment). A fragmentation control PROVES precinct renumbering: dissolving CURRENT precinct shapes by the CURRENT assignment yields clean 1-2-piece districts, but this pre-2022 dissolve yields 3-5-piece fragments -> old WJD codes were partially renumbered between the 2019 SOVC vintage and the current UGRC precinct shapes (the same millcreek defect, milder here). No authoritative prior layer exists to replace it -> geometry confidence DOWNGRADED medium->low. The district_precincts precinct-CODE composition stays medium (a faithful SOVC record of which old code voted in which district, geometry-independent). See scripts/roster_boundary_recon.md."
west_jordan,At-Large,citywide,2020-01-01,,geo/council_districts.geojson,West Jordan City (city-wide seats),"meeting_minutes/minutes/2022/2022-04-11/2022-04-13_city-council-regular-meeting.md (Business Item 8a: Resolution No. 22-011 adopting new City Council Districts, passed 5-0)",high,"the three at-large councilmembers (AL1 Whitelock, AL2 Green->Harris, AL3 Bloom->Wignall): represent(s) the ENTIRE city on every date, unchanged by the 2022 redistricting. West Jordan's THREE at-large council seats + the Mayor are city-wide (only the 4 numbered districts are geographic). geometry_ref = full city extent. The Mayor does not vote on council legislation."
west_jordan,MAYOR,citywide,2020-01-01,,geo/council_districts.geojson,West Jordan City (city-wide seats),"meeting_minutes/minutes/2022/2022-04-11/2022-04-13_city-council-regular-meeting.md (Business Item 8a: Resolution No. 22-011 adopting new City Council Districts, passed 5-0)",high,"the separately-elected strong Mayor Dirk Burton: represent(s) the ENTIRE city on every date, unchanged by the 2022 redistricting. West Jordan's THREE at-large council seats + the Mayor are city-wide (only the 4 numbered districts are geographic). geometry_ref = full city extent. The Mayor does not vote on council legislation."
