city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
west_jordan,Council,D1,District 1,Christopher M. McConnehey,chris_mcconnehey,2020-01-08,2024-01-10,elected,did-not-run,2019,2020-01-08,2023-12-20,"election:2019 (District 1 winner, def. Marilyn Richards 50.68% — a +54-vote squeaker); minutes:present 2020-01-08 (first documented 2020 council meeting; oath of office reported); votes:2020-01-08..2023-12-20 (cities.db, D1)",high,"Elected D1 2019 (first strong-mayor cycle). Did not seek re-election in D1 2023 -> Lamb won. (Ran for an at-large seat in 2025 as 'Chris McConnehey' and lost, 5th of 6 — a later, different contest; not this D1 term.) Clean cycle-boundary handoff."
west_jordan,Council,D1,District 1,Chad Lamb,chad_lamb,2024-01-10,,elected,serving,2023,2024-01-10,2026-06-23,"election:2023 (District 1 winner, def. Rulon Green 64.54%); minutes:2024-01-10 (first documented 2024 meeting; 'City Council Oath of Office Ceremony' held the prior week); votes:2024-01-10..2026-05-12 (cities.db, D1)",high,"Elected D1 2023 (first D1 term on the plan_2022 lines; seated 2024-01-10). SAME PERSON as the AL3 at-large HOLDOVER (2020-2022) below — non-contiguous (he lost the 2021 grouped at-large race, then won D1 2023). first_vote/last_vote are CLAMPED to this D1 tenure's window (2024-01-10..2026-05-12); his earlier AL3 holdover row carries its own 2020-01-08..2021-12-15 bounds. Currently serving (Council Chair 2025; Jacob chaired 2024)."
west_jordan,Council,D2,District 2,Melissa Worthen,melissa_worthen,2020-01-08,2023-10-26,elected,resigned,2019,2020-01-08,2023-10-25,"election:2019 (District 2 winner, def. John Price 81.92%); minutes:present 2020-01-08; votes:2020-01-08..2023-10-25 (cities.db, D2)",high,"Elected D2 2019. LEFT MID-TERM: honored as 'Outgoing District 2 Council Member' on 2023-10-25 (her last meeting/vote) and departed before her term's Jan-2024 end -> explicit VACANT interval D2 [2023-10-26, 2023-11-29). Documented in-window departure."
west_jordan,Council,D2,District 2,VACANT,vacant,2023-10-26,2023-11-29,vacated,filled,,,,"minutes:2023-10-25 (special recognition, 'Outgoing District 2 Council Member' — Council Office Director recognized 'Council Member Melissa Worthen for her service on the City Council for the past four years ... deeply missed ... her new adventures'; her last cities.db D2 vote is 2023-10-25); minutes:2023-11-29 SPECIAL ('FILLING MID-TERM VACANCY FOR DISTRICT TWO')",high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
west_jordan,Council,D2,District 2,Robert Bennett,rob_bennett,2023-11-29,2024-01-10,appointed,succeeded-by-elected,,2023-11-29,2023-12-20,"minutes:2023-11-29 SPECIAL ('FILLING MID-TERM VACANCY FOR DISTRICT TWO'; Resolution No. 23-070 'appointing Robert Bennett to fill the mid-term vacancy in West Jordan City Council District 2'; selected over Bob Bedore by a documented COIN TOSS after a tied electronic vote; 'City Recorder Tangee Sloan administered the Oath of Office to Robert Bennett'); votes:2023-11-29..2023-12-20 (cities.db, D2, 5 votes)",high,"APPOINTED to the D2 vacancy 2023-11-29 by Resolution No. 23-070 (oath same night). Bedore had ALREADY won the D2 seat at the 2023 general (Nov) but could not be seated until January, so Bennett filled the ~6-week interim; his appointment ends when the elected Bedore is seated 2024-01-10. (Bennett later ran for an at-large seat in 2025 and lost — a different, later contest.)"
west_jordan,Council,D2,District 2,Bob Bedore,bob_bedore,2024-01-10,,elected,serving,2023,2024-01-10,2026-06-23,"election:2023 (District 2 winner, def. Gary Leany 54.17%); minutes:2024-01-10 (first documented 2024 meeting; oath ceremony the prior week; present as 'Bob Bedore'); votes:2024-01-10..2026-05-12 (cities.db, D2)",high,Elected D2 2023 (first D2 term on the plan_2022 lines; seated 2024-01-10 after the ~6-week Bennett interim appointment). Currently serving (Council Chair 2026).
west_jordan,Council,D3,District 3,Zach Jacob,zach_jacob,2020-01-08,2024-01-10,elected,reelected,2019,2020-01-08,2023-12-20,"election:2019 (District 3 winner, def. Amy L Martz 57.47%); minutes:present 2020-01-08; votes:2020-01-08.. (cities.db, D3)",high,Elected D3 2019 (last D3 term on the OLD plan_pre2022 lines). Re-elected 2023 -> continuous service.
west_jordan,Council,D3,District 3,Zach Jacob,zach_jacob,2024-01-10,,reelected,serving,2023,2024-01-10,2026-06-23,"election:2023 (District 3 winner, def. Sterling Morris 65.81%); minutes:2024-01-10 (first documented 2024 meeting; Council Chair for 2024); votes:continuous through 2026-05-12 (cities.db, D3)",high,Re-elected D3 2023 (first D3 term on the plan_2022 lines; seated 2024-01-10). Currently serving.
west_jordan,Council,D4,District 4,David Pack,david_pack,2020-01-08,2024-01-10,elected,lost,2019,2020-01-08,2023-12-20,"election:2019 (District 4 winner, as 'David Pack', def. Pamela Berry 57.19%); election:2023 (LOST D4 to Kent Shelton, rank 2, as 'David F. Pack'); minutes:present 2020-01-08; votes:2020-01-08..2023-12-20 (cities.db, D4)",high,Elected D4 2019. LOST re-election in 2023 to Kent Shelton (rank 2) -> left office Jan 2024. Clean cycle-boundary handoff (no vacancy).
west_jordan,Council,D4,District 4,Kent Shelton,kent_shelton,2024-01-10,,elected,serving,2023,2024-01-10,2026-06-23,"election:2023 (District 4 winner, def. incumbent David F. Pack 57.19%); minutes:2024-01-10 (first documented 2024 meeting; oath ceremony the prior week); votes:2024-01-10..2026-05-12 (cities.db, D4)",high,"Elected D4 2023 (first D4 term on the plan_2022 lines; seated 2024-01-10). Previously served on the West Jordan Planning Commission (2020-2023; present at the 2020-01-07 PC meeting per the 2026-07-17 citysite recovery — earlier than the 2022 audited-PC floor) before this council term — one person, two bodies (see the db person/role tables). Currently serving."
