date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2019-09-09,2019,City Council Meeting,Council,1,to table these items. The,Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,2,to close the staff meeting. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,3,to close public hearing. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,4,to table this request until the developer is available to discuss what he is planning. The,Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,5,to continue these zoning requests to the October meeting. The,Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,6,to open the public hearing. The,Public Hearing Action,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,7,to close the public hearing. The,Public Hearing Action,unanimous in favor Pass,Tina Snow,Alan Peterson,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,8,"to table this request for one month. Roll was called showing the vote to be Council Member Schaeffer “Aye,” Council Member Snow “Nay,” Mayor Bush “Nay,” Council Member Brown “Aye” and Council Member Peterson “Nay.” The",Procedural/Administrative,"2-3 Fail (nay: Alan Peterson, Kelly Bush, Tina Snow)",Ruby Brown,Patrick Schaeffer,Patrick Schaeffer,Aye,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,8,"to table this request for one month. Roll was called showing the vote to be Council Member Schaeffer “Aye,” Council Member Snow “Nay,” Mayor Bush “Nay,” Council Member Brown “Aye” and Council Member Peterson “Nay.” The",Procedural/Administrative,"2-3 Fail (nay: Alan Peterson, Kelly Bush, Tina Snow)",Ruby Brown,Patrick Schaeffer,Ruby Brown,Aye,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,8,"to table this request for one month. Roll was called showing the vote to be Council Member Schaeffer “Aye,” Council Member Snow “Nay,” Mayor Bush “Nay,” Council Member Brown “Aye” and Council Member Peterson “Nay.” The",Procedural/Administrative,"2-3 Fail (nay: Alan Peterson, Kelly Bush, Tina Snow)",Ruby Brown,Patrick Schaeffer,Alan Peterson,Nay,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,8,"to table this request for one month. Roll was called showing the vote to be Council Member Schaeffer “Aye,” Council Member Snow “Nay,” Mayor Bush “Nay,” Council Member Brown “Aye” and Council Member Peterson “Nay.” The",Procedural/Administrative,"2-3 Fail (nay: Alan Peterson, Kelly Bush, Tina Snow)",Ruby Brown,Patrick Schaeffer,Kelly Bush,Nay,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,8,"to table this request for one month. Roll was called showing the vote to be Council Member Schaeffer “Aye,” Council Member Snow “Nay,” Mayor Bush “Nay,” Council Member Brown “Aye” and Council Member Peterson “Nay.” The",Procedural/Administrative,"2-3 Fail (nay: Alan Peterson, Kelly Bush, Tina Snow)",Ruby Brown,Patrick Schaeffer,Tina Snow,Nay,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,9,"to approve this request. Roll was called showing the vote to be Council Member Schaeffer, “Nay,” Council Member Snow “Aye,” Mayor Bush “Aye,” Council Member Brown “Nay,” and Council Member Peterson “Aye.” The",Other,"3-2 Pass (nay: Patrick Schaeffer, Ruby Brown)",Tina Snow,Alan Peterson,Alan Peterson,Aye,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,9,"to approve this request. Roll was called showing the vote to be Council Member Schaeffer, “Nay,” Council Member Snow “Aye,” Mayor Bush “Aye,” Council Member Brown “Nay,” and Council Member Peterson “Aye.” The",Other,"3-2 Pass (nay: Patrick Schaeffer, Ruby Brown)",Tina Snow,Alan Peterson,Kelly Bush,Aye,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,9,"to approve this request. Roll was called showing the vote to be Council Member Schaeffer, “Nay,” Council Member Snow “Aye,” Mayor Bush “Aye,” Council Member Brown “Nay,” and Council Member Peterson “Aye.” The",Other,"3-2 Pass (nay: Patrick Schaeffer, Ruby Brown)",Tina Snow,Alan Peterson,Tina Snow,Aye,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,9,"to approve this request. Roll was called showing the vote to be Council Member Schaeffer, “Nay,” Council Member Snow “Aye,” Mayor Bush “Aye,” Council Member Brown “Nay,” and Council Member Peterson “Aye.” The",Other,"3-2 Pass (nay: Patrick Schaeffer, Ruby Brown)",Tina Snow,Alan Peterson,Patrick Schaeffer,Nay,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,9,"to approve this request. Roll was called showing the vote to be Council Member Schaeffer, “Nay,” Council Member Snow “Aye,” Mayor Bush “Aye,” Council Member Brown “Nay,” and Council Member Peterson “Aye.” The",Other,"3-2 Pass (nay: Patrick Schaeffer, Ruby Brown)",Tina Snow,Alan Peterson,Ruby Brown,Nay,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,10,to approve the resolution certifying the 2019 Primary Election for the Kearns Metro Township District 3. The,Resolution,unanimous in favor Pass,Tina Snow,Alan Peterson,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,11,"to approve the August 12, 2019, Kearns Metro Township Council minutes. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
