date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-03-05,2020,Mountainous Planning District Planning Commission,MountainousPlanningCommission,4,"to Approve minutes from the February 6, 2020 meeting with one amendment",,"Commissioner Omer abstained, all other commissioners voted in favor (of commissioners present). Motion passed.",Cohen,Despain,Omer,Abstain,land_use/minutes/2020/2020-03-05_mountainous_planning_commission.md
2020-10-01,2020,Mountainous Planning District Planning Commission,MountainousPlanningCommission,1,"To approve minutes from the June 4, 2020 meeting as presented.",,Commissioner Omer abstained. All other commissioners voted in favor (of commissioners present). Motion passed.,Hutchings,Reid,Omer,Abstain,land_use/minutes/2020/2020-10-01_mountainous_planning_commission.md
2020-10-01,2020,Mountainous Planning District Planning Commission,MountainousPlanningCommission,2,"To approve minutes from the August 6, 2020 meeting as presented.",,"Commissioners Omer, Reid, and Jones abstained. All other commissioners voted in favor (of commissioners present). Motion passed.",Cohen,Hutchings,Omer,Abstain,land_use/minutes/2020/2020-10-01_mountainous_planning_commission.md
2020-10-01,2020,Mountainous Planning District Planning Commission,MountainousPlanningCommission,2,"To approve minutes from the August 6, 2020 meeting as presented.",,"Commissioners Omer, Reid, and Jones abstained. All other commissioners voted in favor (of commissioners present). Motion passed.",Cohen,Hutchings,Reid,Abstain,land_use/minutes/2020/2020-10-01_mountainous_planning_commission.md
2020-10-01,2020,Mountainous Planning District Planning Commission,MountainousPlanningCommission,2,"To approve minutes from the August 6, 2020 meeting as presented.",,"Commissioners Omer, Reid, and Jones abstained. All other commissioners voted in favor (of commissioners present). Motion passed.",Cohen,Hutchings,Jones,Abstain,land_use/minutes/2020/2020-10-01_mountainous_planning_commission.md
2021-02-04,2021,Mountainous Planning District Planning Commission,MountainousPlanningCommission,4,"To approve application # 31241 regarding the CV zone with staff recommendations and amendments, along with written findings produced by the Vice Chair, Don Despain , consistent with the decision: 1. That the applicant is required to comply with Salt Lake County Health Department, Health Regulation #21, Community Noise Pollution Control. No amplified music outdoors. 2. That a maximum number of total persons for the wedding/reception/event use be set at 4 persons for each parking spot approved pursuant to Salt Lake County Code Chapter 19.80, which is currently 38 spaces or 152 persons total capacity (including staff). 3. That the applicant be required to apply for an “Access Permit” with UDOT and go through a required process allowing for safe site ingress/egress. 4. That the applicant be required to work with UDOT to address bicycle and pedestrian safety along the frontage of the Silver Fork Lodge, SFL, as well as areas impacted by wedding/reception/event parking as part of the UDOT “Access Permit” review process. 5. That the applicant be required to work with UDOT to address site distance and visibility issues along BCCR at the intersection of Rufus Road to see if “No Parking” signs can be placed in appropriate locations allowing for better visibility in the area. 6. That no parking or vendor access be allowed along Rufus Road or East Silver Fork Road. This roadway provides access to homes in the area and is used for fire and emergency vehicle access for the Unified Fire Authority, UFA. 7. That all outdoor lighting be shielded and directed downward to avoid light spill on adjacent properties, consistent with Salt Lake County Code Section 19.72.170, Figure 19.72.23. 8. That the applicant be required to work with MSD staff both seasonally and annually to remain in compliance with all Business Licensing requirements. Violation of any of these conditions may be grounds for suspending or revoking applicant’s business license in accordance with Salt Lake County Code Section 5.07.020(C).",,"Commissioner Omer voted nay, all other Commissioners voted in favor (of commissioners present). Motion passed.",Reid,Palmer,Omer,Nay,land_use/minutes/2021/2021-02-04_mountainous_planning_commission.md
2021-02-04,2021,Mountainous Planning District Planning Commission,MountainousPlanningCommission,5,To continue application # 31241 to study and research including the existing patio in the FR-0.5 zone to the March 4th Planning Commission Meeting.,,"Commissioner Omer voted nay, all other Commissioners voted in favor (of commissioners present). Motion passed.",Palmer,Derr,Omer,Nay,land_use/minutes/2021/2021-02-04_mountainous_planning_commission.md
2021-05-06,2021,Mountainous Planning District Planning Commission,MountainousPlanningCommission,1,"To approve the March 4, 2021 Planning Commission Meeting Minutes.",,"Commissioner Omer abstained, all other Commission s voted in favor (of commissioners present). Motion passed.",Reid,Palmer,Omer,Abstain,land_use/minutes/2021/2021-05-06_mountainous_planning_commission.md
2021-06-03,2021,Mountainous Planning District Planning Commission,MountainousPlanningCommission,3,"To continue the Ordinance of the Legislative Body of Salt Lake County, Utah, amending Section 19.90.020 of the Salt Lake Cou nty Code of Ordinances, 2001, Entitled “Hearing - Notice” to require the posting of physical signs informing members of the public about certain land use hearings, and related matters to the July 1st meeting for staff to review and research the FCOZ Ordinance warrant and exception.",,"Commissioner Hutchings and Commissioner Jones voted nay, all other commissioners voted in favor (of commissioners present). Motion passed.",Cohen,Derr,Hutchings,Nay,land_use/minutes/2021/2021-06-03_mountainous_planning_commission.md
2021-06-03,2021,Mountainous Planning District Planning Commission,MountainousPlanningCommission,3,"To continue the Ordinance of the Legislative Body of Salt Lake County, Utah, amending Section 19.90.020 of the Salt Lake Cou nty Code of Ordinances, 2001, Entitled “Hearing - Notice” to require the posting of physical signs informing members of the public about certain land use hearings, and related matters to the July 1st meeting for staff to review and research the FCOZ Ordinance warrant and exception.",,"Commissioner Hutchings and Commissioner Jones voted nay, all other commissioners voted in favor (of commissioners present). Motion passed.",Cohen,Derr,Jones,Nay,land_use/minutes/2021/2021-06-03_mountainous_planning_commission.md
