primary_app_key,related_app_key,action,note
Council|bluffdale active transportation master plan,RDA|s|minutes/2025/2025-03-24/council_2025-03-26_1595.md|4,suppress,"[2026-07-31 referral precision audit] agency (RDA/LBA) annual-budget or terse-motion boilerplate matched to an unrelated Council matter; ground-truthed 2026-07-31 — no shared project. Bluffdale's only verified agency co-action (Jordan Crossing CRA Project Area Plan, 2020-02-26) is deliberately RETAINED."
Council|bluffdale active transportation master plan,RDA|s|minutes/2025/2025-03-24/council_2025-03-26_1595.md|5,suppress,"[2026-07-31 referral precision audit] agency (RDA/LBA) annual-budget or terse-motion boilerplate matched to an unrelated Council matter; ground-truthed 2026-07-31 — no shared project. Bluffdale's only verified agency co-action (Jordan Crossing CRA Project Area Plan, 2020-02-26) is deliberately RETAINED."
Council|dr rezone,LBA|s|minutes/2024/2024-02-26/council_2024-02-28_1364.md|9,suppress,"[2026-07-31 referral precision audit] agency (RDA/LBA) annual-budget or terse-motion boilerplate matched to an unrelated Council matter; ground-truthed 2026-07-31 — no shared project. Bluffdale's only verified agency co-action (Jordan Crossing CRA Project Area Plan, 2020-02-26) is deliberately RETAINED."
Council|dr rezone,RDA|s|minutes/2023/2023-03-06/council_2023-03-08_1184.md|7,suppress,[2026-07-31 referral precision audit] procedural prose blob — one side's application text is an adjournment / roll-call / call-to-order / Mayor's-Report continuation window carrying no matter; cannot be a referral.
Council|dr rezone,RDA|s|minutes/2023/2023-05-08/council_2023-05-10_1201.md|9,suppress,[2026-07-31 referral precision audit] procedural prose blob — one side's application text is an adjournment / roll-call / call-to-order / Mayor's-Report continuation window carrying no matter; cannot be a referral.
Council|dr rezone,RDA|s|minutes/2023/2023-10-09/council_2023-10-11_1289.md|9,suppress,[2026-07-31 referral precision audit] procedural prose blob — one side's application text is an adjournment / roll-call / call-to-order / Mayor's-Report continuation window carrying no matter; cannot be a referral.
Council|dr rezone,RDA|s|minutes/2024/2024-01-08/council_2024-01-10_1331.md|10,suppress,[2026-07-31 referral precision audit] procedural prose blob — one side's application text is an adjournment / roll-call / call-to-order / Mayor's-Report continuation window carrying no matter; cannot be a referral.
Council|dr rezone,RDA|s|minutes/2024/2024-01-22/council_2024-01-24_1338.md|5,suppress,[2026-07-31 referral precision audit] procedural prose blob — one side's application text is an adjournment / roll-call / call-to-order / Mayor's-Report continuation window carrying no matter; cannot be a referral.
Council|dr rezone,RDA|s|minutes/2024/2024-02-26/council_2024-02-28_1364.md|10,suppress,[2026-07-31 referral precision audit] procedural prose blob — one side's application text is an adjournment / roll-call / call-to-order / Mayor's-Report continuation window carrying no matter; cannot be a referral.
Council|dr rezone,RDA|s|minutes/2024/2024-02-26/council_2024-02-28_1364.md|11,suppress,"[2026-07-31 referral precision audit] agency (RDA/LBA) annual-budget or terse-motion boilerplate matched to an unrelated Council matter; ground-truthed 2026-07-31 — no shared project. Bluffdale's only verified agency co-action (Jordan Crossing CRA Project Area Plan, 2020-02-26) is deliberately RETAINED."
Council|dr rezone,RDA|s|minutes/2024/2024-02-26/council_2024-02-28_1364.md|12,suppress,[2026-07-31 referral precision audit] procedural prose blob — one side's application text is an adjournment / roll-call / call-to-order / Mayor's-Report continuation window carrying no matter; cannot be a referral.
Council|dr rezone,RDA|s|minutes/2024/2024-04-22/council_2024-04-24_1401.md|7,suppress,[2026-07-31 referral precision audit] procedural prose blob — one side's application text is an adjournment / roll-call / call-to-order / Mayor's-Report continuation window carrying no matter; cannot be a referral.
Council|dr rezone,RDA|s|minutes/2024/2024-06-10/council_2024-06-12_1430.md|15,suppress,[2026-07-31 referral precision audit] procedural prose blob — one side's application text is an adjournment / roll-call / call-to-order / Mayor's-Report continuation window carrying no matter; cannot be a referral.
Council|s|minutes/2020/2020-01-13/council_2020-01-15_706.md|1,PlanningCommission|s|minutes/2020/2020-01-06/pc_2020-01-08_703.md|1,suppress,"[2026-07-31 referral precision audit] agenda-notice header bleed — both applications are motion_no=1 singletons whose motion_text window captured the meeting-notice preamble; the only shared 'address' is CITY HALL (2222 W 14400 S). Underlying motions are procedural (minutes approval / consent agenda), not a referral."
Council|s|minutes/2020/2020-01-13/council_2020-01-15_706.md|1,PlanningCommission|s|minutes/2020/2020-02-03/pc_2020-02-05_713.md|1,suppress,"[2026-07-31 referral precision audit] agenda-notice header bleed — both applications are motion_no=1 singletons whose motion_text window captured the meeting-notice preamble; the only shared 'address' is CITY HALL (2222 W 14400 S). Underlying motions are procedural (minutes approval / consent agenda), not a referral."
