year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC001,DON CHRISTENSEN,36,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC001,DARRELL R CURTIS,21,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC002,DON CHRISTENSEN,165,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC002,DARRELL R CURTIS,153,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC003,DON CHRISTENSEN,77,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC003,DARRELL R CURTIS,54,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC004,DON CHRISTENSEN,71,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC004,DARRELL R CURTIS,57,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC005,DON CHRISTENSEN,40,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC005,DARRELL R CURTIS,15,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC006,DON CHRISTENSEN,82,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC006,DARRELL R CURTIS,121,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC007,DON CHRISTENSEN,48,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC007,DARRELL R CURTIS,57,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC008,DON CHRISTENSEN,105,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC008,DARRELL R CURTIS,50,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC009,DON CHRISTENSEN,81,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC009,DARRELL R CURTIS,60,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC010,DON CHRISTENSEN,71,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC010,DARRELL R CURTIS,67,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC011,DON CHRISTENSEN,70,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC011,DARRELL R CURTIS,132,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC012,DON CHRISTENSEN,91,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC012,DARRELL R CURTIS,140,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC013,DON CHRISTENSEN,65,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC013,DARRELL R CURTIS,107,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC014,DON CHRISTENSEN,140,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC014,DARRELL R CURTIS,72,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC015,DON CHRISTENSEN,91,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC015,DARRELL R CURTIS,86,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC016,DON CHRISTENSEN,116,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC016,DARRELL R CURTIS,77,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC017,DON CHRISTENSEN,89,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC017,DARRELL R CURTIS,42,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC018,DON CHRISTENSEN,74,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC018,DARRELL R CURTIS,43,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC019,DON CHRISTENSEN,111,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC019,DARRELL R CURTIS,67,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC020,DON CHRISTENSEN,0,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC020,DARRELL R CURTIS,0,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC021,DON CHRISTENSEN,64,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC021,DARRELL R CURTIS,62,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC022,DON CHRISTENSEN,133,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC022,DARRELL R CURTIS,79,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC023,DON CHRISTENSEN,60,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC023,DARRELL R CURTIS,37,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC024,DON CHRISTENSEN,114,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC024,DARRELL R CURTIS,54,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC025,DON CHRISTENSEN,92,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC025,DARRELL R CURTIS,61,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC026,DON CHRISTENSEN,92,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC026,DARRELL R CURTIS,74,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC027,DON CHRISTENSEN,85,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC027,DARRELL R CURTIS,31,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC028,DON CHRISTENSEN,65,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC028,DARRELL R CURTIS,56,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC029,DON CHRISTENSEN,64,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC029,DARRELL R CURTIS,35,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC030,DON CHRISTENSEN,53,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC030,DARRELL R CURTIS,48,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC031,DON CHRISTENSEN,20,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC031,DARRELL R CURTIS,28,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC032,DON CHRISTENSEN,62,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC032,DARRELL R CURTIS,53,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC033,DON CHRISTENSEN,151,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC033,DARRELL R CURTIS,56,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC034,DON CHRISTENSEN,85,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC034,DARRELL R CURTIS,66,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC035,DON CHRISTENSEN,64,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC035,DARRELL R CURTIS,43,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC036,DON CHRISTENSEN,33,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC036,DARRELL R CURTIS,21,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC037,DON CHRISTENSEN,94,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC037,DARRELL R CURTIS,62,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC038,DON CHRISTENSEN,34,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC038,DARRELL R CURTIS,29,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC039,DON CHRISTENSEN,146,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC039,DARRELL R CURTIS,93,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC040,DON CHRISTENSEN,11,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC040,DARRELL R CURTIS,9,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC041,DON CHRISTENSEN,35,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC041,DARRELL R CURTIS,15,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC042,DON CHRISTENSEN,57,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC042,DARRELL R CURTIS,65,False
2019,municipal general,Council,At-Large,West Valley City Council At-Large,WVC043,DON CHRISTENSEN,26,False
