city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
murray,Council,D1,District 1,Kat Martinez,kat_martinez,2020-01-07,2022-12-06,elected,resigned,,2020-01-07,2022-11-01,"votes:2020-01-07..2022-11-01 (cities.db, D1); minutes:2020-01-07 present as 'Kat Martinez, District #1'; minutes:2022-12-06 (resignation recorded)",medium,PRE-FLOOR seating: won the D1 seat in 2019 (below the repo 2020 minutes floor and NOT in the loaded election file) -> medium (service is vote-documented from 2020-01-07; no fabricated election row). Resigned mid-term (formally noted 2022-12-06; last vote 2022-11-01) -> explicit VACANT interval to the next observed D1 holder.
murray,Council,D1,District 1,VACANT,vacant,2022-12-06,2022-12-12,vacated,filled,,,,minutes:2022-12-06 ('due to Councilmember Kat Martinez resigning from her position on the City Council while she was presiding as Council Chair'); her last cities.db D1 vote is 2022-11-01,high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
murray,Council,D1,District 1,Philip Markham,philip_markham,2022-12-12,2023-06-28,appointed,resigned,,2023-01-10,2023-06-27,"minutes:2022-12-12 SPECIAL 'District #1 Interviews' (resolution appointing 'Philip Markham as Interim Murray City Council Member for Council District 1, pursuant to Section 20A-1-510 ... to serve until January 2, 2024', passed 4-0 after a tie resolved by lot; City Recorder Ms. Smith swore him in the same night); votes:2023-01-10..2023-06-27 (cities.db, D1 — full 2023 minutes recovered/promoted 2026-07-16); minutes:2023-07-18 & 2023-08-01 (D1='(Vacant)')",high,"Interim D1 appointee filling the post-Martinez vacancy. APPOINTED + SWORN IN at the DOCUMENTED 2022-12-12 special meeting (was medium/2023-01-10 pre the 2026-07-16 minutes recovery, which surfaced both the appointment instrument AND his full 2023 vote span) -> confidence HIGH, exact start. RESIGNED mid-2023 to become CED Director (a staff role) -> explicit VACANT interval to the next appointee Rodgers; the vacancy itself is documented (07-18 + 08-01), only its exact start date is soft (medium)."
murray,Council,D1,District 1,VACANT,vacant,2023-06-28,2023-08-08,vacated,filled,,,,"RESIGNED D1 to join city staff (Community & Economic Development Director). His last D1 vote/service is 2023-06-27 (no council meeting between then and 2023-07-18); the D1 seat is then recorded '(Vacant), District #1' at both the 2023-07-18 and 2023-08-01 regular meetings ('District 1 seat ... was vacant due to a resignation. Mr. Markham was attending in the audience' as 'Community and Economic Development Director'). vacate_date = day AFTER his last recorded service (fleet convention: VACANT begins the day after the last day served); the resignation is DOCUMENTED (not a minutes gap — the full 2023 record is recovered), only the exact formal effective day within 06-28..07-18 is unstated, which does not undermine the high-confidence bracket [last service 2023-06-27 .. documented vacant 2023-07-18].",high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
murray,Council,D1,District 1,David Rodgers,david_rodgers,2023-08-08,2024-01-02,appointed,succeeded-by-elected,,2023-08-22,2023-12-06,"minutes:2023-08-08 SPECIAL 'District #1 Interviews' (resolution appointing 'David Rodgers as Interim Murray City Council Member for Council District 1, pursuant to Section 20A-1-510 ... to serve until January 2, 2024'; chosen over Paul Pickett by coin toss after two 2-2 ties, passed 4-0; City Recorder Ms. Smith swore him in the same night); votes:2023-08-22..2023-12-06 (cities.db, D1)",high,"Interim D1 appointee. APPOINTED + SWORN IN at the DOCUMENTED 2023-08-08 special meeting (was medium/2023-11-14 pre the 2026-07-16 minutes recovery — the recovered special-meeting minutes give the exact appointment/oath date) -> confidence HIGH, exact start. First observed vote 2023-08-22. Succeeded by the elected Pickett seated 2024-01-02."
murray,Council,D1,District 1,Paul Pickett,paul_pickett,2024-01-02,,elected,serving,2023,2024-01-02,2026-06-16,"election:2023 (District 1 winner, 696, 59.28%); minutes:2024-01-02 (first documented 2024 council meeting; seated); votes:2024-01-02..2026-06-16 (cities.db, D1)",high,Elected D1 2023 (in the loaded election file); seated at the first 2024 meeting. Currently serving.
murray,Council,D2,District 2,Dale Cox,dale_cox,2020-01-07,2022-01-04,elected,did-not-run,,2020-01-07,2021-12-07,"votes:2020-01-07..2021-12-07 (cities.db, D2); minutes:2020-01-07 present as 'Dale Cox, District #2'",medium,"PRE-FLOOR seating: held D2 at the 2020 floor (won 2017, below the loaded election floor) -> medium. Not a candidate in the 2021 D2 race (Cotter def. Silverzweig) -> did not seek re-election; term ended at the 2022-01-04 seating."
murray,Council,D2,District 2,Pamela Cotter,pamela_cotter,2022-01-04,2026-01-06,elected,reelected,2021,2022-01-04,2025-12-09,"election:2021 (District 2 winner, 1,190, 54.74%); minutes:2022-01-04 (seated; present as 'Pamela Cotter District #2'); votes:2022-01-04..2025 (cities.db, D2)",high,Elected D2 2021; re-elected 2025. Council Chair 2026.
murray,Council,D2,District 2,Pamela Cotter,pamela_cotter,2026-01-06,,reelected,serving,2025,2026-01-06,2026-06-16,"election:2025 (District 2 winner, as 'Pamela Jane Cotter', 1,423, 54.77%); minutes:2026-01-06 (present as 'Pam Cotter District #2 - Council Chair'); votes:2026-01-06..2026-06-16 (cities.db, D2)",high,Re-elected D2 2025 (second full term). Currently serving (Council Chair 2026).
murray,Council,D3,District 3,Rosalba Dominguez,rosalba_dominguez,2020-01-07,2024-01-02,elected,reelected,,2020-01-07,2023-11-14,"votes:2020-01-07..2023 (cities.db, D3); minutes:2020-01-07 present as 'Rosalba Dominguez, District #3'",medium,PRE-FLOOR seating: won D3 in 2019 (below the loaded election floor) -> medium. Re-elected 2023 (continuous service into the 2024 term below).
murray,Council,D3,District 3,Rosalba Dominguez,rosalba_dominguez,2024-01-02,2024-12-04,reelected,resigned,2023,2024-01-02,2024-12-03,"election:2023 (District 3 winner, 1,095, 52.67%); minutes:2024-01-02 (seated); votes:2024-01-02..2024-12-03 (cities.db, D3)",medium,Elected D3 2023; LEFT MID-TERM in Dec 2024 (last vote 2024-12-03). The seat was filled by Goodman (appointed) then Bullen via the 2025 2-year special -> explicit VACANT interval + medium (the departure date is not separately documented).
murray,Council,D3,District 3,VACANT,vacant,2024-12-04,2025-01-21,vacated,filled,,,,last cities.db D3 vote 2024-12-03; she left mid-term in Dec 2024 (a 2025 'District 3 (2-Year Term)' unexpired-term SPECIAL filled the seat) — the exact departure date is not separately documented in the recovered minutes -> gap-bounded medium,medium,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
murray,Council,D3,District 3,Scott Goodman,scott_goodman,2025-01-21,2026-01-06,appointed,succeeded-by-elected,,2025-01-21,2025-11-25,"minutes:2025 attendee headers name 'Scott Goodman District #3' (2025-01-21, 2025-05-06, 2025-07-15, 2025-09-02, 2025-11-18, ...); votes:2025-01-21..2025-11-25 (cities.db, D3)",high,Appointed to the D3 vacancy after Dominguez left (Dec 2024); header-attested as 'District #3' throughout 2025. Filled the seat until the 2025-special winner Bullen was seated 2026-01-06. First observed vote 2025-01-21 (the appointment predates it in early Jan 2025).
murray,Council,D3,District 3,Clark Bullen,clark_bullen,2026-01-06,,elected,serving,2025,2026-01-06,2026-06-16,"election:2025 (District 3 '(2-Year Term)' unexpired-term special winner, 1,336, 56.44%); minutes:2026-01-06 (present as 'Clark Bullen District #3'); votes:2026-01-06..2026-06-16 (cities.db, D3)",high,Won the 2025 District 3 2-YEAR-TERM special (the unexpired remainder of Dominguez's seat); seated 2026-01-06. Currently serving.
murray,Council,D4,District 4,Diane Turner,diane_turner,2020-01-07,2022-01-04,elected,reelected,,2020-01-07,2021-12-07,"votes:2020-01-07..2021 (cities.db, D4); minutes:2020-01-07 present as 'Diane Turner, District #4'",medium,"PRE-FLOOR seating: held D4 at the 2020 floor (won 2017, below the loaded election floor) -> medium. Re-elected 2021 (continuous into the 2022 term below)."
murray,Council,D4,District 4,Diane Turner,diane_turner,2022-01-04,2026-01-06,reelected,reelected,2021,2022-01-04,2025-12-09,"election:2021 (District 4 winner, 1,124, 64.41%); minutes:2022-01-04 (present as 'Diane Turner District #4'); votes:2022-01-04..2025 (cities.db, D4)",high,"Re-elected D4 2021; re-elected again 2025 (uncontested, 100%). Continuous service."
murray,Council,D4,District 4,Diane Turner,diane_turner,2026-01-06,,reelected,serving,2025,2026-01-06,2026-06-16,"election:2025 (District 4 winner, 1,435, 100.0% — uncontested); minutes:2026-01-06 (present as 'Diane Turner District #4'); votes:2026-01-06..2026-06-16 (cities.db, D4)",high,Re-elected D4 2025 (uncontested). Currently serving.
