source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2018/2018-10-25/2018-10-25_metro-township-council-meeting-459655.md,1,2018-10-25,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-session,high
minutes/2018/2018-10-25/2018-10-25_metro-township-council-meeting-459655.md,2,2018-10-25,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
minutes/2018/2018-10-25/2018-10-25_metro-township-council-meeting-459655.md,3,2018-10-25,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2018/2018-10-25/2018-10-25_metro-township-council-meeting-459655.md,4,2018-10-25,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,1,2018-11-29,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,2,2018-11-29,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,3,2018-11-29,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,4,2018-11-29,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:lu-gpa,high
minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,5,2018-11-29,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,6,2018-11-29,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,medium
minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,7,2018-11-29,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,8,2018-11-29,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,1,2018-12-19,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,2,2018-12-19,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,3,2018-12-19,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,4,2018-12-19,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,5,2018-12-19,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,6,2018-12-19,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,7,2018-12-19,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,8,2018-12-19,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
minutes/2019/2019-01-24/2019-01-24_metro-township-council-meeting-475005.md,1,2019-01-24,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-session,high
minutes/2019/2019-01-24/2019-01-24_metro-township-council-meeting-475005.md,2,2019-01-24,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
minutes/2019/2019-01-24/2019-01-24_metro-township-council-meeting-475005.md,3,2019-01-24,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-schedule,medium
minutes/2019/2019-01-24/2019-01-24_metro-township-council-meeting-475005.md,4,2019-01-24,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
minutes/2019/2019-01-24/2019-01-24_metro-township-council-meeting-475005.md,5,2019-01-24,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-02-28/2019-02-28_metro-township-council-meeting-522675.md,1,2019-02-28,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-session,high
minutes/2019/2019-02-28/2019-02-28_metro-township-council-meeting-522675.md,2,2019-02-28,Council,Other,Contract-Purchase,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:contract-weak,medium
minutes/2019/2019-02-28/2019-02-28_metro-township-council-meeting-522675.md,3,2019-02-28,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-02-28/2019-02-28_metro-township-council-meeting-522675.md,4,2019-02-28,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-02-28/2019-02-28_metro-township-council-meeting-522675.md,5,2019-02-28,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-03-28/2019-03-28_metro-township-council-meeting-522677.md,1,2019-03-28,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-session,high
minutes/2019/2019-05-23/2019-05-23_metro-township-council-meeting-522683.md,1,2019-05-23,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-05-23/2019-05-23_metro-township-council-meeting-522683.md,2,2019-05-23,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-05-23/2019-05-23_metro-township-council-meeting-522683.md,3,2019-05-23,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-05-23/2019-05-23_metro-township-council-meeting-522683.md,4,2019-05-23,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-05-23/2019-05-23_metro-township-council-meeting-522683.md,5,2019-05-23,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2019/2019-06-19/2019-06-19_metro-township-council-meeting-522685.md,1,2019-06-19,Council,Other,Contract-Purchase,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:contract-weak,medium
minutes/2019/2019-06-19/2019-06-19_metro-township-council-meeting-522685.md,2,2019-06-19,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
