date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2018-12-12,2018,Vineyard Redevelopment Agency,RDA,1,HOLD A SPECIAL SESSION ON TUESDAY DECEMBER 18 TO GET THE INFORMATION AND MAKE A VOTE THAT NIGHT,Other,Carried unanimously,Judd,Flake,Earnest,Aye,pmn_backfill/text/RDA_2598_457993.txt,pmn_minutes
2018-12-12,2018,Vineyard Redevelopment Agency,RDA,1,HOLD A SPECIAL SESSION ON TUESDAY DECEMBER 18 TO GET THE INFORMATION AND MAKE A VOTE THAT NIGHT,Other,Carried unanimously,Judd,Flake,Flake,Aye,pmn_backfill/text/RDA_2598_457993.txt,pmn_minutes
2018-12-12,2018,Vineyard Redevelopment Agency,RDA,1,HOLD A SPECIAL SESSION ON TUESDAY DECEMBER 18 TO GET THE INFORMATION AND MAKE A VOTE THAT NIGHT,Other,Carried unanimously,Judd,Flake,Fullmer,Aye,pmn_backfill/text/RDA_2598_457993.txt,pmn_minutes
2018-12-12,2018,Vineyard Redevelopment Agency,RDA,1,HOLD A SPECIAL SESSION ON TUESDAY DECEMBER 18 TO GET THE INFORMATION AND MAKE A VOTE THAT NIGHT,Other,Carried unanimously,Judd,Flake,Judd,Aye,pmn_backfill/text/RDA_2598_457993.txt,pmn_minutes
2018-12-12,2018,Vineyard Redevelopment Agency,RDA,2,ADJOURN THE MEETING AT 9:51 PM,Procedural/Administrative,Carried unanimously,Flake,Judd,Earnest,Aye,pmn_backfill/text/RDA_2598_457993.txt,pmn_minutes
2018-12-12,2018,Vineyard Redevelopment Agency,RDA,2,ADJOURN THE MEETING AT 9:51 PM,Procedural/Administrative,Carried unanimously,Flake,Judd,Flake,Aye,pmn_backfill/text/RDA_2598_457993.txt,pmn_minutes
2018-12-12,2018,Vineyard Redevelopment Agency,RDA,2,ADJOURN THE MEETING AT 9:51 PM,Procedural/Administrative,Carried unanimously,Flake,Judd,Fullmer,Aye,pmn_backfill/text/RDA_2598_457993.txt,pmn_minutes
2018-12-12,2018,Vineyard Redevelopment Agency,RDA,2,ADJOURN THE MEETING AT 9:51 PM,Procedural/Administrative,Carried unanimously,Flake,Judd,Judd,Aye,pmn_backfill/text/RDA_2598_457993.txt,pmn_minutes
2018-12-18,2018,Vineyard Redevelopment Agency,RDA,1,"APPROVE THE YARD REIMBURSEMENT REQUEST WITH MR. MCHARGUE’S RECOMMENDATION OF $500,000 UPFRONT WITH $220,00 ANNUALLY FOR YEARS 1 TO 5 AND $85,000 ANNUALLY FOR YEARS 6 TO 10, WITH A STIIPULATION THAT THEY WORK OUT NEW NUMBERS, WITH A CONTINGENCY THAT THERE BE A DISCUSSION IN THE NEXT TWO WEEKS WHET...",Ceremonial,Carried unanimously,Earnest,,Earnest,Aye,pmn_backfill/text/RDA_2598_457997.txt,pmn_minutes
2018-12-18,2018,Vineyard Redevelopment Agency,RDA,1,"APPROVE THE YARD REIMBURSEMENT REQUEST WITH MR. MCHARGUE’S RECOMMENDATION OF $500,000 UPFRONT WITH $220,00 ANNUALLY FOR YEARS 1 TO 5 AND $85,000 ANNUALLY FOR YEARS 6 TO 10, WITH A STIIPULATION THAT THEY WORK OUT NEW NUMBERS, WITH A CONTINGENCY THAT THERE BE A DISCUSSION IN THE NEXT TWO WEEKS WHET...",Ceremonial,Carried unanimously,Earnest,,Flake,Aye,pmn_backfill/text/RDA_2598_457997.txt,pmn_minutes
