city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
st_george,Council,AL-A1,At-Large,Jimmie Hughes,jimmie_hughes,2020-01-06,2024-01-02,elected,reelected,2019,2020-01-06,2023-12-14,"election:2019 (Council 'Vote For 3' winner, rank1, 7717); minutes:2020-01-06 (SWEARING IN OF ELECTED OFFICIALS — 'Jimmie Hughes, Gregg McArthur, and Dannielle Larkin were sworn in')",high,"Elected 2019 (rank1 of 6, vote-for-3). Re-elected 2023 (continuous). AL-A1 is the ANCHORED cohort-A seat — it carries the 2026 Hughes->Anderson vacancy chain. (Served as Mayor Pro Tem through the 2021 mayoral interregnum but held his own council seat throughout.)"
st_george,Council,AL-A1,At-Large,Jimmie Hughes,jimmie_hughes,2024-01-02,2026-01-08,reelected,became-mayor,2023,2024-01-02,2025-12-18,"election:2023 (Council 'Vote For 3' winner, rank2, 12006); minutes:2024-01-02 (SWEARING IN OF ELECTED OFFICIALS — Councilmembers Kemp, Hughes, Larkin); votes:cities.db last council vote 2025-12-18; minutes:2026-01-08 (present as MAYOR — council operates with 4 members)",high,"Re-elected 2023 to a term running to Jan-2028; ran for MAYOR in 2025 and WON (beat incumbent Randall), taking office Jan-2026 and RESIGNING/vacating his council seat mid-term. THE second councilmember->mayor crossover (Randall was the first, in 2021). Fully on-disk."
st_george,Council,AL-A1,At-Large,VACANT,vacant,2026-01-08,2026-01-22,vacated,filled,,,,"minutes:2026-01-08 (regular meeting PRESENT list = 'Mayor Jimmie Hughes' + only FOUR councilmembers Larkin/Larsen/Tanner/Kemp) — Hughes won the Nov-2025 mayoral general (election:2025, 12334 / 55.58%, def. incumbent Randall) and took the mayoralty in Jan-2026, vacating his AL-A1 council term (which ran to Jan-2028). His last council vote is 2025-12-18 (cities.db). The exact oath date is not captured in the recovered minutes; the vacancy is anchored to the first documented meeting where he presides as Mayor and the seat is empty (2026-01-08), NOT an un-recovered gap.",high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
st_george,Council,AL-A1,At-Large,Austin Anderson,austin_anderson,2026-01-22,,appointed,serving,,2026-01-22,2026-07-02,"appt:2026-01-22 (special meeting — 'INTERVIEW APPLICANTS FOR VACANT CITY COUNCIL SEAT' (15 applicants), 'APPOINT NEW CITY COUNCILMEMBER' by ballot, then 'SWEARING IN OF NEW CITY COUNCILMEMBER — swearing in of Austin Anderson'); votes:cities.db first_seen 2026-01-22",high,APPOINTED (not elected) to fill the remainder of Hughes's 2024-2028 cohort-A term (vacated when Hughes became Mayor). Chosen by City Council ballot from 15 applicants and sworn in the same 2026-01-22 special meeting. Currently serving.
st_george,Council,AL-A2,At-Large,Dannielle Larkin,dannielle_larkin,2020-01-06,2024-01-02,elected,reelected,2019,2020-01-06,2023-12-14,"election:2019 (Council 'Vote For 3' winner, rank3, 6714); minutes:2020-01-06 (SWEARING IN OF ELECTED OFFICIALS — sworn)",high,Elected 2019 (rank3). Re-elected 2023 (continuous service on AL-A2).
st_george,Council,AL-A2,At-Large,Dannielle Larkin,dannielle_larkin,2024-01-02,,reelected,serving,2023,2024-01-02,2026-07-02,"election:2023 (Council 'Vote For 3' winner, rank3, 11058); minutes:2024-01-02 (SWEARING IN OF ELECTED OFFICIALS — Councilmembers Kemp, Hughes, Larkin); votes:cities.db last_seen 2026-06-04 (still serving)",high,Re-elected 2023 (term to Jan-2028). Currently serving.
st_george,Council,AL-A3,At-Large,Gregg McArthur,gregg_mcarthur,2020-01-06,2024-01-02,elected,did-not-run,2019,2020-01-06,2023-12-14,"election:2019 (Council 'Vote For 3' winner, rank2, 7647); minutes:2020-01-06 (SWEARING IN OF ELECTED OFFICIALS — sworn); votes:cities.db last_seen 2023-12-14; election:2023 (advanced from the Sep primary rank6 but did NOT appear on the Nov general ballot — withdrew)",high,"Elected 2019 (rank2). Advanced from the 2023 primary (rank6 of 6 advancing) but did NOT run in the 2023 general (the general field was Kemp/Hughes/Larkin/Bennett/Smith — McArthur withdrew) -> term expired Jan-2024, seat won by Kemp. A2/A3 split of the 2019 winners (Larkin/McArthur) is a labelling choice; person-tenures are exact (AL-A2 anchored by Larkin's continuity, AL-A3 by the McArthur->Kemp handoff)."
st_george,Council,AL-A3,At-Large,Steve Kemp,steve_kemp,2024-01-02,,elected,serving,2023,2024-01-02,2026-07-02,"election:2023 (Council 'Vote For 3' winner, rank1, 12334); minutes:2024-01-02 (SWEARING IN OF ELECTED OFFICIALS — Councilmembers Kemp, Hughes, Larkin); votes:cities.db first_seen 2024-01-02, last_seen 2026-06-04 (still serving)",high,Elected 2023 (rank1) to the cohort-A seat vacated by McArthur. Currently serving.
st_george,Council,AL-B1,At-Large,Michele Randall,michele_randall,2018-01-01,2021-01-21,elected,became-mayor,2017,2020-01-06,2021-01-19,"votes:2020-01-06.. (observed serving, cities.db role first_seen 2020-01-06); minutes:2020-01-06 (already seated as 'Councilmember Michele Randall' and NOT among the three sworn-in that day -> a continuing 2017-cycle incumbent, not a 2019 arrival)",medium,"PRE-FLOOR term: the 2017 election predates the 2019 election-data floor and the 2020 minutes floor; term-start 2018-01 inferred from St. George's Cohort-B 4-year stagger (confidence medium). THE first councilmember->mayor crossover: Randall was appointed Mayor 2021-01-21 (after Pike resigned), vacating this cohort-B council seat mid-term (her term ran to Jan-2022). DISTINCT continuous holder -> anchors AL-B1. NOTE her council first_vote/last_vote: roster_lib CLAMPS them to this tenure's [2018-01-01, 2021-01-21) window, so her 2025-02-20 Mayor-era tie-break is excluded and last_vote is her true last COUNCIL vote 2021-01-19 (no override needed — the clamp alone reproduces it)."
st_george,Council,AL-B1,At-Large,VACANT,vacant,2021-01-21,2021-02-11,vacated,filled,,,,"minutes:2021-01-21 (Randall 'sworn in and appointed as the new Mayor on January 21, 2021 at 5:00 p.m.' — the first female Mayor of St. George, appointed by the Council after Mayor Pike's resignation). Her last COUNCIL vote is 2021-01-19 (cities.db); the seat is vacated on her 2021-01-21 mayoral swearing-in. Fully on-disk (present+voting through 2021-01-19 -> documented-vacant thereafter), NOT an un-recovered gap.",high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
