meeting_id,body_id,meeting_date,title,source_file
1,1,2020-01-08,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-regular-meeting.md
2,1,2020-01-15,City Council Work Session,meeting_minutes/minutes/2020/2020-01-13/2020-01-15_city-council-work-session.md
3,1,2020-01-22,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-regular-meeting.md
4,1,2020-01-29,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-01-27/2020-01-29_city-council-regular-meeting.md
5,1,2020-02-12,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-02-10/2020-02-12_city-council-regular-meeting.md
6,1,2020-02-26,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-02-24/2020-02-26_city-council-regular-meeting.md
7,1,2020-03-11,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-03-09/2020-03-11_city-council-regular-meeting.md
8,1,2020-04-01,City Council Special Meeting,meeting_minutes/minutes/2020/2020-03-30/2020-04-01_city-council-special-meeting.md
9,1,2020-04-06,City Council Special Meeting,meeting_minutes/minutes/2020/2020-04-06/2020-04-06_city-council-special-meeting.md
10,1,2020-04-08,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-04-06/2020-04-08_city-council-regular-meeting.md
11,1,2020-04-15,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-04-13/2020-04-15_city-council-regular-meeting.md
12,2,2020-05-13,Municipal Building Authority Meeting,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_municipal-building-authority.md
13,4,2020-05-13,Redevelopment Agency Meeting,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_redevelopment-agency.md
14,1,2020-05-13,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-05-11/2020-05-13_city-council-regular-meeting.md
15,1,2020-05-27,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-05-25/2020-05-27_city-council-regular-meeting.md
16,2,2020-05-27,Municipal Building Authority Meeting,meeting_minutes/minutes/2020/2020-05-25/2020-05-27_municipal-building-authority.md
17,4,2020-05-27,Redevelopment Agency Meeting,meeting_minutes/minutes/2020/2020-05-25/2020-05-27_redevelopment-agency.md
18,1,2020-06-10,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-06-08/2020-06-10_city-council-regular-meeting.md
19,2,2020-06-10,Municipal Building Authority Meeting,meeting_minutes/minutes/2020/2020-06-08/2020-06-10_municipal-building-authority.md
20,4,2020-06-10,Redevelopment Agency Meeting,meeting_minutes/minutes/2020/2020-06-08/2020-06-10_redevelopment-agency.md
21,1,2020-06-24,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_city-council-regular-meeting.md
22,2,2020-06-24,Municipal Building Authority Meeting,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_municipal-building-authority.md
23,4,2020-06-24,Redevelopment Agency Meeting,meeting_minutes/minutes/2020/2020-06-22/2020-06-24_redevelopment-agency.md
24,1,2020-07-08,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-07-06/2020-07-08_city-council-regular-meeting.md
25,1,2020-07-29,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-07-27/2020-07-29_city-council-regular-meeting.md
26,1,2020-08-12,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-08-10/2020-08-12_city-council-regular-meeting.md
27,1,2020-08-26,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-08-24/2020-08-26_city-council-regular-meeting.md
28,1,2020-09-09,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-09-07/2020-09-09_city-council-regular-meeting.md
29,4,2020-09-09,Redevelopment Agency Meeting,meeting_minutes/minutes/2020/2020-09-07/2020-09-09_redevelopment-agency.md
30,1,2020-09-30,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-09-28/2020-09-30_city-council-regular-meeting.md
31,1,2020-10-14,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-10-12/2020-10-14_city-council-regular-meeting.md
32,1,2020-10-28,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-10-26/2020-10-28_city-council-regular-meeting.md
33,1,2020-11-04,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-11-02/2020-11-04_city-council-regular-meeting.md
34,1,2020-11-18,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-11-16/2020-11-18_city-council-regular-meeting.md
35,1,2020-12-02,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-11-30/2020-12-02_city-council-regular-meeting.md
36,1,2020-12-16,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-12-14/2020-12-16_city-council-regular-meeting.md
37,1,2021-01-13,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-01-11/2021-01-13_city-council-regular-meeting.md
38,1,2021-01-27,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-01-25/2021-01-27_city-council-regular-meeting.md
39,1,2021-02-10,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-02-08/2021-02-10_city-council-regular-meeting.md
40,1,2021-02-24,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-02-22/2021-02-24_city-council-regular-meeting.md
41,1,2021-03-10,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-03-08/2021-03-10_city-council-regular-meeting.md
42,1,2021-03-24,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-03-22/2021-03-24_city-council-regular-meeting.md
43,1,2021-04-14,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-04-12/2021-04-14_city-council-regular-meeting.md
44,1,2021-04-28,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-04-26/2021-04-28_city-council-regular-meeting.md
45,2,2021-05-12,Municipal Building Authority Meeting,meeting_minutes/minutes/2021/2021-05-10/2021-05-12_municipal-building-authority.md
46,4,2021-05-12,Redevelopment Agency Meeting,meeting_minutes/minutes/2021/2021-05-10/2021-05-12_redevelopment-agency.md
47,1,2021-05-12,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-05-10/2021-05-12_city-council-regular-meeting.md
48,2,2021-05-26,Municipal Building Authority Meeting,meeting_minutes/minutes/2021/2021-05-24/2021-05-26_municipal-building-authority.md
49,4,2021-05-26,Redevelopment Agency Meeting,meeting_minutes/minutes/2021/2021-05-24/2021-05-26_redevelopment-agency.md
50,1,2021-05-26,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-05-24/2021-05-26_city-council-regular-meeting.md
51,2,2021-06-09,Municipal Building Authority Meeting,meeting_minutes/minutes/2021/2021-06-07/2021-06-09_municipal-building-authority.md
52,4,2021-06-09,Redevelopment Agency Meeting,meeting_minutes/minutes/2021/2021-06-07/2021-06-09_redevelopment-agency.md
53,1,2021-06-09,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-06-07/2021-06-09_city-council-regular-meeting.md
54,2,2021-06-23,Municipal Building Authority Meeting,meeting_minutes/minutes/2021/2021-06-21/2021-06-23_municipal-building-authority.md
55,4,2021-06-23,Redevelopment Agency Meeting,meeting_minutes/minutes/2021/2021-06-21/2021-06-23_redevelopment-agency.md
56,1,2021-06-23,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-06-21/2021-06-23_city-council-regular-meeting.md
57,1,2021-07-14,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-07-12/2021-07-14_city-council-regular-meeting.md
58,1,2021-07-28,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-07-26/2021-07-28_city-council-regular-meeting.md
59,1,2021-08-11,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-08-09/2021-08-11_city-council-regular-meeting.md
60,1,2021-08-25,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-08-23/2021-08-25_city-council-regular-meeting.md
61,1,2021-09-08,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-09-06/2021-09-08_city-council-regular-meeting.md
62,1,2021-09-22,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-09-20/2021-09-22_city-council-regular-meeting.md
63,1,2021-10-13,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-10-11/2021-10-13_city-council-regular-meeting.md
64,1,2021-10-27,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-10-25/2021-10-27_city-council-regular-meeting.md
65,1,2021-11-16,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-11-15/2021-11-16_city-council-regular-meeting.md
66,1,2021-12-01,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-11-29/2021-12-01_city-council-regular-meeting.md
67,1,2021-12-15,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-12-13/2021-12-15_city-council-regular-meeting.md
68,4,2022-01-12,Redevelopment Agency Meeting,meeting_minutes/minutes/2022/2022-01-10/2022-01-12_redevelopment-agency.md
69,1,2022-01-12,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-01-10/2022-01-12_city-council-regular-meeting.md
70,1,2022-01-26,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-01-24/2022-01-26_city-council-regular-meeting.md
71,4,2022-01-26,Redevelopment Agency Meeting,meeting_minutes/minutes/2022/2022-01-24/2022-01-26_redevelopment-agency.md
72,1,2022-02-23,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-02-21/2022-02-23_city-council-regular-meeting.md
73,4,2022-02-23,Redevelopment Agency Meeting,meeting_minutes/minutes/2022/2022-02-21/2022-02-23_redevelopment-agency.md
74,4,2022-03-09,Redevelopment Agency Meeting,meeting_minutes/minutes/2022/2022-03-07/2022-03-09_redevelopment-agency.md
75,1,2022-03-09,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-03-07/2022-03-09_city-council-regular-meeting.md
76,1,2022-03-23,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-03-21/2022-03-23_city-council-regular-meeting.md
77,4,2022-03-23,Redevelopment Agency Meeting,meeting_minutes/minutes/2022/2022-03-21/2022-03-23_redevelopment-agency.md
78,1,2022-04-13,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-04-11/2022-04-13_city-council-regular-meeting.md
79,1,2022-04-27,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-04-25/2022-04-27_city-council-regular-meeting.md
80,2,2022-05-11,Municipal Building Authority Meeting,meeting_minutes/minutes/2022/2022-05-09/2022-05-11_municipal-building-authority.md
81,4,2022-05-11,Redevelopment Agency Meeting,meeting_minutes/minutes/2022/2022-05-09/2022-05-11_redevelopment-agency.md
82,1,2022-05-11,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-05-09/2022-05-11_city-council-regular-meeting.md
83,1,2022-05-25,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-05-23/2022-05-25_city-council-regular-meeting.md
84,2,2022-05-25,Municipal Building Authority Meeting,meeting_minutes/minutes/2022/2022-05-23/2022-05-25_municipal-building-authority.md
85,4,2022-05-25,Redevelopment Agency Meeting,meeting_minutes/minutes/2022/2022-05-23/2022-05-25_redevelopment-agency.md
86,2,2022-06-08,Municipal Building Authority Meeting,meeting_minutes/minutes/2022/2022-06-06/2022-06-08_municipal-building-authority.md
87,4,2022-06-08,Redevelopment Agency Meeting,meeting_minutes/minutes/2022/2022-06-06/2022-06-08_redevelopment-agency.md
88,1,2022-06-08,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-06-06/2022-06-08_city-council-regular-meeting.md
89,2,2022-06-22,Municipal Building Authority Meeting,meeting_minutes/minutes/2022/2022-06-20/2022-06-22_municipal-building-authority.md
90,4,2022-06-22,Redevelopment Agency Meeting,meeting_minutes/minutes/2022/2022-06-20/2022-06-22_redevelopment-agency.md
91,1,2022-06-22,City Council Meeting,meeting_minutes/minutes/2022/2022-06-20/2022-06-22_city-council-meeting.md
92,1,2022-07-13,City Council Meeting,meeting_minutes/minutes/2022/2022-07-11/2022-07-13_city-council-meeting.md
93,1,2022-07-27,City Council Meeting,meeting_minutes/minutes/2022/2022-07-25/2022-07-27_city-council-meeting.md
94,1,2022-08-10,City Council Meeting,meeting_minutes/minutes/2022/2022-08-08/2022-08-10_city-council-meeting.md
95,1,2022-08-24,City Council Meeting,meeting_minutes/minutes/2022/2022-08-22/2022-08-24_city-council-meeting.md
96,1,2022-09-14,City Council Meeting,meeting_minutes/minutes/2022/2022-09-12/2022-09-14_city-council-meeting.md
97,1,2022-09-28,City Council Meeting,meeting_minutes/minutes/2022/2022-09-26/2022-09-28_city-council-meeting.md
98,1,2022-10-12,Committee of the Whole Meeting,meeting_minutes/minutes/2022/2022-10-10/2022-10-12_committee-of-the-whole-meeting.md
99,1,2022-10-12,City Council Meeting,meeting_minutes/minutes/2022/2022-10-10/2022-10-12_city-council-meeting.md
100,1,2022-10-26,City Council Meeting,meeting_minutes/minutes/2022/2022-10-24/2022-10-26_city-council-meeting.md
101,4,2022-10-26,Redevelopment Agency Meeting,meeting_minutes/minutes/2022/2022-10-24/2022-10-26_redevelopment-agency.md
102,1,2022-11-02,City Council Meeting,meeting_minutes/minutes/2022/2022-10-31/2022-11-02_city-council-meeting.md
103,1,2022-11-16,City Council Meeting,meeting_minutes/minutes/2022/2022-11-14/2022-11-16_city-council-meeting.md
104,1,2022-12-07,City Council Meeting,meeting_minutes/minutes/2022/2022-12-05/2022-12-07_city-council-meeting.md
105,1,2022-12-21,City Council Meeting,meeting_minutes/minutes/2022/2022-12-19/2022-12-21_city-council-meeting.md
106,1,2023-01-11,City Council Meeting,meeting_minutes/minutes/2023/2023-01-09/2023-01-11_city-council-meeting.md
107,1,2023-01-25,City Council Meeting,meeting_minutes/minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md
108,1,2023-02-08,City Council Meeting,meeting_minutes/minutes/2023/2023-02-06/2023-02-08_city-council-meeting.md
109,1,2023-02-22,City Council Meeting,meeting_minutes/minutes/2023/2023-02-20/2023-02-22_city-council-meeting.md
110,1,2023-03-08,City Council Meeting,meeting_minutes/minutes/2023/2023-03-06/2023-03-08_city-council-meeting.md
111,1,2023-03-15,Committee of the Whole,meeting_minutes/minutes/2023/2023-03-13/2023-03-15_committee-of-the-whole.md
112,4,2023-03-22,Redevelopment Agency Meeting,meeting_minutes/minutes/2023/2023-03-20/2023-03-22_redevelopment-agency.md
113,1,2023-03-22,City Council Meeting,meeting_minutes/minutes/2023/2023-03-20/2023-03-22_city-council-meeting.md
114,1,2023-04-12,City Council Meeting,meeting_minutes/minutes/2023/2023-04-10/2023-04-12_city-council-meeting.md
115,2,2023-04-26,Municipal Building Authority Meeting,meeting_minutes/minutes/2023/2023-04-24/2023-04-26_municipal-building-authority.md
116,4,2023-04-26,Redevelopment Agency Meeting,meeting_minutes/minutes/2023/2023-04-24/2023-04-26_redevelopment-agency.md
117,1,2023-04-26,City Council Meeting,meeting_minutes/minutes/2023/2023-04-24/2023-04-26_city-council-meeting.md
118,1,2023-05-10,City Council Meeting,meeting_minutes/minutes/2023/2023-05-08/2023-05-10_city-council-meeting.md
