vote_id,motion_id,person_id,vote_value
1,1,17,Aye
2,1,26,Aye
3,1,5,Aye
4,1,7,Aye
5,1,9,Aye
6,1,16,Aye
7,1,21,Aye
8,2,17,Aye
9,2,26,Aye
10,2,5,Aye
11,2,7,Aye
12,2,9,Aye
13,2,16,Aye
14,2,21,Aye
15,3,17,Aye
16,3,26,Aye
17,3,5,Aye
18,3,7,Aye
19,3,9,Aye
20,3,16,Aye
21,3,21,Aye
22,4,17,Aye
23,4,26,Aye
24,4,5,Aye
25,4,7,Aye
26,4,9,Aye
27,4,21,Aye
28,4,16,Aye
29,5,17,Aye
30,5,5,Aye
31,5,7,Aye
32,5,9,Aye
33,5,21,Aye
34,5,26,Nay
35,5,16,Nay
36,6,17,Aye
37,6,26,Aye
38,6,5,Aye
39,6,7,Aye
40,6,9,Aye
41,6,21,Aye
42,6,16,Aye
43,7,17,Aye
44,7,26,Aye
45,7,5,Aye
46,7,7,Aye
47,7,9,Aye
48,7,21,Aye
49,7,16,Abstain
50,8,17,Aye
51,8,26,Aye
52,8,5,Aye
53,8,7,Aye
54,8,9,Aye
55,8,21,Aye
56,8,16,Aye
57,9,9,Aye
58,9,26,Aye
59,9,5,Aye
60,9,7,Aye
61,9,16,Aye
62,9,17,Aye
63,9,21,Absent
64,10,16,Aye
65,10,9,Aye
66,10,26,Aye
67,10,5,Aye
68,10,17,Nay
69,10,7,Nay
70,10,21,Nay
71,11,16,Aye
72,11,26,Aye
73,11,17,Aye
74,11,9,Aye
75,11,5,Aye
76,11,7,Aye
77,11,21,Aye
78,12,16,Aye
79,12,26,Aye
80,12,17,Aye
81,12,9,Aye
82,12,5,Aye
83,12,7,Aye
84,12,21,Aye
85,13,16,Aye
86,13,26,Aye
87,13,17,Aye
88,13,9,Aye
89,13,5,Aye
90,13,7,Aye
91,13,21,Aye
92,14,16,Aye
93,14,26,Aye
94,14,17,Aye
95,14,9,Aye
96,14,7,Aye
97,14,21,Aye
98,14,5,Nay
99,15,16,Aye
100,15,26,Aye
101,15,17,Aye
102,15,9,Aye
103,15,5,Aye
104,15,7,Aye
105,15,21,Aye
106,16,16,Aye
107,16,17,Aye
108,16,9,Aye
109,16,5,Aye
110,16,7,Aye
111,16,21,Aye
112,16,26,Absent
113,17,16,Aye
114,17,17,Aye
115,17,9,Aye
116,17,5,Aye
117,17,7,Aye
118,17,21,Aye
119,17,26,Absent
120,18,16,Aye
121,18,17,Aye
122,18,9,Aye
123,18,5,Aye
124,18,7,Aye
125,18,21,Aye
126,18,26,Absent
127,19,16,Aye
128,19,17,Aye
129,19,9,Aye
130,19,5,Aye
131,19,7,Aye
132,19,21,Aye
133,19,26,Absent
134,20,16,Aye
135,20,26,Aye
136,20,17,Aye
137,20,9,Aye
138,20,5,Aye
139,20,7,Aye
140,20,21,Absent
141,21,26,Aye
142,21,17,Aye
143,21,9,Aye
144,21,7,Aye
145,21,16,Nay
146,21,5,Nay
147,21,21,Absent
148,22,16,Aye
149,22,26,Aye
150,22,17,Aye
151,22,9,Aye
152,22,5,Aye
153,22,7,Aye
154,22,21,Absent
155,23,16,Aye
156,23,26,Aye
157,23,17,Aye
158,23,9,Aye
159,23,5,Aye
160,23,7,Aye
161,23,21,Aye
162,24,16,Aye
163,24,17,Aye
164,24,9,Aye
165,24,7,Aye
166,24,21,Aye
167,24,26,Nay
168,24,5,Nay
169,25,16,Aye
170,25,17,Aye
171,25,9,Aye
172,25,7,Aye
173,25,21,Aye
174,25,26,Nay
175,25,5,Nay
176,26,16,Aye
177,26,26,Aye
178,26,17,Aye
179,26,9,Aye
180,26,5,Aye
181,26,7,Aye
182,26,21,Aye
183,27,17,Aye
184,27,16,Aye
185,27,7,Aye
186,27,21,Aye
187,27,9,Aye
