application_id,app_key,body_id,name,rep_title
1,Council|s|meeting_minutes/minutes/2020/2020-02-24/2020-02-26_city-council-regular-meeting.md|2,1,,"to approve Ordinance 20- 03, amending Title 5, Chapter 5, and Title 9, Chapter 2, Article A of the 2009 City Code, regarding Solid Waste Collection and Utility Service and Billing, in accordance with the attached redline copy"
2,Council|s|meeting_minutes/minutes/2020/2020-02-24/2020-02-26_city-council-regular-meeting.md|4,1,,to approve Resolution 20- 14 re- establishing the General Plan Committee and appointment of Committee Members. Councilmember Worthen
3,Council|s|meeting_minutes/minutes/2020/2020-04-13/2020-04-15_city-council-regular-meeting.md|3,1,,to approve Ordinance 20-05 General Plan Land Use Map Amendment for approximately 9.98 acres from Public Facilities to Medium Density Residential and rezoning from Public Facilities to R-1-8E Zone. Councilmember Jacob
4,Council|s|meeting_minutes/minutes/2020/2020-05-11/2020-05-13_city-council-regular-meeting.md|9,1,,"to approve Ordinance No. 20-07 amending Title 1, Chapter 13 of the West Jordan City Code. Councilmember Jacob"
5,Council|s|meeting_minutes/minutes/2020/2020-05-25/2020-05-27_city-council-regular-meeting.md|1,1,,"to approve Ordinance No. 20-13 General Plan Land Use Map Amendment to rezone approximately 9 acres from Parks and Open Land to Light Industrial, and rezone approximately 60 acres from A-20 to M-1 Zone. Councilmember Jacob"
6,Council|s|meeting_minutes/minutes/2020/2020-05-25/2020-05-27_city-council-regular-meeting.md|2,1,,to approve Ordinance No. 20-12 approving a rezone of 2.29 acres at 8631 South Redwood Road from RR- 1A Zone to P-O Zone. Councilmember Worthen
7,Council|veteran s memorial park master plan,1,Veteran's Memorial Park Master Plan,to approve Resolution No. 20-34 rescinding Council direction to update the Veteran’s Memorial Park Master Plan. Councilmember Lamb
8,Council|s|meeting_minutes/minutes/2020/2020-07-06/2020-07-08_city-council-regular-meeting.md|2,1,,to approve Ordinance No. 20-21 amending the Future Land Use Map at 4701 West 6200 South redesignating approximately 5.5 acres from Neighborhood Commercial to Light Industrial and a Zoning Map amendment to rezone approximately 14.3 acres from SC-2 (Community Shopping Center) Zone to M-1 (Light Manufacturing) Zone
9,Council|s|meeting_minutes/minutes/2020/2020-07-27/2020-07-29_city-council-regular-meeting.md|2,1,,"to approve Ordinance No. 20-18 amending the 2009 City Code allowing Tattoo and Body Engraving Services as a Conditional Use in the SC-3 (Regional Shopping Center) Zone, Redwood Road Overlay (RWO), and CC-C (City Center Core) Zone"
10,Council|s|meeting_minutes/minutes/2020/2020-07-27/2020-07-29_city-council-regular-meeting.md|3,1,,to approve Ordinance No. 20-24 Rezoning 28.09 acres from R-1-14F to PF (Public Facilities) Zone on property generally located at 5952 West New Bingham Highway
11,Council|s|meeting_minutes/minutes/2020/2020-07-27/2020-07-29_city-council-regular-meeting.md|4,1,,"to approve Ordinance No. 20-25 amending the 2009 City Code Chapter 5, Article C. Planned Development Zones, Section 13-5C-5 (C)(2) Garages in the PC zones (a) and (b)"
12,Council|s|meeting_minutes/minutes/2020/2020-08-24/2020-08-26_city-council-regular-meeting.md|2,1,,to TABLE Ordinance No. 20-30 approving the Master Development Agreement and Preliminary Development Plan for Jordan Fields located at 8759 South Jordan Valley Way; P-C (ZC) zone with TSOD to a date uncertain
13,Council|s|meeting_minutes/minutes/2020/2020-08-24/2020-08-26_city-council-regular-meeting.md|3,1,,to TABLE Ordinance No. 20-29 approving the addition of the Active Transportation Plan to the General Plan to the second meeting in November giving staff time to update the plan with the feedback provided by Council
14,Council|s|meeting_minutes/minutes/2020/2020-08-24/2020-08-26_city-council-regular-meeting.md|4,1,,to CONTINUE the public hearing to the meeting on the 9th and reopen the hearing and possibly take action regarding the Moderate- Income Housing Plan of the West Jordan Comprehensive General Plan
15,Council|sanitary sewer master plan,1,Sanitary Sewer Master Plan,to approve Ordinance No. 20-31 amending the Capital Improvement Plan and adopting the 2019 Sanitary Sewer Master Plan update
16,Council|s|meeting_minutes/minutes/2020/2020-08-24/2020-08-26_city-council-regular-meeting.md|7,1,,"to approve Ordinance No. 20-27 amending Title 1-6-9 Election of Council Officers, 1-6-10 Powers of Council Chair, 1-6-11 Council Office and Council Staff"
17,RDA|s|meeting_minutes/minutes/2020/2020-09-07/2020-09-09_redevelopment-agency.md|2,4,,to approve Resolution No. 224 authorizing the execution of an Estoppel Certificate for Aligned Energy Data Centers (SLC) LLC
18,Council|s|meeting_minutes/minutes/2020/2020-09-07/2020-09-09_city-council-regular-meeting.md|4,1,,"that the City adopt Ordinance No. 20-34 amending Title 1, Chapter 8 of the West Jordan City Code with the identified modifications to Section 1-8-1(D) and 1-8-8(H)(2). Council Member Whitelock"
19,Council|s|meeting_minutes/minutes/2020/2020-09-28/2020-09-30_city-council-regular-meeting.md|8,1,,to approve Ordinance No. 20-32 amending the General Plan Moderate Income Housing element
20,Council|s|meeting_minutes/minutes/2020/2020-10-12/2020-10-14_city-council-regular-meeting.md|1,1,,to approve Resolution No. 20-70 appointing the applicants recommended by the General Plan Council Committee to serve on the West Jordan General Plan Committee
21,Council|parker place rezone,1,Parker Place Rezone,"to APPROVE Ordinance No. 24-06 Cottages at Parker Place Rezone, and Ordinance No. 24-07 Cottages at Parker Place Amended Development Plan"
22,Council|s|meeting_minutes/minutes/2020/2020-10-26/2020-10-28_city-council-regular-meeting.md|3,1,,"to approve Ordinance No. 20-41 amending the 2009 City Code Section 13-5C Planned Community (PC) and Planned Residential Development (PRD) Zones regarding Open Space and Master Development Agreement requirements and residential density, changing the word “motion” to “resolution” in H.3"
23,Council|s|meeting_minutes/minutes/2020/2020-11-02/2020-11-04_city-council-regular-meeting.md|4,1,,to approve Ordinance No. 20-30 approving the Master Development Agreement and Preliminary Development Plan for Jordan Fields
24,Council|s|meeting_minutes/minutes/2020/2020-11-02/2020-11-04_city-council-regular-meeting.md|5,1,,to approve Ordinance No. 20-39 amending the 2009 City Code Section 1-6C General Plan Committee Alternate
25,Council|s|meeting_minutes/minutes/2020/2020-11-16/2020-11-18_city-council-regular-meeting.md|2,1,,"to approve Ordinance No. 20-45 amending the Future Land Use Map for 5.01 acres located at 7592 S 5490 W from Very Low Density Residential to Community Commercial and Rezone from RR-1D (Rural Residential, 1-acre lots) to SC-2 (Community Shopping Center) zone. Council Member Lamb"
26,Council|s|meeting_minutes/minutes/2020/2020-11-30/2020-12-02_city-council-regular-meeting.md|2,1,,to approve Ordinance No. 20-29 approving the addition of the Active Transportation Plan as part of the Master Transportation element of the General Plan
27,Council|s|meeting_minutes/minutes/2020/2020-12-14/2020-12-16_city-council-regular-meeting.md|3,1,,to approve Resolution No. 20-80 appointing Ryan Prater to serve on the West Jordan General Plan Committee
28,Council|s|meeting_minutes/minutes/2020/2020-12-14/2020-12-16_city-council-regular-meeting.md|5,1,,"that the City Council approve Ordinance No. 20-50, amending the zoning map on .12 acres from RR-1A (Rural Residential 1-acre lot) to P-O (Professional Office) Zone on property located at 8601 South Redwood Road"
29,Council|s|meeting_minutes/minutes/2020/2020-12-14/2020-12-16_city-council-regular-meeting.md|7,1,,"to approve Ordinance No. 20-46 to vacate the entirety of 6300 West Street, 9350 South Street and 6370 West Street on the Dannon Way Industrial Park subdivision plat recorded January 2, 2019"
30,Council|s|meeting_minutes/minutes/2020/2020-12-14/2020-12-16_city-council-regular-meeting.md|8,1,,"to approve Ordinance No. 20-47 amending Title 2, Chapter 1, Section 1 of the West Jordan City Code regarding executive branch committees"
31,Council|s|meeting_minutes/minutes/2021/2021-01-11/2021-01-13_city-council-regular-meeting.md|4,1,,to approve Ordinance No. 21-02 amending Section 1-6C-6 of the 2009 West Jordan City Code regarding General Plan Committee
32,Council|s|meeting_minutes/minutes/2021/2021-01-25/2021-01-27_city-council-regular-meeting.md|1,1,,to approve Resolution No. 21-003 adopting the 2019 Salt Lake County Multi-Jurisdictional Hazard Mitigation Plan West Jordan City Jurisdictional Annex (“Plan”)
33,Council|s|meeting_minutes/minutes/2021/2021-02-22/2021-02-24_city-council-regular-meeting.md|2,1,,to approve Resolution No. 21-007 providing advice and consent for the appointment of RJ Black to serve on the General Plan Committee
34,Council|s|meeting_minutes/minutes/2021/2021-02-22/2021-02-24_city-council-regular-meeting.md|6,1,,"to table Ordinance No. 21-07 regarding the Master Development Agreement and the Preliminary Master Development Plan for Copper Rim, to be heard by the Council no later than June 1, 2021"
35,Council|s|meeting_minutes/minutes/2021/2021-03-22/2021-03-24_city-council-regular-meeting.md|1,1,,"to approve Ordinance No. 21-11 amending the 2009 West Jordan City Code regarding Change of Municipal Form of Government Revisions, for Land Use Regulation Titles. Vice Chair Green"
36,Council|s|meeting_minutes/minutes/2021/2021-03-22/2021-03-24_city-council-regular-meeting.md|2,1,,to approve Resolution No. 21-011 verifying Jones Ranch Sub-Area Plan 1 as appearing to be consistent with the Jones Ranch Master Development Agreement/Master Development Plan and City Code. Council Member Green
37,Council|s|meeting_minutes/minutes/2021/2021-04-12/2021-04-14_city-council-regular-meeting.md|2,1,,"to approve Ordinance No. 21-15 amending the General Plan Land Use Map for 1.6 acres located at 7106 South 2200 West from Low Density Residential to Medium Density Residential and Rezone the same property from A-1 (Agriculture 1-acre minimum lots) Zone to R-1-8C (Single- family Residential, 8,000 square foot minimum lots in Subzone C) Zone"
38,MBA|s|meeting_minutes/minutes/2021/2021-05-24/2021-05-26_municipal-building-authority.md|1,2,,to approving Resolution No
39,Council|s|meeting_minutes/minutes/2021/2021-05-24/2021-05-26_city-council-regular-meeting.md|6,1,,to approve Resolution No. 21-022 appointing Parker Cluff to serve on the West Jordan General Plan Committee
40,Council|s|meeting_minutes/minutes/2021/2021-06-07/2021-06-09_city-council-regular-meeting.md|6,1,,to approve Ordinance No. 21-20 amending the General Plan Land Use Map at 9000 S and Mtn View Corridor / 5892 W Dannon Way redesignating approximately 4.5 acres from Regional Commercial to Light Industrial and rezoning the same property from P-C Zone to M-1 Zone. Council Member McConnehey
41,Council|s|meeting_minutes/minutes/2021/2021-06-21/2021-06-23_city-council-regular-meeting.md|4,1,,to approve Ordinance No. 21-22 regarding a General Plan Land Use Map Amendment for 4.04 acres on the NE corner of 3200 West 9000 South from Very Low Density Residential to Community Commercial and Rezone from RR-1D Zone to C-G Zone
42,Council|s|meeting_minutes/minutes/2021/2021-06-21/2021-06-23_city-council-regular-meeting.md|5,1,,to approve Ordinance No. 21-25 regarding a rezone of the property at 8482 South Redwood Road from RR-.5A Zone to R-1-8C Zone
43,Council|s|meeting_minutes/minutes/2021/2021-07-12/2021-07-14_city-council-regular-meeting.md|1,1,,to approve Resolution No. 21-035 appointing Jenny Knudsen to serve on the General Plan Committee
44,Council|s|meeting_minutes/minutes/2021/2021-07-26/2021-07-28_city-council-regular-meeting.md|2,1,,"to approve Ordinance No. 21-07 amending the Master Development Agreement and the Preliminary Master Development Plan for 35.66 acres of property, part of the Town Center at Copper Rim Development located at approximately 7800 South 5900 West"
45,Council|s|meeting_minutes/minutes/2021/2021-07-26/2021-07-28_city-council-regular-meeting.md|3,1,,"to approve Ordinance No. 21-08 amending the General Plan Land Use Map from Community Commercial and Medium Density Residential to Mixed Use and rezone from P-C Zone to P-C (IOZ) Zone of 35.66 acres of property, part of the Town Center at Copper Rim Development located at approximately 7800 South and 5900 West"
46,Council|s|meeting_minutes/minutes/2021/2021-07-26/2021-07-28_city-council-regular-meeting.md|4,1,,"to approve Ordinance No. 21-28 regarding 3.59 acres of property at 7479, 7481 and 7485 South Redwood Road, adopting the Master Development Agreement and the Preliminary Development Plan for the Joseph View Cottages development"
47,Council|s|meeting_minutes/minutes/2021/2021-07-26/2021-07-28_city-council-regular-meeting.md|5,1,,"to approve Ordinance No. 21-29 regarding 3.59 acres of property at 7479, 7481 and 7485 South Redwood Road, amending the Future Land Use Map from Medium Density Residential to High Density Residential and rezoning the properties from an R-1-8C (Single-Family Residential) zone to an R-1-8C(IDO-1) (Single-Family Residential with an Infill Development Overlay) zone for the Joseph View Cottages…"
48,Council|s|meeting_minutes/minutes/2021/2021-07-26/2021-07-28_city-council-regular-meeting.md|6,1,,"to approve Ordinance No. 21-24 amending the 2009 City Code (adding Outdoor Recreation as a Conditional Use in the SC-3 Commercial Zone, Section 13-5E-3)"
49,Council|west jordan city center station area plan,1,West Jordan City Center Station Area Plan,to CONTINUE Resolution No. 21-034 regarding the West Jordan City Center Station Area Plan as a guiding document for future development TO A DATE UNCERTAIN
