date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2022-03-01,2022,City Council Meeting,Council,1,"A motion was made by Zach Robinson, seconded by Alison Stroud, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Zach Robinson,Alison Stroud,,,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Brooke D'Sousa to direct staff to maintain 4 council districts as we move forward with the redistricting process",Other,5-2 Pass,Cyndi Sharkey,Brooke D'Sousa,Marci Houseman,Aye,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Brooke D'Sousa to direct staff to maintain 4 council districts as we move forward with the redistricting process",Other,5-2 Pass,Cyndi Sharkey,Brooke D'Sousa,Cyndi Sharkey,Aye,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Brooke D'Sousa to direct staff to maintain 4 council districts as we move forward with the redistricting process",Other,5-2 Pass,Cyndi Sharkey,Brooke D'Sousa,Ryan Mecham,Aye,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Brooke D'Sousa to direct staff to maintain 4 council districts as we move forward with the redistricting process",Other,5-2 Pass,Cyndi Sharkey,Brooke D'Sousa,Brooke D'Sousa,Aye,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Brooke D'Sousa to direct staff to maintain 4 council districts as we move forward with the redistricting process",Other,5-2 Pass,Cyndi Sharkey,Brooke D'Sousa,Scott Earl,Aye,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Brooke D'Sousa to direct staff to maintain 4 council districts as we move forward with the redistricting process",Other,5-2 Pass,Cyndi Sharkey,Brooke D'Sousa,Alison Stroud,Nay,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Brooke D'Sousa to direct staff to maintain 4 council districts as we move forward with the redistricting process",Other,5-2 Pass,Cyndi Sharkey,Brooke D'Sousa,Zach Robinson,Nay,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,3,"A motion was made by Cyndi Sharkey, seconded by Alison Stroud to direct staff to bring back the current district map and create 3 additional maps with redistricting options that are within the deviation discussed this evening",Other,6-1 Pass,Cyndi Sharkey,Alison Stroud,Marci Houseman,Aye,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,3,"A motion was made by Cyndi Sharkey, seconded by Alison Stroud to direct staff to bring back the current district map and create 3 additional maps with redistricting options that are within the deviation discussed this evening",Other,6-1 Pass,Cyndi Sharkey,Alison Stroud,Cyndi Sharkey,Aye,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,3,"A motion was made by Cyndi Sharkey, seconded by Alison Stroud to direct staff to bring back the current district map and create 3 additional maps with redistricting options that are within the deviation discussed this evening",Other,6-1 Pass,Cyndi Sharkey,Alison Stroud,Ryan Mecham,Aye,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,3,"A motion was made by Cyndi Sharkey, seconded by Alison Stroud to direct staff to bring back the current district map and create 3 additional maps with redistricting options that are within the deviation discussed this evening",Other,6-1 Pass,Cyndi Sharkey,Alison Stroud,Brooke D'Sousa,Aye,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,3,"A motion was made by Cyndi Sharkey, seconded by Alison Stroud to direct staff to bring back the current district map and create 3 additional maps with redistricting options that are within the deviation discussed this evening",Other,6-1 Pass,Cyndi Sharkey,Alison Stroud,Scott Earl,Aye,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,3,"A motion was made by Cyndi Sharkey, seconded by Alison Stroud to direct staff to bring back the current district map and create 3 additional maps with redistricting options that are within the deviation discussed this evening",Other,6-1 Pass,Cyndi Sharkey,Alison Stroud,Alison Stroud,Aye,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
2022-03-01,2022,City Council Meeting,Council,3,"A motion was made by Cyndi Sharkey, seconded by Alison Stroud to direct staff to bring back the current district map and create 3 additional maps with redistricting options that are within the deviation discussed this evening",Other,6-1 Pass,Cyndi Sharkey,Alison Stroud,Zach Robinson,Nay,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
