vote_id,motion_id,person_id,vote_value
1,59,2,Absent
2,60,2,Absent
3,60,18,Absent
4,61,2,Absent
5,62,2,Absent
6,62,5,Absent
7,63,2,Absent
8,64,2,Absent
9,65,2,Absent
10,66,2,Absent
11,67,2,Absent
12,68,2,Absent
13,69,2,Absent
14,87,2,Absent
15,88,2,Absent
16,101,2,Absent
17,136,18,Absent
18,179,6,Absent
19,180,6,Absent
20,181,6,Absent
21,194,18,Absent
22,206,18,Absent
23,229,18,Absent
24,230,18,Absent
25,231,18,Absent
26,232,18,Absent
27,233,18,Absent
28,234,18,Absent
29,235,18,Absent
30,236,18,Absent
31,237,13,Absent
32,238,13,Absent
33,239,13,Absent
34,240,13,Absent
35,241,13,Absent
36,242,13,Absent
37,251,18,Absent
38,252,13,Absent
39,309,18,Absent
40,328,18,Absent
41,330,18,Absent
42,332,18,Absent
43,333,18,Absent
44,334,18,Absent
45,335,18,Absent
46,358,2,Absent
47,365,13,Absent
48,365,18,Absent
49,366,18,Absent
50,367,18,Absent
51,368,18,Absent
52,369,18,Absent
53,370,18,Absent
54,371,18,Absent
55,372,18,Absent
56,373,18,Absent
57,374,18,Absent
58,375,18,Absent
59,376,18,Absent
60,377,18,Absent
61,379,18,Absent
62,380,18,Absent
63,384,2,Absent
64,396,2,Absent
65,397,5,Absent
66,398,5,Absent
67,400,5,Absent
68,401,5,Absent
69,402,5,Absent
70,403,5,Absent
71,404,5,Absent
72,405,5,Absent
73,406,5,Absent
74,407,5,Absent
75,408,5,Absent
76,409,5,Absent
77,410,5,Absent
78,432,6,Absent
79,433,6,Absent
80,434,6,Absent
81,435,6,Absent
82,436,6,Absent
83,437,13,Absent
84,438,13,Absent
85,439,13,Absent
86,440,13,Absent
87,441,13,Absent
88,442,13,Absent
89,443,13,Absent
90,444,13,Absent
91,445,2,Absent
92,446,2,Absent
93,447,2,Absent
94,448,2,Absent
95,449,2,Absent
96,450,2,Absent
97,451,2,Absent
98,466,2,Absent
99,467,2,Absent
100,468,2,Absent
101,469,2,Absent
102,470,2,Absent
103,471,2,Absent
104,472,2,Absent
105,473,2,Absent
106,474,2,Absent
107,475,2,Absent
108,476,2,Absent
109,477,2,Absent
110,478,2,Absent
111,480,6,Absent
112,482,6,Absent
113,484,6,Absent
114,485,6,Absent
115,488,18,Absent
116,504,6,Nay
117,505,6,Nay
118,506,6,Nay
119,509,18,Absent
120,521,18,Absent
121,522,18,Absent
122,523,18,Absent
123,524,18,Absent
124,525,18,Absent
125,526,18,Absent
126,527,18,Absent
127,531,13,Absent
128,535,2,Nay
129,535,18,Nay
130,545,5,Absent
131,546,5,Absent
132,547,5,Absent
133,548,5,Absent
134,549,5,Absent
135,550,5,Absent
136,551,5,Absent
137,552,5,Absent
138,553,5,Absent
139,554,5,Absent
140,555,5,Absent
141,584,6,Nay
142,584,13,Nay
143,584,18,Nay
144,594,18,Absent
145,597,18,Absent
146,598,18,Absent
147,599,18,Absent
148,600,18,Absent
149,601,18,Absent
150,602,18,Absent
151,603,18,Absent
152,604,18,Absent
153,605,18,Absent
154,606,18,Absent
155,607,18,Absent
156,608,18,Absent
157,609,18,Absent
158,610,18,Absent
159,668,18,Absent
160,669,18,Absent
161,670,18,Absent
162,671,18,Absent
163,673,18,Absent
164,705,18,Absent
165,706,18,Absent
166,708,7,Absent
167,709,7,Absent
168,710,18,Absent
169,711,7,Absent
170,712,18,Absent
171,713,7,Absent
172,714,7,Absent
173,715,7,Absent
174,716,7,Absent
175,717,7,Absent
176,718,7,Absent
177,719,18,Absent
178,722,13,Absent
