dataset,source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence,motion_id
meeting_minutes,pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,1,2020-01-07,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,rule:proc-agenda,high,1
meeting_minutes,pmn_backfill/text/2020-01-07_city-council-study-meeting.txt,1,2020-01-07,Council,Appointment,Appointment,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,2
meeting_minutes,pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,2,2020-01-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,3
meeting_minutes,pmn_backfill/text/2020-01-07_city-council-study-meeting.txt,2,2020-01-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,4
meeting_minutes,pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,3,2020-01-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,5
meeting_minutes,pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,4,2020-01-07,Council,Resolution,Resolution,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,6
meeting_minutes,pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,5,2020-01-07,Council,Resolution,Resolution,,final-action,pass,3,0,,tally-only,3-0 Pass,crosswalk,high,7
meeting_minutes,pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,6,2020-01-07,Council,Ordinance,Ordinance,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,8
meeting_minutes,pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,7,2020-01-07,Council,Ordinance,Ordinance,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,9
meeting_minutes,pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,8,2020-01-07,Council,Other,Other,,final-action,pass,4,0,,tally-only,4-0 Pass,rule:no-signal,low,10
meeting_minutes,pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,9,2020-01-07,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,rule:proc-session,high,11
meeting_minutes,pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,10,2020-01-07,Council,Other,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,rule:proc-session,high,12
meeting_minutes,pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,11,2020-01-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,13
meeting_minutes,pmn_backfill/text/2020-01-21_city-council-study-meeting.txt,1,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,14
meeting_minutes,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,1,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,15
meeting_minutes,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,2,2020-01-21,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,rule:proc-session,high,16
meeting_minutes,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,5,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,17
meeting_minutes,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,6,2020-01-21,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,18
meeting_minutes,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,7,2020-01-21,Council,Resolution,Resolution,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,19
meeting_minutes,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,8,2020-01-21,Council,Ordinance,Land-Use,Text-Amendment,procedural,pass,4,0,,tally-only,4-0 Pass,rule:lu-textamend,high,20
meeting_minutes,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,9,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,21
meeting_minutes,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,3,2020-01-21,RDA,Resolution,Resolution,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,22
meeting_minutes,pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,4,2020-01-21,RDA,Resolution,Resolution,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,23
meeting_minutes,pmn_backfill/text/2020-01-29_city-council-budget-meeting.txt,1,2020-01-29,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,24
meeting_minutes,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,1,2020-02-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,25
meeting_minutes,pmn_backfill/text/2020-02-04_city-council-study-meeting.txt,1,2020-02-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,26
meeting_minutes,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,2,2020-02-04,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,27
meeting_minutes,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,3,2020-02-04,Council,Resolution,Resolution,,final-action,pass,4,1,,tally-only,4-1 Pass,crosswalk,high,28
meeting_minutes,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,4,2020-02-04,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,29
meeting_minutes,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,5,2020-02-04,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,,,,unanimous-declared,Unanimous Pass,rule:lu-rezone,high,30
meeting_minutes,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,6,2020-02-04,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low,31
meeting_minutes,pmn_backfill/text/2020-02-04_city-council-regular-meeting.txt,7,2020-02-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,32
meeting_minutes,pmn_backfill/text/2020-02-18_city-council-regular-meeting.txt,1,2020-02-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,33
meeting_minutes,pmn_backfill/text/2020-02-18_city-council-study-meeting.txt,1,2020-02-18,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low,34
meeting_minutes,pmn_backfill/text/2020-02-18_city-council-regular-meeting.txt,2,2020-02-18,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,35
meeting_minutes,pmn_backfill/text/2020-02-18_city-council-study-meeting.txt,2,2020-02-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,36
meeting_minutes,pmn_backfill/text/2020-02-18_city-council-regular-meeting.txt,3,2020-02-18,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,37
meeting_minutes,pmn_backfill/text/2020-02-18_city-council-regular-meeting.txt,4,2020-02-18,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,38
meeting_minutes,pmn_backfill/text/2020-02-18_city-council-regular-meeting.txt,5,2020-02-18,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Unanimous Pass,rule:no-signal,low,39
meeting_minutes,pmn_backfill/text/2020-02-18_city-council-regular-meeting.txt,6,2020-02-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,40
meeting_minutes,pmn_backfill/text/2020-07-24_city-council-emergency-meeting.txt,1,2020-07-24,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:proc-session,high,41
meeting_minutes,pmn_backfill/text/2020-07-24_city-council-emergency-meeting.txt,2,2020-07-24,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:proc-session,high,42
meeting_minutes,pmn_backfill/text/2020-07-24_city-council-emergency-meeting.txt,3,2020-07-24,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,43
meeting_minutes,pmn_backfill/text/2020-08-04_city-council-regular-meeting.txt,1,2020-08-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,44
meeting_minutes,pmn_backfill/text/2020-08-04_city-council-study-meeting.txt,1,2020-08-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,45
meeting_minutes,pmn_backfill/text/2020-08-04_city-council-regular-meeting.txt,2,2020-08-04,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,46
meeting_minutes,pmn_backfill/text/2020-08-04_city-council-regular-meeting.txt,3,2020-08-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,47
meeting_minutes,minutes/2020/2020-08-17/2020-08-18_city-council-regular-meeting.md,1,2020-08-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,48
meeting_minutes,minutes/2020/2020-08-17/2020-08-18_city-council-study-meeting.md,1,2020-08-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,49
meeting_minutes,minutes/2020/2020-08-17/2020-08-18_city-council-regular-meeting.md,2,2020-08-18,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,50
meeting_minutes,minutes/2020/2020-08-17/2020-08-18_city-council-regular-meeting.md,3,2020-08-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,51
meeting_minutes,minutes/2020/2020-08-31/2020-09-01_city-council-study-meeting.md,1,2020-09-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,52
meeting_minutes,minutes/2020/2020-08-31/2020-09-01_combined-city-council-redevelopment-agency-meeting.md,1,2020-09-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,53
meeting_minutes,minutes/2020/2020-08-31/2020-09-01_combined-city-council-redevelopment-agency-meeting.md,2,2020-09-01,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,rule:proc-session,high,54
meeting_minutes,minutes/2020/2020-08-31/2020-09-01_combined-city-council-redevelopment-agency-meeting.md,4,2020-09-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,55
meeting_minutes,minutes/2020/2020-08-31/2020-09-01_combined-city-council-redevelopment-agency-meeting.md,5,2020-09-01,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,56
meeting_minutes,minutes/2020/2020-08-31/2020-09-01_combined-city-council-redevelopment-agency-meeting.md,6,2020-09-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,57
meeting_minutes,minutes/2020/2020-08-31/2020-09-01_combined-city-council-redevelopment-agency-meeting.md,3,2020-09-01,RDA,Resolution,Resolution,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,58
meeting_minutes,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,1,2020-09-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,59
meeting_minutes,minutes/2020/2020-09-14/2020-09-15_city-council-study-meeting.md,1,2020-09-15,Council,Appointment,Appointment,,final-action,pass,3,0,,roll-call,3-0 Pass,crosswalk,high,60
meeting_minutes,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,2,2020-09-15,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,61
meeting_minutes,minutes/2020/2020-09-14/2020-09-15_city-council-study-meeting.md,2,2020-09-15,Council,Appointment,Appointment,,final-action,pass,3,0,,roll-call,3-0 Pass,crosswalk,high,62
meeting_minutes,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,3,2020-09-15,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-devagr,high,63
meeting_minutes,minutes/2020/2020-09-14/2020-09-15_city-council-study-meeting.md,3,2020-09-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,64
meeting_minutes,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,4,2020-09-15,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-rezone,high,65
meeting_minutes,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,5,2020-09-15,Council,Ordinance,Ordinance,,final-action,pass,3,1,,roll-call,3-1 Pass,crosswalk,high,66
meeting_minutes,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,6,2020-09-15,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,67
meeting_minutes,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,7,2020-09-15,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,68
meeting_minutes,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,8,2020-09-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,69
meeting_minutes,minutes/2020/2020-10-05/2020-10-06_city-council-regular-meeting.md,1,2020-10-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,70
meeting_minutes,minutes/2020/2020-10-05/2020-10-06_city-council-study-meeting.md,1,2020-10-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,71
meeting_minutes,minutes/2020/2020-10-05/2020-10-06_city-council-regular-meeting.md,2,2020-10-06,Council,Resolution,Resolution,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,72
meeting_minutes,minutes/2020/2020-10-05/2020-10-06_city-council-regular-meeting.md,3,2020-10-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,73
meeting_minutes,minutes/2020/2020-10-19/2020-10-20_city-council-regular-meeting.md,1,2020-10-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,74
meeting_minutes,minutes/2020/2020-10-19/2020-10-20_city-council-study-meeting.md,1,2020-10-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,75
meeting_minutes,minutes/2020/2020-10-19/2020-10-20_city-council-regular-meeting.md,2,2020-10-20,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,76
meeting_minutes,minutes/2020/2020-10-19/2020-10-20_city-council-regular-meeting.md,3,2020-10-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,77
meeting_minutes,minutes/2020/2020-10-26/2020-10-27_city-council-strategic-planning-meeting.md,1,2020-10-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,78
meeting_minutes,minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md,1,2020-11-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,79
meeting_minutes,minutes/2020/2020-11-16/2020-11-17_city-council-study-meeting.md,1,2020-11-17,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:proc-session,high,80
meeting_minutes,minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md,2,2020-11-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,81
meeting_minutes,minutes/2020/2020-11-16/2020-11-17_city-council-study-meeting.md,2,2020-11-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,82
meeting_minutes,minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md,3,2020-11-17,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,83
meeting_minutes,minutes/2020/2020-11-16/2020-11-17_city-council-study-meeting.md,3,2020-11-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,84
meeting_minutes,minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md,4,2020-11-17,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,85
meeting_minutes,minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md,5,2020-11-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,86
meeting_minutes,minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,1,2020-12-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,87
meeting_minutes,minutes/2020/2020-11-30/2020-12-01_city-council-study-meeting.md,1,2020-12-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,88
meeting_minutes,minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,2,2020-12-01,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,89
meeting_minutes,minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,3,2020-12-01,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,90
meeting_minutes,minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,4,2020-12-01,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:proc-session,high,91
meeting_minutes,minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,5,2020-12-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,92
meeting_minutes,minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,6,2020-12-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,93
meeting_minutes,minutes/2021/2021-01-04/2021-01-05_city-council-regular-meeting.md,1,2021-01-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,94
meeting_minutes,minutes/2021/2021-01-04/2021-01-05_city-council-study-meeting.md,1,2021-01-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,95
meeting_minutes,minutes/2021/2021-01-04/2021-01-05_city-council-regular-meeting.md,2,2021-01-05,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,96
meeting_minutes,minutes/2021/2021-01-04/2021-01-05_city-council-study-meeting.md,2,2021-01-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,97
meeting_minutes,minutes/2021/2021-01-04/2021-01-05_city-council-regular-meeting.md,3,2021-01-05,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,98
meeting_minutes,minutes/2021/2021-01-04/2021-01-05_city-council-study-meeting.md,3,2021-01-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,99
meeting_minutes,minutes/2021/2021-01-04/2021-01-05_city-council-regular-meeting.md,4,2021-01-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,100
meeting_minutes,minutes/2021/2021-01-04/2021-01-05_city-council-study-meeting.md,4,2021-01-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,101
meeting_minutes,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,1,2021-01-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,102
meeting_minutes,minutes/2021/2021-01-18/2021-01-19_city-council-study-meeting.md,1,2021-01-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,103
meeting_minutes,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,2,2021-01-19,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,104
meeting_minutes,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,3,2021-01-19,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:proc-session,high,105
meeting_minutes,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,5,2021-01-19,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:proc-adjourn,high,106
meeting_minutes,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,6,2021-01-19,Council,Ordinance,Ordinance,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high,107
meeting_minutes,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,7,2021-01-19,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,108
meeting_minutes,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,8,2021-01-19,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,109
meeting_minutes,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,9,2021-01-19,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,110
meeting_minutes,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,10,2021-01-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,111
meeting_minutes,minutes/2021/2021-01-18/2021-01-19_city-council-regular-meeting.md,4,2021-01-19,RDA,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,112
meeting_minutes,minutes/2021/2021-01-25/2021-01-26_city-council-closed-session-meeting.md,1,2021-01-26,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:proc-session,high,113
meeting_minutes,minutes/2021/2021-01-25/2021-01-26_city-council-closed-session-meeting.md,2,2021-01-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,114
meeting_minutes,minutes/2021/2021-01-25/2021-01-26_city-council-closed-session-meeting.md,3,2021-01-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high,115
