date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2023-06-13,2023,City Council Meeting,Council,1,adjourn to a closed session to discuss pending or reasonably imminent litigation; the character or professional competence of an individual; or the purchase or lease of real property to room 107,Procedural/Administrative,6-0 Pass,Tom Macdonald,David Spencer,David Spencer,Aye,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council.md,minutes
2023-06-13,2023,City Council Meeting,Council,1,adjourn to a closed session to discuss pending or reasonably imminent litigation; the character or professional competence of an individual; or the purchase or lease of real property to room 107,Procedural/Administrative,6-0 Pass,Tom Macdonald,David Spencer,David Young,Aye,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council.md,minutes
2023-06-13,2023,City Council Meeting,Council,1,adjourn to a closed session to discuss pending or reasonably imminent litigation; the character or professional competence of an individual; or the purchase or lease of real property to room 107,Procedural/Administrative,6-0 Pass,Tom Macdonald,David Spencer,Jeff Lambson,Aye,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council.md,minutes
2023-06-13,2023,City Council Meeting,Council,1,adjourn to a closed session to discuss pending or reasonably imminent litigation; the character or professional competence of an individual; or the purchase or lease of real property to room 107,Procedural/Administrative,6-0 Pass,Tom Macdonald,David Spencer,LaNae Millett,Aye,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council.md,minutes
2023-06-13,2023,City Council Meeting,Council,1,adjourn to a closed session to discuss pending or reasonably imminent litigation; the character or professional competence of an individual; or the purchase or lease of real property to room 107,Procedural/Administrative,6-0 Pass,Tom Macdonald,David Spencer,Terry Peterson,Aye,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council.md,minutes
2023-06-13,2023,City Council Meeting,Council,1,adjourn to a closed session to discuss pending or reasonably imminent litigation; the character or professional competence of an individual; or the purchase or lease of real property to room 107,Procedural/Administrative,6-0 Pass,Tom Macdonald,David Spencer,Tom Macdonald,Aye,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council.md,minutes
2023-06-13,2023,City Council Meeting,Council,2,"approve the May 16, 2023 minutes",Procedural/Administrative,6-0 Pass,Jeff Lambson,LaNae Millett,David Spencer,Aye,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council.md,minutes
2023-06-13,2023,City Council Meeting,Council,2,"approve the May 16, 2023 minutes",Procedural/Administrative,6-0 Pass,Jeff Lambson,LaNae Millett,David Young,Aye,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council.md,minutes
2023-06-13,2023,City Council Meeting,Council,2,"approve the May 16, 2023 minutes",Procedural/Administrative,6-0 Pass,Jeff Lambson,LaNae Millett,Debby Lauret,Aye,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council.md,minutes
2023-06-13,2023,City Council Meeting,Council,2,"approve the May 16, 2023 minutes",Procedural/Administrative,6-0 Pass,Jeff Lambson,LaNae Millett,Jeff Lambson,Aye,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council.md,minutes
2023-06-13,2023,City Council Meeting,Council,2,"approve the May 16, 2023 minutes",Procedural/Administrative,6-0 Pass,Jeff Lambson,LaNae Millett,LaNae Millett,Aye,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council.md,minutes
2023-06-13,2023,City Council Meeting,Council,2,"approve the May 16, 2023 minutes",Procedural/Administrative,6-0 Pass,Jeff Lambson,LaNae Millett,Terry Peterson,Aye,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council.md,minutes
2023-06-13,2023,City Council Meeting,Council,3,"by resolution, to appoint Brenn Bybee as the City Manager of the City of Orem",Appointment,7-0 Pass,David Spencer,Tom Macdonald,David Spencer,Aye,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council.md,minutes
