date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2024-12-17,2024,City Council Meeting,Council,1,"approve the consent agenda, which included approving the minutes for the regular council meeting on 12-3-24, work session minutes of 12-10-24 and a list of claims on the warrant register dated 12-17-24 and the 2025 annual meeting schedul",Procedural/Administrative,Pass (unanimous),Jeramie Callaway,Skip Worwood,,,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,2,adopt Ordinance 12-17-2024-Subdivision Cod,Ordinance,3-0 Pass,Skip Worwood,Jeramie Callaway,Jeramie Callaway,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,2,adopt Ordinance 12-17-2024-Subdivision Cod,Ordinance,3-0 Pass,Skip Worwood,Jeramie Callaway,Skip Worwood,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,2,adopt Ordinance 12-17-2024-Subdivision Cod,Ordinance,3-0 Pass,Skip Worwood,Jeramie Callaway,Shari Cowan,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,2,adopt Ordinance 12-17-2024-Subdivision Cod,Ordinance,3-0 Pass,Skip Worwood,Jeramie Callaway,Travis L. Worwood,Absent,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,2,adopt Ordinance 12-17-2024-Subdivision Cod,Ordinance,3-0 Pass,Skip Worwood,Jeramie Callaway,JD Parady,Absent,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,3,approve the recommended changes to the Annexation Area Plan and ma,Land-Use/Zoning,Pass (unanimous),Skip Worwood,Shari Cowan,,,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,4,authorize the mayor to sign the Red Cliffs Storage Annexation Agreement with Wright Direction LL,Land-Use/Zoning,Pass (unanimous),Shari Cowan,Jeramie Callaway,,,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,5,adopt Ordinance 12-17-2024-A- Red Cliffs Storage Annexatio,Ordinance,3-0 Pass,Jeramie Callaway,Shari Cowan,Jeramie Callaway,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,5,adopt Ordinance 12-17-2024-A- Red Cliffs Storage Annexatio,Ordinance,3-0 Pass,Jeramie Callaway,Shari Cowan,Skip Worwood,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,5,adopt Ordinance 12-17-2024-A- Red Cliffs Storage Annexatio,Ordinance,3-0 Pass,Jeramie Callaway,Shari Cowan,Shari Cowan,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,5,adopt Ordinance 12-17-2024-A- Red Cliffs Storage Annexatio,Ordinance,3-0 Pass,Jeramie Callaway,Shari Cowan,Travis L. Worwood,Absent,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,5,adopt Ordinance 12-17-2024-A- Red Cliffs Storage Annexatio,Ordinance,3-0 Pass,Jeramie Callaway,Shari Cowan,JD Parady,Absent,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,6,"authorize the mayor to sign the agreement with The Wright Direction, LLC for the Crimson Flats Subdivisio",Contract/Purchase,Pass (unanimous),Worwood (ambiguous),Jeramie Callaway,,,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,7,authorize the mayor to sign the three-year AWOS Maintenance Contract wit,Contract/Purchase,Pass (unanimous),Shari Cowan,Jeramie Callaway,,,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
2024-12-17,2024,City Council Meeting,Council,8,authorize the mayor to sign the agreement with Chad Ledy for the Rollin’ Home Subdivisio,Contract/Purchase,Pass (unanimous),Skip Worwood,Jeramie Callaway,,,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
