candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
(multiple - combined bundle),Mayor; Council,2021,2021-11-02,Combined bundle of all 2021 candidate reports,summary,,,,,,,,,,,0.00,0,0,raw/2021_all-campaign-financial-disclosures.pdf,e8906fa3,low,"not parsed (DUPLICATE combined bundle of the four individual 2021 reports, each transcribed/parsed separately — never summed; 2026-07-17)",
Carolyn Anctil,Council,2021,2021-10-10,Single cycle report,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2021_anctil_campaign-financial-report.pdf,19af8a79,high,born-digital text (pdftotext -layout parse),
John J. Byrne III,Council,2021,2021-10-20,Single cycle report,summary,5000.00,239.89,,4760.11,5000.00,239.89,True,True,0.00,0.00,5000.00,1,3,raw/2021_byrne_campaign-financial-report.pdf,bd96a10f,medium,vision-transcribed(read-tool),
Roger Bourke,Mayor,2021,2021-10-08,Single cycle report,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2021_campaign-financial-disclosure-report.pdf,6851c497,medium,vision-transcribed(read-tool),
Margaret E. Bourke,Council,2021,2021-10-10,Single cycle report,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2021_m-bourke_campaign-finance-report.pdf,223740df,medium,vision-transcribed(read-tool),
Elise Morgan,Council,2023,2023-12-09,Year-end summary,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_morgan_finance-disclosure.pdf,56b9f7b7,medium,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Dan Schilling,Council,2023,2023-12-11,Year-end summary,summary,0.00,69.96,,-69.96,0.00,69.96,True,True,0.00,0.00,0.00,0,1,raw/2023_schilling_finance-disclosure.pdf,a1eac15e,medium,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Sheridan J. Davis,Council,2023,2023-12-20,Year-end summary,summary,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_davis_financial-disclosure.pdf,20086952,medium,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Elise Morgan,Council,2023,2023-10-19,Interim (Jan 1 - Oct 19),interim,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_morgan_financial-declarations_jan1-oct19.pdf,39b00f4b,medium,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Elise Morgan,Council,2023,2023-11-09,Interim (Oct 20 - Nov 9),interim,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_morgan_financial-declarations_oct20-nov9.pdf,2081878d,medium,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Elise Morgan,Council,2023,2023-12-21,Interim (Dec 21 - remaining transactions),interim,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/2023_morgan_financial-declarations_dec21-remaining.pdf,fc5223be,medium,vision-transcribed(read-tool),
