date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2020-01-08,2020,Planning Commission — 010820 CHPC Mtg- Approved Minutes.pdf,PlanningCommission,1,Commissioner Bevan moved to adjourn the Work Session. Commissioner Rhodes seconded the motion,Procedural/Administrative,Passed (unanimous consent),Craig Bevan,Douglas Rhodes,,,minutes/2020/2020-01-06/2020-01-08_planning-commission.md,minutes
2020-01-08,2020,Planning Commission — 010820 CHPC Mtg- Approved Minutes.pdf,PlanningCommission,2,"MOTION: Commissioner Bevan moved to approve Project CUP-19-019 based on the findings 40 outlined in the staff report and subject to the following: 42 Findings of Fact: 44 1. That the proposed use is one of the conditional uses specifically listed in the zoning 45 district in which it is to be located; APPROVED - Cottonwood Heights Planning Commission Meeting – 01/08/2020 4 1 Finding of Fact: The property located at 6970 S. 3000 E. is located in the NC – 2 Neighborhood Commercial zone and office, mixed-use residential, and bed and 3 breakfast uses are a conditional use within that zone. 5 2. Th",Land-Use/Zoning,Passed unanimously,Craig Bevan,Dan Mills,Dan Mills,Aye,minutes/2020/2020-01-06/2020-01-08_planning-commission.md,minutes
2020-01-08,2020,Planning Commission — 010820 CHPC Mtg- Approved Minutes.pdf,PlanningCommission,2,"MOTION: Commissioner Bevan moved to approve Project CUP-19-019 based on the findings 40 outlined in the staff report and subject to the following: 42 Findings of Fact: 44 1. That the proposed use is one of the conditional uses specifically listed in the zoning 45 district in which it is to be located; APPROVED - Cottonwood Heights Planning Commission Meeting – 01/08/2020 4 1 Finding of Fact: The property located at 6970 S. 3000 E. is located in the NC – 2 Neighborhood Commercial zone and office, mixed-use residential, and bed and 3 breakfast uses are a conditional use within that zone. 5 2. Th",Land-Use/Zoning,Passed unanimously,Craig Bevan,Dan Mills,Sue Ryser,Aye,minutes/2020/2020-01-06/2020-01-08_planning-commission.md,minutes
2020-01-08,2020,Planning Commission — 010820 CHPC Mtg- Approved Minutes.pdf,PlanningCommission,2,"MOTION: Commissioner Bevan moved to approve Project CUP-19-019 based on the findings 40 outlined in the staff report and subject to the following: 42 Findings of Fact: 44 1. That the proposed use is one of the conditional uses specifically listed in the zoning 45 district in which it is to be located; APPROVED - Cottonwood Heights Planning Commission Meeting – 01/08/2020 4 1 Finding of Fact: The property located at 6970 S. 3000 E. is located in the NC – 2 Neighborhood Commercial zone and office, mixed-use residential, and bed and 3 breakfast uses are a conditional use within that zone. 5 2. Th",Land-Use/Zoning,Passed unanimously,Craig Bevan,Dan Mills,Douglas Rhodes,Aye,minutes/2020/2020-01-06/2020-01-08_planning-commission.md,minutes
2020-01-08,2020,Planning Commission — 010820 CHPC Mtg- Approved Minutes.pdf,PlanningCommission,2,"MOTION: Commissioner Bevan moved to approve Project CUP-19-019 based on the findings 40 outlined in the staff report and subject to the following: 42 Findings of Fact: 44 1. That the proposed use is one of the conditional uses specifically listed in the zoning 45 district in which it is to be located; APPROVED - Cottonwood Heights Planning Commission Meeting – 01/08/2020 4 1 Finding of Fact: The property located at 6970 S. 3000 E. is located in the NC – 2 Neighborhood Commercial zone and office, mixed-use residential, and bed and 3 breakfast uses are a conditional use within that zone. 5 2. Th",Land-Use/Zoning,Passed unanimously,Craig Bevan,Dan Mills,Craig Bevan,Aye,minutes/2020/2020-01-06/2020-01-08_planning-commission.md,minutes
2020-01-08,2020,Planning Commission — 010820 CHPC Mtg- Approved Minutes.pdf,PlanningCommission,2,"MOTION: Commissioner Bevan moved to approve Project CUP-19-019 based on the findings 40 outlined in the staff report and subject to the following: 42 Findings of Fact: 44 1. That the proposed use is one of the conditional uses specifically listed in the zoning 45 district in which it is to be located; APPROVED - Cottonwood Heights Planning Commission Meeting – 01/08/2020 4 1 Finding of Fact: The property located at 6970 S. 3000 E. is located in the NC – 2 Neighborhood Commercial zone and office, mixed-use residential, and bed and 3 breakfast uses are a conditional use within that zone. 5 2. Th",Land-Use/Zoning,Passed unanimously,Craig Bevan,Dan Mills,Jesse Allen,Aye,minutes/2020/2020-01-06/2020-01-08_planning-commission.md,minutes
2020-01-08,2020,Planning Commission — 010820 CHPC Mtg- Approved Minutes.pdf,PlanningCommission,2,"MOTION: Commissioner Bevan moved to approve Project CUP-19-019 based on the findings 40 outlined in the staff report and subject to the following: 42 Findings of Fact: 44 1. That the proposed use is one of the conditional uses specifically listed in the zoning 45 district in which it is to be located; APPROVED - Cottonwood Heights Planning Commission Meeting – 01/08/2020 4 1 Finding of Fact: The property located at 6970 S. 3000 E. is located in the NC – 2 Neighborhood Commercial zone and office, mixed-use residential, and bed and 3 breakfast uses are a conditional use within that zone. 5 2. Th",Land-Use/Zoning,Passed unanimously,Craig Bevan,Dan Mills,Chris Coutts,Aye,minutes/2020/2020-01-06/2020-01-08_planning-commission.md,minutes
2020-01-08,2020,Planning Commission — 010820 CHPC Mtg- Approved Minutes.pdf,PlanningCommission,3,MOTION: Commissioner Rhodes to moved to forward a recommendation of approval to the City 35 Council for Project ZMA-19-006 based on the following: 37 Findings: 39 1. The proposed zoning is compatible with the goals of the General Plan. 41 2. A public hearing was held in accordance with local and state requirements. 43 3. The proposed uses described in the report are conditional uses within the NC 44 (Neighborhood Commercial) zone. APPROVED - Cottonwood Heights Planning Commission Meeting – 01/08/2020 9 1 Exclusions: 3 1. Vaping; 5 2. Tobacco; 7 3. Marijuana; 9 4. CBD; 11 5. Tattoo; 13 6. Quick,Land-Use/Zoning,Passed unanimously,Douglas Rhodes,Dan Mills,Dan Mills,Aye,minutes/2020/2020-01-06/2020-01-08_planning-commission.md,minutes
2020-01-08,2020,Planning Commission — 010820 CHPC Mtg- Approved Minutes.pdf,PlanningCommission,3,MOTION: Commissioner Rhodes to moved to forward a recommendation of approval to the City 35 Council for Project ZMA-19-006 based on the following: 37 Findings: 39 1. The proposed zoning is compatible with the goals of the General Plan. 41 2. A public hearing was held in accordance with local and state requirements. 43 3. The proposed uses described in the report are conditional uses within the NC 44 (Neighborhood Commercial) zone. APPROVED - Cottonwood Heights Planning Commission Meeting – 01/08/2020 9 1 Exclusions: 3 1. Vaping; 5 2. Tobacco; 7 3. Marijuana; 9 4. CBD; 11 5. Tattoo; 13 6. Quick,Land-Use/Zoning,Passed unanimously,Douglas Rhodes,Dan Mills,Sue Ryser,Aye,minutes/2020/2020-01-06/2020-01-08_planning-commission.md,minutes
2020-01-08,2020,Planning Commission — 010820 CHPC Mtg- Approved Minutes.pdf,PlanningCommission,3,MOTION: Commissioner Rhodes to moved to forward a recommendation of approval to the City 35 Council for Project ZMA-19-006 based on the following: 37 Findings: 39 1. The proposed zoning is compatible with the goals of the General Plan. 41 2. A public hearing was held in accordance with local and state requirements. 43 3. The proposed uses described in the report are conditional uses within the NC 44 (Neighborhood Commercial) zone. APPROVED - Cottonwood Heights Planning Commission Meeting – 01/08/2020 9 1 Exclusions: 3 1. Vaping; 5 2. Tobacco; 7 3. Marijuana; 9 4. CBD; 11 5. Tattoo; 13 6. Quick,Land-Use/Zoning,Passed unanimously,Douglas Rhodes,Dan Mills,Douglas Rhodes,Aye,minutes/2020/2020-01-06/2020-01-08_planning-commission.md,minutes
