source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2020/2020-01-06/2020-01-08_planning-commission.md,1,2020-01-08,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed (unanimous consent),crosswalk,high
minutes/2020/2020-01-06/2020-01-08_planning-commission.md,2,2020-01-08,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,6,0,,roll-call,Passed unanimously,rule:lu-cup,high
minutes/2020/2020-01-06/2020-01-08_planning-commission.md,3,2020-01-08,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,recommendation,pass,6,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-01-06/2020-01-08_planning-commission.md,4,2020-01-08,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed (unanimous consent),crosswalk,high
minutes/2020/2020-03-02/2020-03-04_planning-commission.md,1,2020-03-04,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed (unanimous consent),crosswalk,high
minutes/2020/2020-03-02/2020-03-04_planning-commission.md,2,2020-03-04,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,Passed unanimously,rule:lu-subdiv,high
minutes/2020/2020-03-02/2020-03-04_planning-commission.md,3,2020-03-04,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,Passed unanimously,rule:lu-cup,high
minutes/2020/2020-03-02/2020-03-04_planning-commission.md,4,2020-03-04,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,Passed unanimously,rule:lu-cup,high
minutes/2020/2020-03-02/2020-03-04_planning-commission.md,5,2020-03-04,PlanningCommission,Procedural/Administrative,Land-Use,Conditional-Use,final-action,pass,,,,unanimous-declared,Passed (unanimous consent),rule:lu-cup,high
minutes/2020/2020-03-02/2020-03-04_planning-commission.md,6,2020-03-04,PlanningCommission,Procedural/Administrative,Land-Use,Conditional-Use,final-action,pass,,,,unanimous-declared,Passed (unanimous consent),rule:lu-cup,high
minutes/2020/2020-03-02/2020-03-04_planning-commission.md,7,2020-03-04,PlanningCommission,Procedural/Administrative,Land-Use,Text-Amendment,recommendation,pass,,,,unanimous-declared,Passed (unanimous consent),rule:lu-textamend,high
