date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2021-09-29,2021,Alta Town Council — Regular Meeting 2021-09-29,Council,1,"DISCUSSION AND POSSIBLE ACTION TO ADOPT 2021-O-8, AN ORIDINANCE ADOPTING BUSINESS LICENSE FEE STUDY, AUTHORIZING ADDING DISPROPORTIONATE AND ENHANCED FEES TO THE FEE SCHEDULE AND AMENDING TITLE 3 CHAPTER 1 OF THE ALTA CODE",Budget/Finance,APPROVED (4-1),Sheridan Davis,Margaret Bourke,Cliff Curry,Nay,minutes/2021/2021-09-27/2021-09-29_2021_9_29_minutes_final.md,minutes
2021-09-29,2021,Alta Town Council — Regular Meeting 2021-09-29,Council,1,"DISCUSSION AND POSSIBLE ACTION TO ADOPT 2021-O-8, AN ORIDINANCE ADOPTING BUSINESS LICENSE FEE STUDY, AUTHORIZING ADDING DISPROPORTIONATE AND ENHANCED FEES TO THE FEE SCHEDULE AND AMENDING TITLE 3 CHAPTER 1 OF THE ALTA CODE",Budget/Finance,APPROVED (4-1),Sheridan Davis,Margaret Bourke,Elise Morgan,Aye,minutes/2021/2021-09-27/2021-09-29_2021_9_29_minutes_final.md,minutes
2021-09-29,2021,Alta Town Council — Regular Meeting 2021-09-29,Council,1,"DISCUSSION AND POSSIBLE ACTION TO ADOPT 2021-O-8, AN ORIDINANCE ADOPTING BUSINESS LICENSE FEE STUDY, AUTHORIZING ADDING DISPROPORTIONATE AND ENHANCED FEES TO THE FEE SCHEDULE AND AMENDING TITLE 3 CHAPTER 1 OF THE ALTA CODE",Budget/Finance,APPROVED (4-1),Sheridan Davis,Margaret Bourke,Harris Sondak,Aye,minutes/2021/2021-09-27/2021-09-29_2021_9_29_minutes_final.md,minutes
2021-09-29,2021,Alta Town Council — Regular Meeting 2021-09-29,Council,1,"DISCUSSION AND POSSIBLE ACTION TO ADOPT 2021-O-8, AN ORIDINANCE ADOPTING BUSINESS LICENSE FEE STUDY, AUTHORIZING ADDING DISPROPORTIONATE AND ENHANCED FEES TO THE FEE SCHEDULE AND AMENDING TITLE 3 CHAPTER 1 OF THE ALTA CODE",Budget/Finance,APPROVED (4-1),Sheridan Davis,Margaret Bourke,Margaret Bourke,Aye,minutes/2021/2021-09-27/2021-09-29_2021_9_29_minutes_final.md,minutes
2021-09-29,2021,Alta Town Council — Regular Meeting 2021-09-29,Council,1,"DISCUSSION AND POSSIBLE ACTION TO ADOPT 2021-O-8, AN ORIDINANCE ADOPTING BUSINESS LICENSE FEE STUDY, AUTHORIZING ADDING DISPROPORTIONATE AND ENHANCED FEES TO THE FEE SCHEDULE AND AMENDING TITLE 3 CHAPTER 1 OF THE ALTA CODE",Budget/Finance,APPROVED (4-1),Sheridan Davis,Margaret Bourke,Sheridan Davis,Aye,minutes/2021/2021-09-27/2021-09-29_2021_9_29_minutes_final.md,minutes
2021-09-29,2021,Alta Town Council — Regular Meeting 2021-09-29,Council,2,"DISCUSSION AND POSSIBLE ACTION TO ADOPT 2021-R-16, A RESOLUTION REPEALING AND REPLACING THE TOWN OF ALTA FEE SCHEDULE TO UPDATE BUSINESS LICENSE FEES",Budget/Finance,APPROVED (4-1),Sheridan Davis,Margaret Bourke,Cliff Curry,Nay,minutes/2021/2021-09-27/2021-09-29_2021_9_29_minutes_final.md,minutes
2021-09-29,2021,Alta Town Council — Regular Meeting 2021-09-29,Council,2,"DISCUSSION AND POSSIBLE ACTION TO ADOPT 2021-R-16, A RESOLUTION REPEALING AND REPLACING THE TOWN OF ALTA FEE SCHEDULE TO UPDATE BUSINESS LICENSE FEES",Budget/Finance,APPROVED (4-1),Sheridan Davis,Margaret Bourke,Elise Morgan,Aye,minutes/2021/2021-09-27/2021-09-29_2021_9_29_minutes_final.md,minutes
2021-09-29,2021,Alta Town Council — Regular Meeting 2021-09-29,Council,2,"DISCUSSION AND POSSIBLE ACTION TO ADOPT 2021-R-16, A RESOLUTION REPEALING AND REPLACING THE TOWN OF ALTA FEE SCHEDULE TO UPDATE BUSINESS LICENSE FEES",Budget/Finance,APPROVED (4-1),Sheridan Davis,Margaret Bourke,Harris Sondak,Aye,minutes/2021/2021-09-27/2021-09-29_2021_9_29_minutes_final.md,minutes
2021-09-29,2021,Alta Town Council — Regular Meeting 2021-09-29,Council,2,"DISCUSSION AND POSSIBLE ACTION TO ADOPT 2021-R-16, A RESOLUTION REPEALING AND REPLACING THE TOWN OF ALTA FEE SCHEDULE TO UPDATE BUSINESS LICENSE FEES",Budget/Finance,APPROVED (4-1),Sheridan Davis,Margaret Bourke,Margaret Bourke,Aye,minutes/2021/2021-09-27/2021-09-29_2021_9_29_minutes_final.md,minutes
2021-09-29,2021,Alta Town Council — Regular Meeting 2021-09-29,Council,2,"DISCUSSION AND POSSIBLE ACTION TO ADOPT 2021-R-16, A RESOLUTION REPEALING AND REPLACING THE TOWN OF ALTA FEE SCHEDULE TO UPDATE BUSINESS LICENSE FEES",Budget/Finance,APPROVED (4-1),Sheridan Davis,Margaret Bourke,Sheridan Davis,Aye,minutes/2021/2021-09-27/2021-09-29_2021_9_29_minutes_final.md,minutes
